0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.002317946243548885,0.0032429152390959495,0.005599706919903871,0.003512191215309096,0.003416776276277774,0.014130254583657107,0.011021673353746599,0.0005961435002174129,0.0008253704034449822,0.007204935503691241,0.012940217110550772,0.00862781964736632,0.007383137590063652,0.0005131150682652249,0.0027963495065795375,0.015511497070075361,0.05305534339964828,0.004904420926707903,0.012291190748900373,0.029647430783965933,0.00444549112262451,0.002133771584642121,0.0031154155453364816,0.03221879213225637,0.0019629557373901227,0.0016558731777675281,0.00117242538131526,0.013204429765609179,0.028375730591430025,0.0017777759715091684,0.007987586166575068,0.0036076300247294994,0.002164746519257801,0.0114862416429705,0.004152659705044308,0.004356418897131834,0.04876260089731867,0.02727478955020877,0.0018298331370752863,0.04164385165342867,0.006086152492960529,0.005325321600762465,0.04186482967273248,0.004347403843545647,0.010247029993033339,0.005765300561703267,0.0005449579058312572,0.010431997379734069,0.03194084329250666,0.014907665561694854
0.011380804024521664,0.0067897650808125135,0.0033972110097417727,0.011760018681458024,0.020078890506603636,0.019129407756464944,0.0006081977264466434,0.004020250685871914,0.001779745105425958,0.008291541344922968,0.00729848075438077,0.025909816435040443,0.00010338888226775653,0.001848900348990626,0.008424068302707474,0.026775764276328707,0.07176555007150534,0.004488562206558568,0.029092216792846053,0.09037169781765608,0.0038838755751119955,0.00024925799113985846,0.01829169832133344,0.07023107036492572,0.003025631506772799,0.008599148330336214,0.001090729365001063,0.017551605043824463,0.022956367325972355,0.002335734053956025,0.003984080964802992,0.005374418301835976,0.004455194414226381,0.002449373050742061,0.014690200207628908,0.01220029588000907,0.07883948719071177,0.02840064294510068,0.005374362675034445,0.07304223200142335,0.010645418010682941,0.002663739026801671,0.05174570184619246,0.0031040656335530187,0.003385964977159028,0.0019999518106164006,0.002138721081480112,0.002972225618317192,0.026060876368366605,0.0538301159927581
0.008036303853042293,0.002887630348714266,0.0018659335009754048,0.0028304099795031534,0.0199749406873429,0.03115730620377209,0.005315997229434048,0.0006291560060372047,0.001708408334628785,0.0039258731643132495,0.01681657104598508,0.02255311759207794,0.00013819244624202161,0.006279484418488586,0.01698216619390858,0.011611973422397984,0.08048636153186514,0.0048161509192826525,0.029471785671513515,0.06267525194184326,0.005291132455973503,0.0007361034288915317,0.013645143694273918,0.036629922820908926,0.0005628085508365387,0.007696428143664738,0.0024306373136924776,0.015408553761523586,0.020667361362852153,0.0027460621598263584,0.0044734878544611945,0.0022384825225464943,0.0011999811368476549,0.0016883766112496157,0.017990969648017135,0.007922194449809178,0.11375749874218999,0.0400580462252509,0.005944952402454692,0.057839474763309626,0.02317526410223403,0.00012276751745288834,0.045798866926475425,0.0017701741860953594,0.003568764497043511,0.003081038438279265,0.00023558005924764218,0.014129180607967645,0.03589115946698511,0.019010897506361847
0.012213238784790801,0.006317914628436531,0.006400636779905951,0.00980118222920979,0.024140618774894883,0.02288480458571269,0.005639061358877789,0.0010756844129944055,0.018424903107490943,0.003066089290268639,0.007028401895132846,0.04925430364627515,0.0032892382992257916,0.006900274708502848,0.019387997587370472,0.00931844725497862,0.053372473226072636,0.004950670720638858,0.01741932162870809,0.07326058376318892,0.0013861551243701017,0.002167842891256984,0.01392446484793257,0.04057144051634926,0.00542845013826529,0.012149711389999531,0.0015561675435306107,0.008952885507898621,0.017182755728648382,0.0027757420662495188,0.004917138997570884,0.0013775028757469538,3.7248195856641865e-05,0.0022661077171565298,0.019238897878857887,0.009782387412201238,0.09802781019742793,0.01825791117081038,0.0011450519084233483,0.0616649112508141,0.02397801149262076,0.0034629356203436648,0.026782007253917127,0.0023954890336223074,0.008437268518187128,0.003920688030939968,0.001970860862327927,0.004620171632257785,0.01784598920279201,0.04854031114310151
0.0135822114148651,0.0049708027475433795,0.006384652749611793,0.01325693896749677,0.027731716157871664,0.022158822929150265,1.9767430371152793e-06,0.0019388761962640187,0.0003720643684805695,0.003178789219856311,0.0048131660854152745,0.03932263794262008,7.27462200643214e-05,0.0037232424674919257,0.014320795431559568,0.01761719573896636,0.07540474198291318,0.0027137129063057697,0.03128381398970468,0.09959721391526256,0.0025356772072860695,0.0006644295496773691,0.016361345937908025,0.051996462775084136,0.005274846399648227,0.010637279206212314,0.0029620903453061033,0.015579011446666052,0.02263892795059613,0.0026295595401538085,0.0013131689122433405,0.0020541751593304227,0.0004443411965879658,0.0012210653767773072,0.02300767141866859,0.011679486284596738,0.1277432419051924,0.036918152691283866,0.004013073205701315,0.08646042674865309,0.01967715346922526,2.777975162629014e-05,0.056812665807057294,0.0037140975601271577,0.0017715765165955267,0.002599372011144592,0.0012805489334449434,0.00439792077435618,0.0387212142747809,0.04951281204499867
0.010936873186989616,0.0050596020235949,0.003223448997115808,0.008450793032641308,0.02017133369222642,0.020868112096724237,0.009299958599412343,0.002803151854509474,0.0233863236384421,0.010927292441612592,0.0040839626162517476,0.03709281359184578,0.003330948744700634,0.004426698293670386,0.011990823435665024,0.016589913718250398,0.04994034703785817,0.009400352844680458,0.016766633239152236,0.06866159108609207,0.002542186224295267,0.0017778457254684242,0.02039434147225836,0.06011735068490194,0.0035654074919205924,0.010045014294473754,0.00037552392949988266,0.010671998668954586,0.022846410252655658,0.004221351936677409,0.0033784134777943117,0.0024039869164034617,0.007479301692043261,0.0008561089154824759,0.013581077128969865,0.010428550289524996,0.055982575501215236,0.014493215606888115,0.0011340569816401624,0.052749435434344974,0.014870790799883219,0.0006710793526725227,0.02085279450293937,0.0030339392473602263,0.013014282404203572,0.0024300205323278833,0.00016312829180638972,0.008197769553102918,0.009983683986862387,0.053879066702048256
0.0135822114148651,0.0049708027475433795,0.006384652749611793,0.01325693896749677,0.027731716157871664,0.022158822929150265,1.9767430371152793e-06,0.0019388761962640187,0.0003720643684805695,0.003178789219856311,0.0048131660854152745,0.03932263794262008,7.27462200643214e-05,0.0037232424674919257,0.014320795431559568,0.01761719573896636,0.07540474198291318,0.0027137129063057697,0.03128381398970468,0.09959721391526256,0.0025356772072860695,0.0006644295496773691,0.016361345937908025,0.051996462775084136,0.005274846399648227,0.010637279206212314,0.0029620903453061033,0.015579011446666052,0.02263892795059613,0.0026295595401538085,0.0013131689122433405,0.0020541751593304227,0.0004443411965879658,0.0012210653767773072,0.02300767141866859,0.011679486284596738,0.1277432419051924,0.036918152691283866,0.004013073205701315,0.08646042674865309,0.01967715346922526,2.777975162629014e-05,0.056812665807057294,0.0037140975601271577,0.0017715765165955267,0.002599372011144592,0.0012805489334449434,0.00439792077435618,0.0387212142747809,0.04951281204499867
0.010559609075102392,0.005778679623909473,0.007340663852441565,0.008135277584901528,0.022581645469717013,0.022562533779137767,0.0019411128953793079,0.0039675652872645465,0.0030610250067736097,0.003369820410522934,0.005555887791112559,0.02660346639130758,0.0007410059764360715,0.007648826690914396,0.023507803828938308,0.023478819741416763,0.06375717821511176,0.003178312523729905,0.034236276023060216,0.09181078588453774,0.0006580929843649939,0.0012492854764994106,0.016677529412894364,0.039645259266456984,0.004546375139489821,0.0070078626238812315,0.011101620787718019,0.009987162493565394,0.020446928187893586,0.003219303657341865,0.0034253051248850593,0.0008302395502765437,0.0011093471592177084,0.002045131122229139,0.01792963796857702,0.006025415366412372,0.10596641140410905,0.026491171174050976,0.00676560736910246,0.05970891600119707,0.023933038030893625,0.0003877038498202457,0.0460952722332507,0.00600641232521804,0.0012570539184755742,0.0008371205799299898,0.0008892703421208731,0.006955239266983092,0.027600612186387916,0.0371344094232115
0.0135822114148651,0.0049708027475433795,0.006384652749611793,0.01325693896749677,0.027731716157871664,0.022158822929150265,1.9767430371152793e-06,0.0019388761962640187,0.0003720643684805695,0.003178789219856311,0.0048131660854152745,0.03932263794262008,7.27462200643214e-05,0.0037232424674919257,0.014320795431559568,0.01761719573896636,0.07540474198291318,0.0027137129063057697,0.03128381398970468,0.09959721391526256,0.0025356772072860695,0.0006644295496773691,0.016361345937908025,0.051996462775084136,0.005274846399648227,0.010637279206212314,0.0029620903453061033,0.015579011446666052,0.02263892795059613,0.0026295595401538085,0.0013131689122433405,0.0020541751593304227,0.0004443411965879658,0.0012210653767773072,0.02300767141866859,0.011679486284596738,0.1277432419051924,0.036918152691283866,0.004013073205701315,0.08646042674865309,0.01967715346922526,2.777975162629014e-05,0.056812665807057294,0.0037140975601271577,0.0017715765165955267,0.002599372011144592,0.0012805489334449434,0.00439792077435618,0.0387212142747809,0.04951281204499867
0.003280682800959783,0.0005817884973971006,0.0013126125774986367,0.008796067971225693,0.012213723690169875,0.001669137828895091,0.005070976657364166,0.0015542582519227624,0.01343812236837289,0.005751298272641791,0.009895331655606904,0.009329050819808027,0.010828571678499236,0.0008107412104753016,0.0011880364126686056,0.00019719334407399398,0.011382006413478706,0.006250573647292189,0.004148304088379787,0.011346013963144585,0.0020155179591622957,0.0006296669246061528,0.005293962169520162,0.0021175898367226742,0.005232670435370496,0.0033560360357908323,0.0005034963208766944,0.004155687304316955,0.008086909127852128,0.0020001619994628093,0.007440609099340457,0.0006211909896294265,0.009832837660054633,0.0016854804330163964,0.009204224879083447,0.003568292972605656,0.04285851499413202,0.02453563884263611,0.0018425836533704615,0.025310342474722525,0.000752708912502101,0.0021047581390534033,0.023819593418207857,0.0011768774145534365,0.013086353823836659,0.0011523567229511907,0.0015981038918522598,0.008336645001474598,0.028008261425027912,0.012023320085521262
