0,1,2,3,4,5,6,7,8,9
0.0009790794781786936,0.012665766799176973,0.002469905380407513,0.011943560172690552,0.0010852839337180385,0.010178116769336372,0.0024490724238692735,0.01569406032013971,0.005423733675036821,0.0007503528282410552
3.256484848258546e-05,0.004143863802732929,0.0001976455884229025,0.013800733987237078,0.0002079739892378957,8.951477228468042e-05,4.1676756256561394e-05,0.025832559715933703,0.009441764564785095,0.002690246925429675
0.0007881823867141226,0.0016299866847344403,0.0015837475685957765,0.0010869373006379755,0.002650487165623938,0.0015752085419583394,0.0022045293532863717,0.018441255692525176,0.003870014977900478,0.0051543855541150594
0.0016006431840035374,0.003749087032587457,0.0012619268615614262,0.010978537860445916,0.0004778418059349464,0.001822656664434203,0.0011398220079117448,0.011782650589489463,0.005771219555668663,0.0006724618352803852
3.256484848258546e-05,0.004143863802732929,0.0001976455884229025,0.013800733987237078,0.0002079739892378957,8.951477228468042e-05,4.1676756256561394e-05,0.025832559715933703,0.009441764564785095,0.002690246925429675
0.0016006431840035374,0.003749087032587457,0.0012619268615614262,0.010978537860445916,0.0004778418059349464,0.001822656664434203,0.0011398220079117448,0.011782650589489463,0.005771219555668663,0.0006724618352803852
0.00012498971824568623,0.00022047441635461842,0.0012242468159598878,0.0007858804929783569,0.0020535110701777673,0.004471443586919591,0.00010201616809721098,0.01996994142980775,0.006070945624128894,0.0033754606945975013
0.0010697268370732295,0.00808442725792975,0.0007663351730377005,0.011757968176792696,0.006355826980334507,0.009728521477919867,0.0016893401990139634,0.021249987810518473,0.00652612214867056,0.006030253000474786
0.0010697268370732295,0.00808442725792975,0.0007663351730377005,0.011757968176792696,0.006355826980334507,0.009728521477919867,0.0016893401990139634,0.021249987810518473,0.00652612214867056,0.006030253000474786
0.0006726243797984886,0.003925357593520787,0.0003875231212186038,0.018966416226641473,0.007346316792098347,0.0015099246940726964,0.0018647788611013145,0.011534828032717697,0.005103940475864298,0.0006760567631587469
0.0016672633660241123,0.007425471160983746,0.0010835163752400323,0.0015410774289176805,0.004082218662753774,0.002177176213741428,7.340928445266523e-05,0.020622208969429446,0.003847269190860963,0.004019917365214182
0.0008712504573099373,0.005250509679414092,0.0013443594353875282,0.0008094279541601625,0.003354212509680788,0.006124633692602422,0.00020626498218474695,0.0012501026341830345,0.0014223511688952412,0.003059499309226245
0.0007881823867141226,0.0016299866847344403,0.0015837475685957765,0.0010869373006379755,0.002650487165623938,0.0015752085419583396,0.0022045293532863717,0.018441255692525176,0.003870014977900478,0.0051543855541150594
0.00014992324229497358,0.002892058608619538,0.0015284182254541921,0.00014763465973143133,0.000994205181376983,0.00021787740199924225,0.00022007163531470797,0.02373126068731309,0.005885093768044821,0.003582767444836351
3.256484848258546e-05,0.004143863802732929,0.0001976455884229025,0.013800733987237078,0.0002079739892378957,8.951477228468042e-05,4.1676756256561394e-05,0.025832559715933703,0.009441764564785095,0.002690246925429675
3.256484848258546e-05,0.004143863802732929,0.0001976455884229025,0.013800733987237078,0.0002079739892378957,8.951477228468042e-05,4.1676756256561394e-05,0.025832559715933703,0.009441764564785095,0.002690246925429675
0.0005140806773679863,0.007020958198624159,2.8839934027347612e-05,0.022414461514844507,0.001326613684130204,0.0007968504459939697,0.0006932276097810829,0.019397449309230364,0.005896082817312785,0.0032399404679921704
0.0011073573386993056,0.0019861567343680635,0.0014808427958744165,0.015855708496851726,0.0035043188438078914,0.0017295947791901918,0.0014251141181313596,0.006962224246205535,0.003818699531044044,0.0015232210495522668
0.001642484422509481,0.006928200387048975,0.000291994794603867,0.0036539121601001753,0.00233496847541091,0.0027756184377066328,0.00048647145468089616,0.007762219158062944,0.006437612322866499,0.002060611992898703
0.001642484422509481,0.006928200387048975,0.000291994794603867,0.0036539121601001753,0.00233496847541091,0.0027756184377066328,0.00048647145468089616,0.007762219158062944,0.006437612322866499,0.002060611992898703
0.0001287027451670658,0.0022017928924833005,0.002342512581724241,0.02604718623924344,0.0008241847068958788,0.00020146796439095803,0.0019211541066186525,0.0038249166211076204,0.0014475080614049247,0.0042554113672475915
0.0014030186039629587,0.0018671344420989418,0.0015931344452082307,0.0035347165626934927,0.017047926596800534,0.003708268047389333,0.0018421795020068896,0.00870242623405285,0.0035483990118994366,0.002552830910571599
0.0011790109341194327,0.0017724991099723163,0.002352114395062773,0.001259799422481366,0.005011737022004084,0.001472271881598843,0.0005720223371374758,0.00879544795029592,0.003417509372423755,0.0027605080832805084
0.00125107941570842,0.005340973121368397,4.682996771806013e-05,0.02772733785538252,5.699220111501317e-06,0.001009227921547822,0.00021496113490087357,0.013331763030953108,0.003740465526988362,0.007110548273727502
3.256484848258546e-05,0.004143863802732929,0.0001976455884229025,0.013800733987237078,0.0002079739892378957,8.951477228468042e-05,4.1676756256561394e-05,0.025832559715933703,0.009441764564785095,0.002690246925429675
3.256484848258546e-05,0.004143863802732929,0.0001976455884229025,0.013800733987237078,0.0002079739892378957,8.951477228468042e-05,4.1676756256561394e-05,0.025832559715933703,0.009441764564785094,0.002690246925429675
0.002100711544417825,0.0031047897476806216,0.00035765245152700786,0.025241914943443217,0.004008053236524635,0.004511937080907166,0.00037431271189929723,0.00715100003972546,0.0031677704464131637,0.0013028305619169494
0.00012498971824568623,0.00022047441635461842,0.0012242468159598878,0.0007858804929783569,0.0020535110701777673,0.004471443586919591,0.00010201616809721098,0.01996994142980775,0.006070945624128894,0.0033754606945975013
0.0006726243797984886,0.003925357593520787,0.0003875231212186038,0.018966416226641473,0.007346316792098347,0.0015099246940726964,0.0018647788611013145,0.011534828032717699,0.005103940475864299,0.0006760567631587469
0.0006726243797984886,0.003925357593520787,0.0003875231212186038,0.018966416226641473,0.007346316792098347,0.0015099246940726964,0.0018647788611013145,0.011534828032717699,0.005103940475864299,0.0006760567631587469
0.0024005246529529255,0.005694548067989936,0.004646925618875875,0.0012154143103002843,0.008484283004969275,0.002303564739415823,0.0028488290914283837,0.01524492082165511,0.003929965632157236,0.0025691522727928516
3.256484848258546e-05,0.004143863802732929,0.0001976455884229025,0.013800733987237078,0.0002079739892378957,8.951477228468042e-05,4.1676756256561394e-05,0.025832559715933703,0.009441764564785095,0.002690246925429675
0.0006428483058669202,0.016397669970304996,0.0006938189311297088,0.013942688767028494,0.0011092666346999827,0.003959162720452122,0.00014272983058725522,0.022995999575002802,0.0055527869556299585,0.004898083315990546
0.0024005246529529255,0.005694548067989936,0.004646925618875875,0.0012154143103002841,0.008484283004969275,0.002303564739415823,0.002848829091428384,0.01524492082165511,0.003929965632157237,0.0025691522727928516
0.0016006431840035374,0.003749087032587457,0.0012619268615614262,0.010978537860445916,0.0004778418059349464,0.001822656664434203,0.0011398220079117448,0.011782650589489463,0.005771219555668663,0.0006724618352803852
3.256484848258546e-05,0.004143863802732929,0.0001976455884229025,0.013800733987237078,0.0002079739892378957,8.951477228468042e-05,4.1676756256561394e-05,0.025832559715933703,0.009441764564785094,0.002690246925429675
0.0012542515353222662,0.007132843717220755,0.0005031757743989247,0.010273344867954393,0.013160590060143253,0.004331418304574944,0.001450127967004975,0.008685868386973378,0.0042913277314665125,0.0029145939346453664
0.00024343381989299352,0.001467913637721376,0.0007650129329154655,0.010145946899200195,0.004954783037712599,0.0012188266418724765,0.0009181938374550159,0.01594211531296528,0.008335547873899165,0.002549862575948811
3.256484848258546e-05,0.004143863802732929,0.0001976455884229025,0.013800733987237078,0.0002079739892378957,8.951477228468042e-05,4.1676756256561394e-05,0.025832559715933703,0.009441764564785095,0.002690246925429675
0.004365456087352023,0.002208773919180054,0.005013782866510871,0.00615516203597789,0.007436447173022005,0.014126755668500135,0.007226817767029805,0.021243605133386738,0.006034668924171054,0.008806579162103088
0.0016561263206292408,7.747172498648189e-05,0.002259306665720585,0.004298987005495799,0.003703627641546426,0.01846367499706859,0.003614029025235045,0.005789018574561954,0.0015905444939285274,0.0005201715256336956
0.0012542515353222662,0.007132843717220755,0.0005031757743989247,0.010273344867954393,0.013160590060143253,0.004331418304574944,0.001450127967004975,0.008685868386973378,0.0042913277314665125,0.0029145939346453664
0.0007040764555359012,0.0014522223669177887,0.002090181306560574,0.0013101502815049486,0.0003899476070894571,0.008800632451849045,0.00222609023218605,0.004423870562506928,0.0016151838882273962,0.001054637184303241
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016006431840035374,0.003749087032587457,0.0012619268615614262,0.010978537860445918,0.0004778418059349464,0.001822656664434203,0.0011398220079117448,0.011782650589489463,0.005771219555668663,0.0006724618352803852
0.0016006431840035374,0.003749087032587457,0.0012619268615614262,0.010978537860445916,0.0004778418059349464,0.001822656664434203,0.0011398220079117448,0.011782650589489463,0.005771219555668663,0.0006724618352803852
3.256484848258546e-05,0.004143863802732929,0.0001976455884229025,0.013800733987237078,0.0002079739892378957,8.951477228468042e-05,4.1676756256561394e-05,0.025832559715933703,0.009441764564785095,0.002690246925429675
3.256484848258546e-05,0.004143863802732929,0.0001976455884229025,0.013800733987237078,0.0002079739892378957,8.951477228468042e-05,4.1676756256561394e-05,0.025832559715933703,0.009441764564785094,0.002690246925429675
0.001266081635392891,0.0021763295795060797,0.0007567471715682485,0.0050922162111376144,0.006591544462681077,0.006929261687691226,0.0008079369485375795,0.015224997747075291,0.004118275894931602,0.002582218595554876
0.0008354410683711418,0.00234314177661699,0.0002022724337544524,0.018616730228907922,0.0012015077318774687,0.0024669586893749373,0.0006298008632278849,0.019014537988843554,0.006605277064068636,0.0043418244250857975
0.0016672633660241123,0.007425471160983745,0.0010835163752400323,0.0015410774289176805,0.004082218662753774,0.002177176213741428,7.340928445266523e-05,0.020622208969429446,0.0038472691908609624,0.004019917365214182
3.256484848258546e-05,0.004143863802732929,0.0001976455884229025,0.013800733987237078,0.0002079739892378957,8.951477228468042e-05,4.1676756256561394e-05,0.025832559715933703,0.009441764564785094,0.002690246925429675
3.256484848258546e-05,0.004143863802732929,0.0001976455884229025,0.013800733987237078,0.0002079739892378957,8.951477228468042e-05,4.1676756256561394e-05,0.025832559715933703,0.009441764564785095,0.002690246925429675
6.873946380039347e-05,0.010929555065747418,0.000844647586062298,0.006985248830758201,0.0018252638388517126,0.0032650895302336067,0.00024205509814684303,0.02788105522745732,0.008956129172455553,0.0031955688288782666
3.256484848258546e-05,0.004143863802732929,0.0001976455884229025,0.013800733987237078,0.0002079739892378957,8.951477228468042e-05,4.1676756256561394e-05,0.025832559715933703,0.009441764564785094,0.002690246925429675
3.256484848258546e-05,0.004143863802732929,0.0001976455884229025,0.013800733987237078,0.0002079739892378957,8.951477228468042e-05,4.1676756256561394e-05,0.025832559715933703,0.009441764564785095,0.002690246925429675
0.0021813844180271994,0.004591784149090142,0.0025865312837661104,0.01007627878514809,0.0038329843589144535,0.01999691914432242,0.0027349814746881573,0.014023071182401023,0.006634988937733338,0.0013847305597284774
0.0016672633660241123,0.007425471160983746,0.0010835163752400323,0.0015410774289176805,0.004082218662753774,0.002177176213741428,7.340928445266523e-05,0.020622208969429446,0.003847269190860963,0.004019917365214182
