0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,individual,pop,p1_id,p2_id
-31.714859,5.087707,-13.27471,-15.72619,-13.229857,16.23451,-14.969312,-78.48732,-26.032164,-50.96591,-31.533367,-89.04552,20.984577,17.475597,41.510735,2.2003927,59.77721,-54.705685,6.3300653,-11.04305,-5.1670337,8.282511,-72.01559,-17.850082,-19.26295,-13.823042,9.805923,37.09553,47.223152,-3.5888803,19.561125,18.698359,10.181857,34.570045,13.493789,4.1463103,-82.578705,8.46485,21.630638,-18.674028,-26.674698,11.511288,-47.759193,-23.196325,-2.4065475,6.538982,-66.79099,1.772034,-26.493616,14.27817,-43.623524,44.92131,81.82648,69.30033,-36.45785,-77.61509,4.637997,-25.886507,-26.417082,81.814354,9.853379,-27.102823,-12.98899,-48.427174,66.608475,12.090147,40.02197,-49.792233,63.728783,19.541143,-11.85027,42.168144,22.190063,-90.69687,-35.02148,-51.285892,-16.134365,25.339188,-7.1722546,-5.018612,-17.662859,53.688984,-12.050682,63.472103,35.409428,-53.274006,20.160957,-20.627016,38.86597,45.173954,-55.237297,7.966741,-8.660893,-15.575285,-56.301083,-6.1288843,-60.13441,-0.9605371,-33.907005,57.14324,1,1,1,2
22.762337,25.297262,30.024271,-65.47078,-40.66378,3.118861,-17.615156,-31.283873,-9.61887,-58.125706,-48.833687,-67.184296,13.375555,31.436264,108.58773,-28.222147,21.843664,-37.99828,-1.3936068,-0.48545393,-16.672634,-21.628271,-89.138306,6.44217,12.867083,-35.58049,-15.344265,42.568455,9.9544525,-20.655897,12.02093,39.453545,-15.970656,22.502876,21.71484,-6.0483594,-26.560368,-19.517513,40.419727,-35.481045,-3.3159318,12.82296,-16.819706,-31.523634,-14.771201,4.679712,-45.010323,-15.751439,-27.185633,35.38705,-5.520268,76.08574,99.03385,72.068756,0.40157267,-36.364723,-14.065592,-30.847372,5.6851406,100.9896,42.348755,-35.0044,-4.203352,-43.581444,27.882286,11.95607,23.937176,-43.44928,66.52109,36.641884,-12.030711,-3.626674,66.98221,-46.911186,23.660486,-36.45311,-7.1934133,7.396685,18.444286,12.654808,-5.025644,61.36988,-2.9172843,18.214373,7.811493,-9.450161,15.06648,7.2428956,53.779087,72.09501,-13.082904,7.8669076,-11.301875,-16.854425,-65.73178,-47.968414,-67.16378,-23.881393,-12.167071,-7.0609784,3,1,1,2
23.653324,49.41024,-34.519943,-10.922622,9.834901,-19.884798,1.5354853,-63.295555,-9.458407,-3.671868,-21.50873,3.69598,59.63098,51.587322,84.037285,10.413781,13.844823,-40.372017,-23.450436,-0.5935997,13.870726,-7.439001,-121.55957,25.046326,3.2670364,-7.713252,-23.150095,66.261765,115.41761,-46.73538,-22.848984,9.6789875,-1.0607802,17.633978,-6.1852617,-2.5120885,-60.251717,29.182901,1.2708888,-47.509052,-43.88358,-5.1883163,-20.124895,-12.061791,-0.4636745,15.332629,-107.7269,4.688606,-34.488617,-2.899559,-21.32629,-2.0157106,92.18019,58.039013,-1.7708821,-76.98216,-38.360687,-17.95714,-7.4935207,91.9625,25.664145,-29.479618,33.67101,-40.39135,6.521972,12.558929,39.9136,-33.975395,67.07752,7.447326,-14.994136,-10.540164,22.053062,-61.75005,-0.75193477,-54.72614,37.969643,54.20983,23.902197,16.55504,-24.004656,-3.918755,-44.589752,55.32228,8.78908,-26.163069,28.496334,11.467232,27.630045,15.607657,-14.857603,-25.384668,-4.2032223,-9.174747,-110.204956,2.3931406,-47.799183,7.902807,-25.107294,72.0892,4,1,1,2
-26.520714,29.154772,-9.698015,53.40704,-5.823974,-35.52743,-57.02271,-46.046947,-38.15724,-39.50958,-11.079871,-93.92647,25.549923,1.8351974,49.250786,30.778421,24.827036,-26.244423,-21.065144,44.660297,6.501247,-39.02789,-124.76151,-3.6606808,-25.091902,7.983943,-4.884132,33.16816,98.751854,-9.842569,3.0806637,25.108292,-23.152332,46.866917,13.156241,-10.695258,-60.51677,27.413967,28.772835,-96.82613,-3.1449418,14.245456,-2.7263029,-11.263518,10.423974,-10.952689,-68.242165,-6.7192273,-73.55172,21.548872,-26.359024,61.267094,52.08764,103.11019,-44.30069,-44.85226,-9.740249,-7.036204,-3.608715,102.36811,-23.579113,-31.465912,16.094978,-70.32029,55.441772,17.336138,-0.1590512,-60.85733,42.22612,6.4447865,-9.014611,18.08677,9.545876,-67.324684,-7.306296,-29.019253,0.1470468,2.097776,-11.368242,-5.712518,-23.351912,64.2163,-22.039106,48.7547,11.534894,-26.36282,-1.8452327,-18.205034,18.006813,18.315216,-2.4525309,-20.986128,25.145061,-7.3050747,-101.81461,8.638884,-44.8137,-33.37233,-13.763505,104.54115,5,1,1,2
24.268963,72.02438,-46.65354,-12.523183,-26.525038,4.5767083,-30.97722,-51.791138,10.019553,-40.034306,-43.723564,-60.188545,29.763851,8.78626,85.518135,20.024076,-7.7287245,-64.10948,27.376722,71.3755,7.4327493,-5.628317,-70.38987,-7.7874446,25.483418,18.0921,7.5037246,61.280083,79.694954,-41.879044,4.4999886,22.54205,5.1100097,-3.9115329,12.038086,6.14792,-28.204226,17.608473,49.00703,-36.781628,-8.680981,24.508726,-11.214441,-18.785923,-28.892063,-4.7858987,-71.063484,16.080824,-62.079315,-13.808113,9.567957,21.838572,67.496376,95.84705,-8.288348,-10.398548,-3.3006175,-15.947195,-2.9150224,56.655403,17.150982,-18.6572,4.477853,16.246729,12.100669,1.3469254,-11.691513,-15.536111,41.809383,-11.90486,-36.166428,10.346081,46.823147,-21.724949,35.674534,-51.579964,14.386239,47.024685,54.563652,-14.4714155,-40.58268,53.173992,-21.35507,6.750738,17.898224,-33.592014,-23.368755,12.184133,49.042675,58.805935,-26.58884,-7.0015883,-7.9975824,-26.294031,-99.53849,-14.714696,-50.62219,-25.525759,15.81694,111.08403,6,1,1,2
-7.891571,35.54352,2.4564989,-14.965142,-6.9270926,-20.33314,-16.220873,-63.388012,-48.735363,-101.73213,-16.24972,-66.94205,19.19726,25.621792,104.4834,24.39739,39.57871,-9.834352,12.202671,2.1194875,7.862821,-10.945405,-132.71567,-12.343548,1.4332352,-16.679478,-7.7363925,49.87161,73.02124,-17.981888,17.800194,-7.8239293,-12.062604,18.447569,-36.044254,3.8556492,-13.41113,14.8565235,33.70299,-80.81204,-6.8695645,-14.005158,-0.93955725,-5.7130437,-7.785218,19.850208,-44.461,-29.578001,-35.319477,-22.79072,2.4966185,17.120535,41.334717,75.62924,-55.23041,-26.188326,-36.309326,-11.100582,-12.057093,101.66493,21.804033,-40.668224,31.061737,-54.55627,31.88984,-21.29992,-18.402374,-64.36604,66.498795,-9.753986,-1.8868625,24.994545,45.784466,-57.2887,20.103174,-53.634552,-7.335484,30.317335,-8.9530115,26.760254,-46.860497,81.68935,0.80526125,29.43175,29.028156,-20.97794,-3.6222045,-10.785083,73.61355,48.94586,-39.581444,0.84318227,17.353493,-5.3569202,-66.12124,-2.0317929,-60.66379,-29.249535,-6.1624246,41.158745,7,1,1,2
-3.511406,57.619335,-6.614153,-16.966782,-48.39807,-12.128988,5.298581,-15.122366,-50.388058,-44.007847,-16.427935,-69.32465,66.19874,67.80169,107.80996,-17.898006,-5.5024366,-25.64131,-18.548702,11.233283,53.653313,-48.133774,-55.219692,4.5089674,4.941507,-25.48438,5.015061,75.45709,26.018688,-49.798523,-18.33871,10.269002,38.168785,22.346676,5.9066334,13.557551,-31.164404,14.99266,14.051601,-60.95711,-4.234141,1.7530062,-0.8267285,-2.6677737,-18.270761,13.044755,-77.82372,25.159393,-31.838263,29.276175,-16.500698,15.350103,75.874535,108.5883,4.1193194,-50.48494,17.566828,-47.025654,-53.782448,70.923416,5.288578,-29.127935,-10.733422,-18.09314,62.630447,-3.5415385,34.260517,-12.49573,63.578247,-29.9728,5.526849,-7.9098315,-15.254945,-52.872337,-36.48642,-15.863657,-24.020447,23.113642,22.361235,17.904001,-52.091347,39.300182,-30.499506,50.950096,1.0764016,-41.21335,-9.932181,-14.942885,-10.60108,42.82949,-21.822502,0.75686616,-46.193027,-26.35023,-125.27475,-31.548717,-53.65783,-52.70798,35.44716,59.359325,8,1,1,2
-10.73385,26.800077,34.452194,-5.3642817,-20.230778,-15.016627,-45.23864,-31.399523,-3.9468763,-82.86566,-30.757769,-34.573708,47.86159,41.988533,143.95332,43.28011,2.0127404,-36.877907,-9.700796,21.589441,18.211086,-33.677937,-110.12153,5.7539935,22.646523,6.910247,2.7326205,64.19512,37.00944,-46.445103,49.506077,-5.7318892,-24.46313,56.42558,-30.900156,-7.9234376,20.280775,13.107232,49.616432,-79.98844,19.344288,16.645876,2.7737734,-12.644344,1.769331,8.656068,-37.977703,-61.83702,-12.410996,20.99041,14.962041,-7.3675814,51.2385,93.30308,-14.77057,-31.536737,20.968279,-6.010138,-2.353506,97.56794,14.210634,-26.752703,27.565842,-63.895325,39.522224,4.202726,-0.6791203,-40.057766,61.248672,15.137134,-9.19242,-42.118706,32.246716,35.898754,9.973414,-48.303383,-12.7933035,12.922102,43.218906,48.56796,-6.5430408,47.445683,20.527002,-13.282461,49.13442,-34.46271,-20.496962,-4.3593,52.411327,57.285473,13.797187,-13.565724,-15.20014,-2.6564693,-106.07408,-22.335117,-64.67855,-21.18088,34.134804,76.98202,9,1,1,2
-33.45295,33.372776,-12.044449,-45.35402,-17.705894,5.9760423,-17.438885,-83.844666,6.0699134,-55.7489,-5.0920224,-54.62471,28.339273,15.005444,71.52984,-1.8626097,38.98538,-67.69323,-12.455032,-17.77191,-21.454922,-34.023018,-94.616615,14.714061,35.62019,-14.720308,-28.176287,68.55012,30.39751,-10.134966,-6.0241346,-22.167902,-23.652718,49.302544,-23.790167,-14.153968,-22.855808,-14.16434,30.71178,-75.58266,-7.9212346,8.230558,25.501575,-24.01409,-17.803537,-21.132486,-30.022503,8.294079,-37.06459,-17.688017,27.034935,16.656275,56.425713,65.35302,-3.9085546,-33.578327,6.1198273,29.986635,-14.273802,49.48395,6.7702293,-47.946766,-31.90213,-52.050827,63.247646,2.2780359,34.946556,15.083103,70.63762,-2.5106852,-36.473118,-19.602276,42.103172,-53.519726,10.964259,-38.880863,17.060162,13.642298,68.04966,63.23575,-26.299713,58.579605,3.2209046,73.739944,-13.21495,-21.93127,-13.490805,62.13748,104.53854,104.053566,-45.913746,9.052442,-15.040198,-21.937237,-52.05425,-7.142372,-71.75083,-0.12166704,15.764156,40.196083,10,1,1,2
2.9467354,4.4202313,-8.294195,-9.743446,-47.919502,-52.63946,-23.03903,-78.04881,-47.21491,-32.84724,-28.406221,-12.1993,68.838455,43.1805,111.99252,15.45045,16.558952,-44.401028,1.0620998,-7.831768,-33.191303,-2.7091856,-100.11615,-33.590252,-19.526249,-12.504445,9.3653555,64.47796,68.00811,-38.981083,-8.637784,11.29079,13.376063,54.480186,-27.53906,-36.20842,-18.389528,31.676123,37.399563,-47.45441,-16.995857,8.254105,-12.548382,-9.110746,-2.3068514,17.749187,-84.67438,-25.679482,-7.20523,7.571827,-15.7623205,44.345863,32.779003,76.03344,-0.3220487,-81.41404,-3.0275764,-11.839205,26.54506,103.5813,8.954092,-29.218466,-4.9705315,-29.863222,43.395172,-41.90592,24.587656,-8.16627,84.7351,-15.233028,-13.65084,-12.297067,42.532307,-49.865417,-18.422323,-29.0764,17.710083,29.40024,10.795784,4.1720533,13.524085,29.12653,-16.10914,25.845284,36.559315,-25.008783,-31.136953,-2.9676862,16.07128,18.553255,-9.712399,-20.386732,-9.800914,-40.060497,-87.723885,-16.29644,-23.344421,-24.161432,-7.412787,68.92958,11,1,1,2
