,0_acc,10_acc,1_acc,2_acc,3_acc,4_acc,5_acc,6_acc,7_acc,8_acc,9_acc,cat_acc,climbing,elbo,kl_loss,reconstruction_loss,trainable_vars_tracker,val_0_acc,val_10_acc,val_1_acc,val_2_acc,val_3_acc,val_4_acc,val_5_acc,val_6_acc,val_7_acc,val_8_acc,val_9_acc,val_cat_acc,val_climbing,val_elbo,val_kl_loss,val_reconstruction_loss,val_trainable_vars_tracker,loss
0,0.07024837285280228,0.5882006287574768,0.5944733023643494,0.002235820284113288,0.009870774112641811,0.0012392271310091019,0.5934785008430481,0.004597380757331848,0.007938799448311329,0.5848612189292908,0.0010214103385806084,0.5715378522872925,0.0,9.395772933959961,1.517790675163269,7.877982139587402,0.0,0.0,0.6374565958976746,0.641649067401886,0.0,0.0,0.0,0.6572574377059937,0.0,0.0,0.6317264437675476,0.0,0.6421645879745483,1.0,7.212209701538086,1.1654022932052612,6.046808242797852,134.0,vanilla_vae_long
1,0.5161290168762207,0.6433095932006836,0.6410276293754578,0.0,0.0,0.0,0.6555449366569519,0.0,1.0,0.6381375193595886,0.0,0.6446540951728821,0.0,7.189899444580078,1.1598414182662964,6.03005838394165,0.0,0.5,0.6651955246925354,0.6211001873016357,0.0,0.0,0.0,0.6488525867462158,0.0,0.0,0.7000983953475952,0.0,0.6545552611351013,0.0,6.921423435211182,1.0473670959472656,5.874056816101074,134.0,vanilla_vae_long
2,0.513002336025238,0.6768908500671387,0.6704403162002563,0.0,0.0,0.0,0.6802883148193359,0.0,1.0,0.6714121699333191,0.0,0.6748546957969666,0.0,6.691737651824951,1.042359471321106,5.649378299713135,0.0,0.35458168387413025,0.7060979604721069,0.6812713146209717,0.0,0.0,0.0,0.6771323680877686,0.0,0.0,0.7036115527153015,0.0,0.6907485723495483,0.0,6.363892078399658,1.005818247795105,5.358074188232422,134.0,vanilla_vae_long
3,0.5228937864303589,0.7121717929840088,0.7102700471878052,0.1666666716337204,0.5,0.0,0.713294506072998,0.0,1.0,0.7086784839630127,0.0,0.7110457420349121,0.0,6.045275688171387,0.9703099131584167,5.074965476989746,0.0,0.38461539149284363,0.7167752981185913,0.7266367673873901,0.1666666716337204,0.0,0.0,0.7309846878051758,0.0,0.0,0.7115177512168884,0.0,0.721339762210846,0.0,5.835864543914795,0.9254878163337708,4.91037654876709,134.0,vanilla_vae_long
4,0.5941455960273743,0.7393986582756042,0.7403154969215393,0.446153849363327,0.3928571343421936,0.0,0.7382736206054688,0.0,0.5454545617103577,0.7364816665649414,0.0,0.7384256720542908,0.0,5.525364398956299,0.9028238654136658,4.622540473937988,0.0,0.47164949774742126,0.7309306859970093,0.7345353364944458,0.375,0.0,0.0,0.7380383014678955,0.0,0.0,0.7343233823776245,0.0,0.7343864440917969,0.0,5.582475185394287,0.9009843468666077,4.681490898132324,134.0,vanilla_vae_long
5,0.6204149127006531,0.7602183818817139,0.7617848515510559,0.4704301059246063,0.28260868787765503,0.0,0.7580839991569519,0.5384615659713745,0.6228070259094238,0.7573432922363281,0.4000000059604645,0.7590007185935974,0.0,5.140892028808594,0.8445144891738892,4.296376705169678,0.0,0.4832134246826172,0.7565109729766846,0.7381940484046936,0.30970150232315063,0.0,0.0,0.7454932332038879,0.0,0.6666666865348816,0.7482457160949707,0.0,0.7466790080070496,0.0,5.340476989746094,0.8786733746528625,4.461803913116455,134.0,vanilla_vae_long
6,0.6416870355606079,0.7816488742828369,0.7828552722930908,0.5152749419212341,0.3658536672592163,0.0,0.7778431177139282,0.5348837375640869,0.586776852607727,0.7776626944541931,0.0,0.7794581055641174,0.0,4.758968830108643,0.7976349592208862,3.961334228515625,0.0,0.5303030014038086,0.7520288228988647,0.747969388961792,0.3461538553237915,0.0,0.0,0.7442412376403809,0.0,0.0,0.7509784698486328,0.0,0.7485021352767944,0.0,5.303849697113037,0.9153164625167847,4.388533115386963,134.0,vanilla_vae_long
7,0.6679312586784363,0.7955121397972107,0.7977715134620667,0.5352380871772766,0.3452380895614624,0.25,0.7929553389549255,0.4923076927661896,0.6303418874740601,0.7916592359542847,0.375,0.7938785552978516,0.0,4.480255126953125,0.7643500566482544,3.7159059047698975,0.0,0.44861483573913574,0.7655250430107117,0.751249372959137,0.3660714328289032,0.0833333358168602,0.0,0.7545145750045776,0.0,0.0,0.7678294777870178,0.0,0.7591872215270996,0.0,5.096004009246826,0.8819695711135864,4.214034557342529,134.0,vanilla_vae_long
8,0.6838387846946716,0.8116065263748169,0.8118000030517578,0.562822699546814,0.41525423526763916,0.4871794879436493,0.807685911655426,0.4615384638309479,0.6222222447395325,0.8071141839027405,0.125,0.8088441491127014,0.0,4.190377712249756,0.7265668511390686,3.463810682296753,0.0,0.4543125629425049,0.7609899640083313,0.7613343596458435,0.38372093439102173,0.10000000149011612,0.0,0.764162540435791,0.1818181872367859,0.25,0.7608734965324402,0.0,0.7615544199943542,0.0,5.040774822235107,0.906072735786438,4.134702205657959,134.0,vanilla_vae_long
9,0.6938859820365906,0.820748507976532,0.8226646780967712,0.5988909602165222,0.42953020334243774,0.6262626051902771,0.819189190864563,0.46710526943206787,0.6474719047546387,0.8165620565414429,0.23529411852359772,0.8190323114395142,0.0,3.989915370941162,0.7059798836708069,3.283935070037842,0.0,0.4514237940311432,0.7707632780075073,0.7684391736984253,0.3734177350997925,0.0,0.0,0.7597847580909729,0.25,0.0,0.7621320486068726,0.0,0.764624297618866,0.0,4.9864654541015625,0.9214082956314087,4.065057277679443,134.0,vanilla_vae_long
