,reconstruction_loss,kl_loss,elbo,cat_acc,epoch,kl_scale,lr,0_acc,1_acc,2_acc,3_acc,4_acc,5_acc,6_acc,7_acc,8_acc,9_acc,10_acc,val_reconstruction_loss,val_kl_loss,val_elbo,val_cat_acc,val_epoch,val_kl_scale,val_lr,val_0_acc,val_1_acc,val_2_acc,val_3_acc,val_4_acc,val_5_acc,val_6_acc,val_7_acc,val_8_acc,val_9_acc,val_10_acc,loss
0,6.90952463954633e-310,6.90952463954633e-310,6.90952463954633e-310,6.9095246395471e-310,6.9095246395471e-310,6.9095246395471e-310,6.9095246395471e-310,6.9095246395471e-310,6.9095246395471e-310,6.9095246395471e-310,6.9095246395471e-310,6.9095246395471e-310,6.9095246395471e-310,6.9095246395471e-310,6.9095246395471e-310,6.9095246395471e-310,6.9095246395471e-310,6.9095246395471e-310,6.9095246395471e-310,6.9095246395479e-310,1.1339952139e-313,6.90952463954633e-310,6.9095246395479e-310,1.1339952899e-313,6.90952463954633e-310,6.9095246395487e-310,6.90952463954554e-310,6.90952463954396e-310,1.1339951095e-313,6.90952463954396e-310,6.90952463954554e-310,6.90952463954396e-310,6.90952463954633e-310,6.90952463955107e-310,6.90952463954396e-310,1.13399587993e-313,"<autoencoder name=autoencoder, built=False>"
1,0.833899974822998,8.074626922607422,0.8339181542396545,0.6647761464118958,0.0,2.2603242086915998e-06,0.0010000000474974513,0.0404929593205452,0.71198970079422,0.008460236713290215,0.002977667609229684,0.02358490601181984,0.7041961550712585,0.003618817776441574,0.0069605568423867226,0.6942917704582214,0.0032102728728204966,0.710837721824646,0.8343254923820496,10.112590789794922,0.8343483209609985,0.633526623249054,0.0,2.2603242086915998e-06,0.0010000000474974513,0.03087054379284382,0.7025821208953857,0.008059701882302761,0.000723981880582869,0.015050167217850685,0.6690331697463989,0.0,0.0045712352730333805,0.6549806594848633,0.0021793274208903313,0.662778377532959,"<autoencoder name=autoencoder, built=False>"
2,0.6997004151344299,10.495849609375,0.6997267007827759,0.7184529900550842,1.0,2.498044977983227e-06,0.0010000000474974513,0.07177907973527908,0.7675527930259705,0.022727273404598236,0.0031364348251372576,0.03755868598818779,0.7550727725028992,0.010512483306229115,0.010773750953376293,0.7463709712028503,0.0075329565443098545,0.7674299478530884,0.7502095699310303,15.04411792755127,0.7502472400665283,0.6628355383872986,1.0,2.498044977983227e-06,0.0010000000474974513,0.01880822330713272,0.7561044096946716,0.0420895516872406,0.0,0.014632106758654118,0.6929672360420227,0.0,0.00025395749253220856,0.678205132484436,0.0034246575087308884,0.6904209852218628,"<autoencoder name=autoencoder, built=False>"
3,0.6364437937736511,11.941466331481934,0.6364767551422119,0.7397392392158508,2.0,2.760764573395136e-06,0.0010000000474974513,0.08412951231002808,0.7950623631477356,0.024115756154060364,0.004241281654685736,0.026143791154026985,0.7797642946243286,0.012941176071763039,0.012993039563298225,0.7746094465255737,0.006837606895714998,0.790928840637207,0.7306010127067566,19.386932373046875,0.7306545376777649,0.6756485104560852,2.0,2.760764573395136e-06,0.0010000000474974513,0.020703501999378204,0.7545846104621887,0.051940299570560455,0.0,0.017140468582510948,0.6822761297225952,0.000683994556311518,0.0,0.710974395275116,0.016189290210604668,0.7258153557777405,"<autoencoder name=autoencoder, built=False>"
4,0.590293824672699,12.735050201416016,0.5903327465057373,0.7664172649383545,3.0,3.051117118957336e-06,0.0010000000474974513,0.08008411526679993,0.8181973695755005,0.02857142873108387,0.00478240055963397,0.01149425283074379,0.8107684850692749,0.012820512987673283,0.01580660231411457,0.8065798282623291,0.0052083334885537624,0.8177226185798645,0.7156827449798584,18.552568435668945,0.7157394289970398,0.6902257204055786,3.0,3.051117118957336e-06,0.0010000000474974513,0.02214905247092247,0.7643348574638367,0.06149253621697426,0.0,0.01755852811038494,0.6992060542106628,0.001367989112623036,0.0007618725067004561,0.7312310338020325,0.0015566624933853745,0.7400208115577698,"<autoencoder name=autoencoder, built=False>"
5,0.5659914016723633,13.09860610961914,0.5660355091094971,0.7817963361740112,4.0,3.372002765900106e-06,0.0010000000474974513,0.0888226255774498,0.8328064680099487,0.04500000178813934,0.00428775604814291,0.050549451261758804,0.827466607093811,0.011029412038624287,0.014571948908269405,0.8226872086524963,0.013675213791429996,0.8315235376358032,0.7069936990737915,19.791349411010742,0.7070604562759399,0.6994513273239136,4.0,3.372002765900106e-06,0.0010000000474974513,0.03536781296133995,0.7874278426170349,0.06298507750034332,0.0,0.04389632120728493,0.695763349533081,0.005471956450492144,0.0008465250139124691,0.7377703189849854,0.0003113324928563088,0.7529492974281311,"<autoencoder name=autoencoder, built=False>"
6,0.5502987504005432,14.119664192199707,0.5503513813018799,0.794846773147583,5.0,3.7266393064783188e-06,0.0010000000474974513,0.10598045587539673,0.845254123210907,0.026362039148807526,0.00296296295709908,0.04235294088721275,0.8373445272445679,0.012224938720464706,0.020408162847161293,0.8382717370986938,0.01584506966173649,0.8459338545799255,0.7046827673912048,21.52418327331543,0.7047629356384277,0.7114493250846863,5.0,3.7266393064783188e-06,0.0010000000474974513,0.04691615700721741,0.8008544445037842,0.02895522303879261,0.0,0.05727424845099449,0.7196974158287048,0.009575922973453999,0.0009311775211244822,0.7426043152809143,0.0,0.7588969469070435,"<autoencoder name=autoencoder, built=False>"
7,0.5405847430229187,14.320601463317871,0.5406437516212463,0.801344633102417,6.0,4.118573542655213e-06,0.0010000000474974513,0.126900315284729,0.8518764972686768,0.03418803587555885,0.00966650526970625,0.06650831550359726,0.84468674659729,0.015306122601032257,0.02440168894827366,0.8432165384292603,0.013050571084022522,0.8487314581871033,0.7064787745475769,23.721742630004883,0.7065765261650085,0.7186576724052429,6.0,4.118573542655213e-06,0.0010000000474974513,0.04816896840929985,0.7896737456321716,0.009552238509058952,9.049773507285863e-05,0.057692307978868484,0.7369344234466553,0.012767897918820381,0.0005079149850644171,0.7612563371658325,0.0003113324928563088,0.7624257802963257,"<autoencoder name=autoencoder, built=False>"
8,0.5289179086685181,14.626867294311523,0.5289844870567322,0.812271237373352,7.0,4.551722668111324e-06,0.0010000000474974513,0.14653171598911285,0.8616583943367004,0.04736842215061188,0.014705882407724857,0.0767441838979721,0.8514240980148315,0.024390242993831635,0.024733269587159157,0.8543519377708435,0.01886792480945587,0.859917402267456,0.7035588622093201,24.22797393798828,0.7036691308021545,0.7289581298828125,7.0,4.551722668111324e-06,0.0010000000474974513,0.05097976326942444,0.8055304884910583,0.0020895523484796286,9.049773507285863e-05,0.05978260934352875,0.7529315948486328,0.010487915948033333,0.0,0.7596139907836914,0.0,0.7757066488265991,"<autoencoder name=autoencoder, built=False>"
9,0.521992027759552,14.974604606628418,0.5220673084259033,0.8189295530319214,8.0,5.030431566410698e-06,0.0010000000474974513,0.16534635424613953,0.8671454787254333,0.0389830507338047,0.021037181839346886,0.05911330133676529,0.8596291542053223,0.022528160363435745,0.035211268812417984,0.8582125902175903,0.04158790037035942,0.8689412474632263,0.6999356150627136,24.402212142944336,0.7000584006309509,0.7348916530609131,8.0,5.030431566410698e-06,0.0010000000474974513,0.04794410616159439,0.8061590194702148,0.0005970149068161845,0.0002714932197704911,0.04933110252022743,0.767988920211792,0.008663930930197239,0.0009311775211244822,0.7655043601989746,0.0009339975076727569,0.7785890698432922,"<autoencoder name=autoencoder, built=False>"
