,kl_scale,reg_loss,p_reg_loss,epoch,cat_acc,p_cat_acc,mean_deviation,sd_deviation,kl_loss,p_kl_loss,pop_shared_genos,trait_diff,rec_loss,p_rec_loss,0_acc,1_acc,2_acc,3_acc,4_acc,5_acc,6_acc,7_acc,8_acc,9_acc,10_acc,val_kl_scale,val_reg_loss,val_p_reg_loss,val_epoch,val_cat_acc,val_p_cat_acc,val_mean_deviation,val_sd_deviation,val_kl_loss,val_p_kl_loss,val_pop_shared_genos,val_trait_diff,val_rec_loss,val_p_rec_loss,val_0_acc,val_1_acc,val_2_acc,val_3_acc,val_4_acc,val_5_acc,val_6_acc,val_7_acc,val_8_acc,val_9_acc,val_10_acc,loss
0,0.0,5e-324,5e-324,11.0,10.0,1.0,10.0,5.4731842458898e-310,5.47318423254035e-310,6.9069723837786e-310,5.47318499643985e-310,5.4731842358107e-310,5.4731842278993e-310,6.9069723837786e-310,5.4732104508821e-310,5.47318499404605e-310,5.47318423714084e-310,6.9069723837786e-310,5.47318498905095e-310,5.4731842527176e-310,5.47318423048163e-310,6.9069723837786e-310,5.4731842255252e-310,5.4731842294601e-310,5.47318499250783e-310,6.9069723837786e-310,5.47320676007537e-310,5.47318489484523e-310,5.47321037996635e-310,6.9069723837786e-310,5.4731812029911e-310,5.4731842342158e-310,5.4731849437315e-310,6.9069723837786e-310,5.47321032526587e-310,5.4731842527804e-310,5.4732103182338e-310,6.9069723837786e-310,5.47318489597565e-310,5.47318489919513e-310,5.47318424893725e-310,6.9069723837786e-310,5.47315960258955e-310,5.4732067259312e-310,5.4731849002002e-310,6.9069723837786e-310,5.47318484756606e-310,5.47318499400203e-310,5.4731849958357e-310,6.9069723837786e-310,"<reg_vae name=reg_vae, built=True>"
1,0.09999915212392807,21.953554153442383,10.14307975769043,0.0,0.8605925440788269,0.6359111070632935,6.538753986358643,37.36835479736328,815.4246215820312,1545.373046875,,,0.4139460623264313,0.2891732454299927,0.08014531433582306,0.9153755307197571,0.009473158977925777,0.0014505366561934352,0.035302262753248215,0.9083078503608704,0.0,0.010066014714539051,0.9076117873191833,0.0018819504184648395,0.9145005941390991,1.0,23.728559494018555,23.843524932861328,0.0,0.8671043515205383,0.6399122476577759,8.245208740234375,39.44186019897461,0.0,0.0,,,0.4159506857395172,0.7376112341880798,0.0648430660367012,0.9256666302680969,0.0,0.0002954209630843252,0.07543520629405975,0.9183049201965332,0.0,0.008221430703997612,0.9125447273254395,0.0005115089588798583,0.9150473475456238,"<reg_vae name=reg_vae, built=True>"
2,0.09999915212392807,23.34913444519043,11.154911994934082,1.0,0.8565009236335754,0.6404134035110474,7.358670234680176,39.33957290649414,729.7664184570312,881.5706787109375,,,0.4256666898727417,0.2938844561576843,0.07427606731653214,0.9108970165252686,0.016295310109853745,0.0016924564260989428,0.029554374516010284,0.9054296612739563,0.0,0.009131350554525852,0.9033088684082031,0.0029074738267809153,0.9094950556755066,1.0,25.22943687438965,25.71541976928711,1.0,0.8658208847045898,0.6391556859016418,7.035811424255371,44.39500427246094,0.0,0.0,,,0.4084740877151489,0.7656102180480957,0.06924443691968918,0.9243307709693909,0.014208720996975899,0.001624095719307661,0.07915057986974716,0.9115217924118042,0.0,0.007529089692980051,0.9121591448783875,0.0,0.9180846214294434,"<reg_vae name=reg_vae, built=True>"
3,0.09999915212392807,25.033254623413086,13.365958213806152,2.0,0.8596575260162354,0.6406479477882385,7.863698959350586,42.202823638916016,563.0355834960938,617.8020629882812,,,0.4140394926071167,0.2735932767391205,0.07908926904201508,0.9138467907905579,0.024264583364129066,0.002804642077535391,0.035318560898303986,0.9080225229263306,0.0,0.010721977800130844,0.9068825244903564,0.006671227980405092,0.9128584265708923,1.0,23.529813766479492,24.208274841308594,2.0,0.866055428981781,0.6433432698249817,7.445247173309326,40.971290588378906,0.0,0.0,,,0.4028778374195099,0.7806816101074219,0.0740789845585823,0.9224743247032166,0.019617458805441856,0.002954209689050913,0.07791371643543243,0.9161532521247864,0.00035211266367696226,0.010273972526192665,0.9133149981498718,0.003576903371140361,0.9134227633476257,"<reg_vae name=reg_vae, built=True>"
4,0.09999915212392807,26.078231811523438,17.26624298095703,3.0,0.8610835075378418,0.6411570906639099,7.824590682983398,44.3319091796875,495.6039733886719,531.9676513671875,,,0.4085165560245514,0.2615492045879364,0.0827462449669838,0.915032684803009,0.03208111599087715,0.003870530752465129,0.03601108118891716,0.9094182848930359,0.00037859665462747216,0.011243324726819992,0.9085496664047241,0.0076962546445429325,0.9138950705528259,1.0,23.571855545043945,23.56380844116211,3.0,0.8688725233078003,0.6365103721618652,7.616128921508789,39.51145935058594,0.0,0.0,,,0.39304935932159424,0.7798541784286499,0.06709468364715576,0.9283885955810547,0.01568627543747425,0.002068558009341359,0.07920154184103012,0.9186327457427979,0.0,0.00821355264633894,0.9155033230781555,0.006646216847002506,0.9161230325698853,"<reg_vae name=reg_vae, built=True>"
5,0.09999915212392807,27.577678680419922,36.4221076965332,4.0,0.8654206395149231,0.6349859237670898,8.381961822509766,46.77346420288086,346.1421813964844,4039.4033203125,,,0.39582300186157227,0.30213063955307007,0.10013145953416824,0.918792188167572,0.038218677043914795,0.008559822104871273,0.04892684146761894,0.9132893681526184,0.0008832807652652264,0.016905497759580612,0.9124748110771179,0.014024285599589348,0.9175682663917542,1.0,26.55364418029785,44.448787689208984,4.0,0.8748358488082886,0.6330080032348633,9.107208251953125,79.79037475585938,0.0,0.0,,,0.3729453980922699,1.3650881052017212,0.08791616559028625,0.9327226877212524,0.05147058889269829,0.00812767818570137,0.09284332394599915,0.921601414680481,0.0,0.01836119405925274,0.92335045337677,0.006642820779234171,0.9224026203155518,"<reg_vae name=reg_vae, built=True>"
6,0.09999915212392807,29.120038986206055,22.37122344970703,5.0,0.8686186671257019,0.6335712671279907,8.2070951461792,50.03293228149414,363.5450134277344,1403.7506103515625,,,0.3867662847042084,0.2811218500137329,0.10064222663640976,0.9222553372383118,0.037905238568782806,0.010060946457087994,0.058171745389699936,0.9162389636039734,0.0015147690428420901,0.01685945689678192,0.9162660837173462,0.016595380380749702,0.9207618832588196,1.0,23.177419662475586,27.39138412475586,5.0,0.8737382292747498,0.6385974884033203,8.287627220153809,46.49513244628906,0.0,0.0,,,0.3799995481967926,0.8548344373703003,0.07681497931480408,0.9338690638542175,0.026457618921995163,0.006644027773290873,0.08370894938707352,0.9197487235069275,0.000703977479133755,0.011642240919172764,0.9201081991195679,0.0015337422955781221,0.9243960380554199,"<reg_vae name=reg_vae, built=True>"
7,0.09999915212392807,27.873167037963867,21.402767181396484,6.0,0.8653980493545532,0.639000654220581,7.253634452819824,48.49265670776367,454.7445068359375,708.110107421875,,,0.394761860370636,0.2957262098789215,0.09462761133909225,0.9190027713775635,0.037905238568782806,0.009143686853349209,0.04987300932407379,0.9133927822113037,0.0017670074012130499,0.014659048058092594,0.9127092957496643,0.012487170286476612,0.9178050756454468,1.0,23.975666046142578,23.482830047607422,6.0,0.8723525404930115,0.6403820514678955,7.18837308883667,39.77729034423828,0.0,0.0,,,0.38507184386253357,0.779251754283905,0.082457534968853,0.9311833381652832,0.04955838993191719,0.006795686203986406,0.08645161241292953,0.9177422523498535,0.0,0.014655526727437973,0.9215199947357178,0.0061349691823124886,0.9202834963798523,"<reg_vae name=reg_vae, built=True>"
8,0.09999915212392807,28.168006896972656,22.394977569580078,7.0,0.8630661964416504,0.6419642567634583,7.379366874694824,48.95672607421875,464.11785888671875,525.3944091796875,,,0.39969709515571594,0.2973332405090332,0.09362148493528366,0.9165319204330444,0.03606448322534561,0.00778529979288578,0.047772906720638275,0.9108826518058777,0.0008838383946567774,0.016154710203409195,0.9103425145149231,0.009409751743078232,0.9155132174491882,1.0,23.64439582824707,23.830787658691406,7.0,0.8693840503692627,0.6422549486160278,7.158543109893799,40.503013610839844,0.0,0.0,,,0.38932639360427856,0.7529959678649902,0.07778219878673553,0.9296671152114868,0.03235294297337532,0.008271787315607071,0.09395109117031097,0.9183704853057861,0.0,0.013291312381625175,0.9154394865036011,0.004096262156963348,0.9151813983917236,"<reg_vae name=reg_vae, built=True>"
9,0.09999915212392807,29.716041564941406,34.419105529785156,8.0,0.8369913101196289,0.6391291618347168,7.501574993133545,51.93046569824219,1212.9019775390625,1287.6123046875,,,0.4750208854675293,0.39747312664985657,0.08468823879957199,0.8892175555229187,0.027283314615488052,0.009336300194263458,0.04616805166006088,0.8823383450508118,0.003407800104469061,0.01372622512280941,0.8826126456260681,0.0142026012763381,0.88983154296875,1.0,26.649887084960938,35.62375259399414,8.0,0.8692574501037598,0.6413362622261047,7.766815185546875,63.48067855834961,0.0,0.0,,,0.4013673663139343,0.752682626247406,0.0685858353972435,0.9296446442604065,0.025502696633338928,0.00044286978663876653,0.07340630888938904,0.9120382070541382,0.0010552234016358852,0.00848501455038786,0.9195383787155151,0.0020439447835087776,0.9196983575820923,"<reg_vae name=reg_vae, built=True>"
