,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,pop
0,0.5628981,0.6253014,0.8095996,0.8665007,0.59088254,0.82181066,0.8352256,0.7973318,0.7737578,0.8976286,0.6234628,0.65352196,0.55875593,0.85637295,0.59510916,0.8233253,0.547413,0.71542877,0.71686065,0.7560334,0.9070045,0.83289546,0.72305304,0.8849203,0.8472921,0.7057684,0.7904413,0.8031392,0.746813,0.7030763,0.7709179,0.67267734,0.75866055,0.6995739,0.84818304,0.645354,0.7112214,0.596258,0.8836261,0.7512785,0.763249,0.8470969,0.7905486,0.7895018,0.6501442,0.7361705,0.7589386,0.7592455,0.65945107,0.8123632,0.8423933,0.65622646,0.6279298,0.72413397,0.6828698,0.64550084,0.85955906,0.73437667,0.6798186,0.83944833,0.7965374,0.84471905,0.9361542,0.7853987,0.8526725,0.7093136,0.84509164,0.9104444,0.6796643,0.67747706,0.6191095,0.6704701,0.8146805,0.5489882,0.82261467,0.6875518,0.66264766,1.0004051,0.7321264,0.62229806,0.6785818,0.6898164,0.77946246,0.8076302,0.4982894,0.7372875,0.7751916,0.6301097,0.705806,0.773861,0.62961036,0.8655772,0.82411796,0.8308809,0.87077266,0.8734676,0.88961935,1.0308201,0.9399711,0.76266605,1
1,0.6732434,0.6778757,0.80441076,0.86647755,0.74890435,0.6183117,0.80627155,0.77730983,0.66675436,0.7541044,0.8095983,0.73548245,0.59261113,1.1175511,0.63098896,0.81695473,0.6009043,0.89417905,0.6710559,0.90087414,0.7030641,0.9023685,0.7493301,0.95913297,0.75342035,0.5565187,0.77788746,0.8695214,0.66028076,0.6933581,0.78282034,0.6229154,0.7651559,0.81424737,1.0535089,0.7214805,0.7118372,0.63689137,0.6373671,0.62745297,1.1282583,0.84546864,0.85272956,0.774225,0.7446138,0.7628042,0.6283681,0.7267662,0.7560901,0.745327,0.64479685,0.898613,0.58263564,0.9438955,0.6626214,0.66237026,0.9200965,0.8635303,0.6863635,0.64899915,0.56250453,0.970865,0.82255596,0.7439798,0.7416874,0.6502557,0.58448404,0.7510739,0.4883834,0.78875065,0.90837693,0.7188219,0.61207384,0.6267098,0.8197742,0.8124259,0.7212274,1.0325369,0.98235756,0.7004371,0.8311831,0.70549804,0.86742586,0.6779217,0.77796155,0.84778315,0.78345925,0.61692643,0.9059099,0.87126696,0.88025457,0.8033637,0.79585516,0.9298974,0.71831256,0.92674935,0.8561229,0.8871984,0.86336124,1.0102886,2
2,0.7045117,0.63223845,0.687281,0.79987603,0.7381765,0.7241613,0.62918335,0.6846198,0.5627968,0.7348775,0.9252827,0.77760375,0.585699,0.8038547,0.507299,0.59711885,0.5182761,0.6228593,0.58900523,0.7255456,0.60372674,0.72811294,0.6544298,0.84804,0.6612724,0.4458446,0.62107277,1.1909069,0.68797886,0.6544211,0.8678552,0.69222593,0.66758037,0.75373393,0.6434028,0.4460462,0.7235066,0.71515787,0.5941531,0.48014355,0.5753985,0.7641677,0.6801485,0.61199117,0.43378136,0.7581995,0.5452665,0.62494487,0.690157,0.7975831,0.6841043,0.61716896,0.72571665,0.7931321,0.6932794,0.5018114,0.8867958,0.7023504,0.63597226,0.5436439,0.75551724,0.75024205,0.55512506,0.54636776,0.75350475,0.6368735,0.7899516,0.7293624,0.70229995,0.874675,0.6191418,0.66099733,0.6332282,0.664569,0.7911444,0.65882736,0.6384342,0.60643995,0.6152314,0.54318124,0.6133616,0.56876206,0.6922349,0.7800541,0.6302745,0.62437373,0.6883767,0.74708587,0.586761,0.6267821,0.7212379,0.5801479,0.93288064,0.71243733,0.58997345,0.9310546,0.8952999,1.0474409,1.0217695,0.9732229,3
3,0.707946,0.7163596,0.68971646,0.7240168,0.7179055,0.64269155,0.7196416,0.73868936,0.7076547,0.6228702,0.6657029,0.6625175,0.54266346,0.590049,0.6326545,0.80769235,0.59049183,0.7124323,0.7785329,0.76969516,0.56628084,0.9378007,0.67120826,0.9228138,0.743442,0.5746825,0.74057263,0.7717454,0.59383494,0.7848636,0.84950036,0.5689199,0.5229672,0.7783361,0.615832,0.422972,0.78653383,0.6416865,0.5633889,0.5198835,0.80458975,0.75866216,0.71573246,0.7005169,0.56405246,0.7713917,0.6581217,0.73762006,0.57489663,0.71467763,0.6256575,0.70059603,0.6028715,0.6835851,0.76655596,0.64006144,0.85825557,0.68364066,0.62247545,0.65526444,0.68917227,0.6256755,0.64061093,0.839019,0.6935303,0.6682843,0.60935396,0.7999584,0.5528921,0.693288,0.5295552,0.6902633,0.5543068,0.57472223,0.8128182,0.882576,0.6601481,0.8067602,0.78756404,0.5754123,0.5297359,0.6367411,0.7866068,0.9099988,0.57705665,0.7066736,0.7030066,0.7221246,0.57948846,0.54118603,0.59800047,0.6259108,0.7255169,0.911804,0.7292377,1.0800589,0.9138864,0.7892229,0.94245654,0.8805561,4
4,0.5590877,0.7124481,0.70776415,0.45446154,0.57014114,0.74752337,0.6085391,0.57866275,0.604978,0.65698266,0.6587942,0.7448032,0.43718153,0.7091863,0.5312627,0.64502597,0.59105814,0.57076305,0.63025147,0.83294314,0.78221494,0.53560174,0.52483946,0.6389615,0.7841662,0.62136406,0.50429547,0.9273417,0.60366637,0.53243554,0.60216486,0.48542112,0.48739406,0.8032377,0.63980734,0.3851893,0.810665,0.6416883,0.5757158,0.4696201,0.7436937,0.72448033,0.635576,0.74974614,0.5742081,0.69280833,0.59088117,0.64085394,0.4464686,0.7238055,0.6152761,0.59649444,0.54903066,0.62008715,0.6771141,0.5474066,0.69945174,0.5362245,0.7298514,0.49308267,0.5331456,0.56819975,0.58376384,0.783166,0.5084098,0.5886909,0.7179635,0.7922725,0.5096821,0.7456022,0.5349416,0.59276706,0.5079239,0.5797922,0.5949984,0.65695953,0.515087,0.70261276,0.7212654,0.45161417,0.54868394,0.6412628,0.7896569,0.64968574,0.57542276,0.5240938,0.6681304,0.7060877,0.6493056,0.64881206,0.6914818,0.5255907,0.49151745,0.7110446,0.68311894,0.9889707,0.784914,1.1556304,1.0084757,0.74805814,5
5,0.6088658,0.6643173,0.5196366,0.65452445,0.6144521,0.60761946,0.74648064,0.60773504,0.5819691,0.6395244,0.67706156,0.6837083,0.37693784,0.8367225,0.6587456,0.7006941,0.4765546,0.66954434,0.7481747,0.5762763,0.6658059,0.6628164,0.77299094,0.8172517,0.69670945,0.51532143,0.7432339,0.9066643,0.71006274,0.6821909,0.78962517,0.6413465,0.539638,0.9055927,0.7599781,0.46670976,0.6554906,0.5005962,0.7159458,0.69335043,0.5803165,0.66124195,0.72443885,0.78165203,0.61397105,0.7573685,0.52371025,0.6304731,0.5078188,0.59104514,0.7342654,0.753859,0.72081274,0.64378375,0.75752044,0.503068,0.7081076,0.76112586,0.58267283,0.646689,0.45656675,0.70221275,0.5846224,0.63486826,0.57581025,0.6592425,0.7614219,0.7638426,0.6433022,0.45572096,0.52864707,0.49275187,0.49562436,0.61578846,0.68960357,0.5827059,0.7444172,0.7083261,0.74955183,0.5689752,0.67633945,0.52758294,0.7690862,0.8752195,0.5614001,0.76682466,0.84649986,0.59284866,0.7597559,0.63649935,0.71264786,0.551,0.7048996,0.6346699,0.45256495,0.8481672,0.9199644,0.8708997,0.8974823,1.0521812,6
6,0.6719066,0.8160117,0.68217003,0.8007526,0.60102636,0.7585287,0.71236753,0.9114537,0.88798004,0.75861514,1.0633172,0.7382091,0.5688542,0.8637687,0.60525894,0.81341803,0.48613772,0.767995,0.740039,0.90220207,0.80469275,0.6219867,0.8160543,0.7989589,0.6860004,0.46814662,0.670907,0.900115,0.54766566,0.59769213,1.0132138,0.5817539,0.6681509,0.8186986,0.81591356,0.60917145,0.8653657,0.5545156,0.9084308,0.6258137,0.67652655,0.80824345,0.79120797,0.9267129,0.7151629,0.80994725,0.5791049,0.66571546,0.67144394,0.87683994,0.805627,0.67547244,0.6963365,0.8057586,0.5169019,0.6874945,0.9361401,0.7238919,0.7018356,0.9265048,0.77421206,0.8585488,0.6652486,0.79525,0.5950435,0.63957787,0.810067,0.9206441,0.68100524,0.79514444,0.67452705,0.6558259,0.55949503,0.70733714,0.7672661,0.7327435,0.7680047,0.88716197,0.94545454,0.53579557,0.6953118,0.530677,0.727674,0.83577436,0.7487875,0.92794466,0.64136094,0.6611855,0.7754942,0.7916048,0.6463234,0.68141484,0.7339357,0.77643025,0.76978314,1.0289762,0.8947397,0.7579154,0.93558127,0.9659666,7
7,0.61037326,0.77753556,0.7463501,0.7516434,0.5970444,0.74858797,0.708551,0.7240143,0.6665449,0.7189264,0.48407412,0.7751664,0.6500167,0.6584024,0.6678318,0.77512205,0.7630676,0.7733502,0.66191095,0.7374029,0.68438774,0.8179677,0.68307203,0.7383344,0.7493903,0.51471263,0.7600606,0.66788536,0.54934806,0.58285725,0.7038114,0.67913216,0.58565795,0.59402907,0.77534837,0.6031535,0.7824865,0.6423007,0.5600576,0.44792774,0.7261393,0.66871583,0.68495166,0.86991113,0.6410055,0.63848597,0.81754774,0.59365505,0.5886163,0.9115067,0.5717107,0.69922423,0.61806977,0.6408974,0.5768547,0.68908477,0.91828287,0.8036909,0.76646805,0.7975382,0.6283552,0.77518517,0.53019196,0.740816,0.6654036,0.57548946,0.6819121,0.6644988,0.6933407,0.8074428,0.6932465,0.595746,0.49884695,0.7190464,0.61010957,0.6446796,0.7996705,0.6615163,0.71028024,0.61463445,0.4981695,0.60760397,0.7880867,0.8539728,0.48367304,0.6029906,0.711212,0.6486639,0.87260437,0.8047479,0.68698347,0.73378557,0.6643412,0.75931,0.7686486,0.97394127,0.88187796,0.83560586,0.8375535,0.8518741,8
8,0.8583476,0.7556206,0.761581,0.73814976,0.93791175,0.55336237,0.9554966,0.8586317,0.8060714,1.014028,0.89349204,0.91488993,0.7641033,0.9560186,0.95124024,0.8846788,0.73200166,0.9906223,1.0542365,1.1791916,0.96490157,0.7870993,0.85197335,1.0014399,0.9444893,0.85568917,0.98329,0.75053006,0.8647872,0.8297983,0.87154436,0.7415798,0.8352085,0.86309654,1.0491867,0.79511195,0.84058565,1.0275156,0.98208094,0.79787064,1.1363076,1.0993154,0.9441363,0.80657905,0.65946907,0.95122874,0.95528656,0.83112633,0.7243758,0.98516953,0.82368547,0.9391503,0.827689,1.0239158,0.9101092,0.95932114,0.89404446,0.94942087,0.72492766,0.93911636,0.8577963,1.105979,0.89751965,0.874166,0.719352,0.7294457,0.7109965,0.82249814,0.835225,0.89461833,0.6825373,0.947927,0.67819613,0.880347,0.82808125,0.7448178,0.9167907,0.82419205,1.0109895,0.7393509,0.90376186,0.59906375,0.8692326,0.84223276,0.72592556,0.82230026,0.70766455,0.65744257,1.1056185,1.0159187,0.7948086,0.83077925,1.0085129,0.99290776,0.66750205,0.86251646,1.0445437,1.0348711,0.9474502,0.8290614,9
9,0.5710387,0.5035848,0.68930346,0.7581344,0.38857257,0.75578946,0.62987024,0.46337202,0.616996,0.55113083,0.7117616,0.64838576,0.43060225,0.6741391,0.4619795,0.79308176,0.54730374,0.7220433,0.49929032,0.8188365,0.6229212,0.80452615,0.66119075,0.7556685,0.7899283,0.41865528,0.5479008,0.8765252,0.5437759,0.4698183,0.64968246,0.55907935,0.42353582,0.63881814,0.75659275,0.5105131,0.6015483,0.642634,0.5767002,0.5646474,0.5735406,0.7530141,0.5817273,0.56566715,0.46563432,0.5812262,0.55054015,0.48965338,0.42616674,0.84931004,0.5296838,0.58548886,0.4873004,0.5161044,0.54924536,0.55954105,0.59225136,0.54827154,0.67947376,0.61078566,0.45987752,0.6423445,0.67975634,0.4998487,0.70586103,0.4549162,0.6623328,0.7830963,0.769588,0.61734134,0.54937273,0.5902577,0.52321905,0.33588153,0.6488998,0.5731226,0.69162273,0.58564514,0.6577279,0.36309293,0.38232362,0.58533734,0.7809228,0.5799075,0.5394922,0.60592425,0.6178593,0.42580625,0.48266187,0.5684232,0.60544896,0.43268836,0.59845513,0.74173224,0.70693266,0.91061395,0.7391246,0.7676834,0.7405438,1.0281876,10
