,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,pop
0,0.7264369,1.3041424,0.34338278,0.2936991,-1.737915,-1.3166131,-0.31240776,1.680707,1.0339174,0.4340582,0.44331852,-0.30530888,-1.4134779,0.32673183,0.78297174,-0.8607502,1.2153753,-0.09283922,-0.15594502,2.0875378,-1.5379946,-0.43779612,0.052949958,-1.3307723,0.55128354,-0.44265926,-1.388837,-0.9171826,1.9099509,-0.96240294,1.0338247,1.2610751,-0.084280014,1.8999789,-0.80246156,0.90358144,-0.9437679,2.5653207,0.32060328,2.0762568,-0.019220103,-2.4080672,0.55940044,0.59541714,-0.017490638,1.0729744,0.66473955,-0.47229627,-0.5126277,0.79302126,0.31363684,1.071636,0.92731345,-1.4447385,2.7697964,-0.6812812,1.8798273,0.78027064,-0.60568315,-2.1609185,-0.76467156,-0.17543912,0.20364158,-0.73985827,0.8138377,1.179486,0.34167463,-0.094698876,0.12983839,-1.3944763,1.2016699,0.6143443,0.8662092,-0.4637401,2.8250422,1.6166836,-0.49338523,0.83879614,-0.27285916,-1.2928551,-0.53737736,1.1077843,-0.11458276,-0.49067453,1.8846457,-0.9415294,0.82834476,0.18289839,0.461726,1.9229884,1.2846295,0.58800983,0.7937527,0.71027863,-0.78648585,0.8030334,-2.0193567,0.7080112,-0.17030428,-0.13345663,2
1,-0.19521818,-0.6319026,1.3510222,-0.712908,-1.7294627,-1.7044712,-0.78968316,-1.3071324,0.7148383,-0.73221856,0.24431995,-1.1049426,1.0413179,-0.72317946,-1.0040611,0.46091023,0.14778619,-0.5069874,1.0506195,0.7347661,1.0120863,-0.041161608,0.4746945,-0.07589374,0.84353226,0.7715802,-0.9397124,-0.0380265,0.64475965,-0.21008238,0.33796316,0.43633968,-0.6645975,-0.4858676,-0.09462302,1.3455915,-1.5271876,0.965964,0.90208685,0.56664425,0.36439398,-0.5822784,-0.7349083,-0.75223684,1.0895922,-0.4143813,0.85671157,-0.7672524,0.81506926,0.044611525,2.77138,1.3272377,-0.27496058,-2.0961897,2.6178916,-0.020044994,-0.6669448,-0.7653776,1.2729081,-0.17788906,1.2184355,0.6842012,-0.20969221,1.3615981,0.09615618,-1.0561346,-0.22918765,1.090059,0.32692292,-1.5478435,0.27273825,-0.60865974,-1.1193072,1.7802696,1.4262006,2.1453226,-0.33984712,-0.95131266,0.28339303,-0.49768806,-0.7662626,-1.104707,0.39109123,0.7239773,2.0799224,0.31379384,1.0055307,0.8577489,1.2350132,2.3815029,0.29767838,1.2836494,0.061247285,0.18094048,-0.8833485,1.0310488,-0.52788776,1.3479867,1.4564285,-0.37130594,2
2,0.46271145,-0.23238537,-0.17804745,0.51910996,-0.2951906,-0.22796668,-1.405347,-0.21630517,0.73565763,0.7065132,-1.1037184,1.156543,2.0896273,-1.0143037,-0.4008671,-0.20729744,2.2279963,0.7622147,-1.3002889,1.2338774,0.033754207,0.2300394,0.36764106,-0.5445346,-0.86540383,0.37599063,-1.0879259,-1.6969783,0.48281556,0.18086618,-0.51563984,-0.33564478,1.3665361,1.3035998,-0.5853251,0.26992923,-0.39475873,0.9164508,-0.5690237,0.3135683,0.71355486,0.09150033,0.74766374,-1.6337769,0.864992,0.7846156,0.5737467,0.5168044,-0.45675334,1.8378541,2.0633886,0.9474359,-1.0776438,-1.3734215,2.7549434,-1.0824109,0.7766123,-0.89996225,-0.36585343,-0.5077914,-2.0737674,-0.7060821,1.6870563,-0.5383995,-1.363048,-1.0408844,-1.2381387,-0.29794085,-0.051097967,-0.91723126,0.0387324,1.5856423,0.19219045,0.20194593,-0.75998694,0.9009824,0.44287667,-0.80119085,0.41910416,-1.374057,0.5999459,-2.0316637,-1.100206,-0.7345868,-0.084289506,-0.68285,1.8395734,1.1871262,0.35249823,0.94921845,0.78794575,-1.1230811,-0.06712125,1.577636,-1.4804054,-1.8224733,1.0050461,-1.0919952,0.60848635,-0.2211018,2
3,1.0184585,1.5487564,-0.52850753,2.3460968,-1.6335676,-1.2663509,0.97272766,2.007493,0.24092057,0.40067554,0.28317234,-0.16829215,-1.3857994,-0.45274675,0.50312114,0.6974674,0.21390365,1.4740473,-0.07316004,1.081057,-0.74758554,0.4223488,-1.4136132,0.48805815,-0.010698454,1.2934744,0.8762481,-1.1070217,0.2750969,-0.7050661,1.1113318,0.0629444,1.4920962,1.9994466,1.5684235,-0.35995638,-0.58802754,0.03981566,-0.52780914,1.1556413,-1.6070635,-0.13747583,1.030116,0.0031088106,0.99991745,1.4612494,-0.22591192,-0.4390702,-2.080463,-0.0010548667,0.3356902,0.09771813,-0.58973116,-1.0611899,0.3862896,-1.3743379,2.8580024,0.014337543,0.84802276,-0.24587937,-1.8587347,-0.49993205,-0.21777993,-1.2559899,-0.013758417,0.57672,-1.031063,0.64795315,0.49267605,-1.5072384,0.045342553,2.2391748,-0.91055983,-0.8981834,1.4506183,0.24606574,0.13575885,0.74539876,0.023171853,-0.8673515,1.0217736,-0.8431199,-0.14696544,0.05589651,1.3927907,1.1496949,1.1591047,1.8415822,-1.6153842,-1.1117877,-0.7102894,-0.7930691,-0.8524418,2.3251286,-0.688871,-0.34604225,-1.3378422,1.6769388,0.9090293,-0.49520913,2
4,1.9851645,1.0144659,0.69562125,0.8445402,0.07743602,-0.42976776,0.17821571,-0.10659977,-1.1023997,1.3473235,0.12837084,-0.5626851,0.46414107,-0.52104485,-0.08070263,0.2305595,-0.8122234,-0.1493774,0.149307,1.0461373,1.4565992,-0.8356062,0.28745222,0.27469262,-0.9821549,-0.2634964,-1.8607205,-1.2015204,1.6347712,-0.39826274,-0.53917843,-0.7348965,-0.45298052,0.3904253,-1.275351,1.2158515,0.66860235,1.1632153,-0.28139168,-0.3280173,0.5516892,0.1067466,-0.12395724,-0.90513015,0.30693153,0.67168134,-1.4994543,0.7026796,-0.3310808,1.4296663,0.8779403,1.5192468,-0.19064099,0.54271215,0.8671715,-0.3593278,0.13671577,0.078750625,-0.24681446,-0.20433956,-0.9286044,0.87962985,0.00062683783,1.3457283,-0.6364554,-0.8563755,-0.88434523,-0.27823728,0.6290071,-0.69998276,0.6377687,0.8870498,1.2457613,0.18853517,-0.0010249391,1.5728394,0.45910838,-0.7043424,0.94989836,-1.6934035,-0.69299006,-0.98170465,0.2796912,-0.21465357,0.28364593,-0.74678755,-0.35828838,0.6119979,-0.120115265,1.8802965,0.6757389,-1.8462521,0.74416256,0.89176327,-1.2110801,1.1374435,1.8940676,-1.591298,0.9588955,1.4668477,2
5,0.3019058,1.2748746,-0.32165498,0.79866993,-0.663555,0.58728456,0.55413336,1.9805484,0.5107503,0.42214447,-0.29023743,-0.3302649,-0.098750986,-0.078099824,0.65926015,-0.67133826,-0.94166917,-0.64054084,0.18643321,0.79114103,0.9303545,0.046749506,-0.3428852,-0.94627106,-0.21251276,1.7677882,-1.0798091,-2.1927633,0.110629395,-0.5095154,0.14767575,0.62942076,-0.60519016,0.5514781,-1.6139377,2.1814172,-0.4037015,1.7249268,1.6000568,1.6994679,0.64433634,0.6297649,1.4976348,0.44950402,-0.7966396,0.25714418,-0.5937434,-2.1116152,-0.04237092,-0.30805224,0.17204274,0.28862482,-0.95179194,-2.200384,1.2059478,0.9995498,0.43002737,0.30685812,-0.07853977,-0.8324899,-0.1775294,0.19761646,-0.42152017,-0.7399482,-0.3040539,0.26427686,0.32047194,1.3171276,1.3561791,-0.58343893,1.1184114,1.5720463,1.4795172,-0.17268789,1.42874,1.3257239,0.6470819,-0.3038005,-0.57529473,-2.3947465,-0.5487444,-1.4874506,1.3368986,0.49461353,0.5748456,1.6931099,-0.45265806,0.09906636,0.48393494,1.0507723,0.21665022,0.497758,-0.16414437,0.74490243,-1.3254517,-0.70170057,-1.3456073,-0.5679433,-0.74140954,0.4618469,2
6,-0.1577326,-0.22484955,-0.6616285,0.44873554,-1.5019959,0.20530097,0.59945,-2.9240336,0.3345368,1.1868181,-0.08908056,-1.3885183,-1.4266248,1.3190849,-0.48248258,-0.60127425,1.7735443,-1.189659,-0.36846885,1.0344901,-0.33057755,-1.1532763,-0.34079695,0.33897313,-0.5901206,-0.31956244,-0.20345458,0.35406762,1.602544,0.6067234,0.054905,0.32799858,0.40261805,1.4196899,-1.3678416,-0.3137559,-0.38714474,1.6380442,-1.203674,1.9316571,-0.62603223,-0.96814305,-0.24809219,-1.1489046,0.5891567,0.45822692,0.25778207,-0.62693745,0.043414738,-0.5382659,0.5524483,1.2730653,1.891267,-1.8035151,-1.5223604,-0.033089753,-0.27764183,-0.30482757,-1.0437028,-0.15130366,-1.1969441,0.9878334,-0.19479823,-1.3757589,-0.29674804,0.040865917,-0.67287683,0.55490965,-0.5086369,-0.4979072,1.1083513,-0.43902874,-1.3830664,3.2418785,1.85945,1.2369343,-1.6571647,0.30070254,-0.18249446,-1.3955468,0.10437436,0.25388077,-0.011592595,0.19863592,2.2536514,-1.5490347,1.99679,1.9110419,-1.498598,0.59107256,0.008460259,-0.3412315,1.2790501,2.1909704,-0.8178735,1.6055404,-0.357649,0.46120954,-0.7565556,0.34985617,2
7,1.0399297,0.5834318,-1.8834193,0.17111896,-2.8562071,-2.6008968,0.8246698,0.72852355,-0.8046175,0.39075834,0.08920716,-0.1431555,1.021949,-0.36442178,-2.0292304,0.7004201,1.1081966,-0.5067362,-0.7205216,-1.8323706,1.4250917,0.75094223,1.7876219,-0.7530738,-1.3432264,-0.40998113,-1.0740184,-1.3270217,1.6889417,-1.9151157,-0.42914402,0.43912783,1.7362273,1.6879613,1.3635929,1.7502189,-1.2195153,1.5846853,0.20586006,3.321707,2.2471313,0.68762654,2.3320596,-0.015042532,-1.0703601,-0.37135553,-0.7197153,-0.76512676,-1.3959506,0.9296039,0.5278837,0.74195266,0.038812134,-2.4090736,1.9155024,0.19881406,2.7529743,-1.4226228,0.7162066,-0.7030958,1.923835,0.5812249,-2.186572,-2.1401412,-1.2806156,0.3427296,1.0365192,0.21501336,-0.9340207,-0.10161632,-0.4181021,-1.4724123,0.09713897,0.17814738,2.74333,1.1677188,2.8212707,1.1211897,-1.1379962,0.115563825,0.38611943,-0.49753273,2.1509414,0.092744485,1.5051231,1.5295554,-0.5492202,1.6138282,0.35454494,0.14964195,0.5184846,0.6307495,0.6949779,2.2873964,-2.7547083,-0.32951033,0.47126594,1.3049183,-1.2064029,0.19877233,2
8,0.9396453,1.6083812,2.2889507,0.11458661,-0.6704258,-2.2282693,-0.028773548,-0.358914,-1.6925904,1.2577487,-1.9105941,-0.88110906,0.19949426,0.30402282,-0.5696801,0.10592709,0.68059635,-0.4313671,0.84388965,1.0942332,1.2318835,-1.8676612,-0.054260857,-0.3489119,-0.88283783,-0.035555013,-1.2929534,-2.3017378,0.6105192,-0.120749295,1.5891582,-0.4046267,-0.0092861615,0.32582775,0.24457517,-0.6198733,0.9387836,2.1347916,1.0347117,-1.3218311,1.9601645,1.5142299,-0.9468198,0.40384442,0.644838,-0.55969614,-0.52808577,-1.6112516,0.26197502,1.335006,0.43335822,1.420236,1.202814,0.21081966,1.534494,-0.018615376,1.7471249,0.4320553,-1.4327315,0.2320639,-0.6751989,0.7451254,-0.18983847,1.5750114,0.22125462,-1.0583198,-0.44362572,-0.3975539,1.4714901,-1.7665735,0.45136273,0.0710395,0.43053883,0.500949,0.08093605,1.3534886,1.1827834,-1.396631,-1.5342712,-0.46760684,-2.2012327,-0.98537695,-0.64490646,-1.2759836,1.250073,-0.38404515,1.2003697,-0.06952889,0.38892645,1.0456419,1.4628431,-1.1817254,1.9833108,-0.97630125,-0.47044858,-0.71314645,0.10053259,0.032406956,-0.15068367,-0.35102484,2
9,0.5419562,0.37934032,-0.33247375,0.022017464,-0.26017067,0.34580427,0.45508546,2.0126793,-0.3352312,0.044508528,-0.631209,0.62704706,0.7622481,-0.14442047,-0.8063861,1.6051843,0.70344245,-0.49720317,0.42233253,1.4541253,0.6421511,-0.4919542,-0.60409415,-0.07208796,-0.31596866,0.981019,-0.40243796,-1.5703063,1.2249051,-1.5639523,0.026848499,0.27954885,0.9442371,0.91065717,-0.0012502894,0.8976893,1.0091755,2.4317057,0.54291236,1.5390438,0.055481594,0.16331296,-0.7970052,-0.14679794,-0.5756665,0.6176839,0.1216268,2.0611653,-1.9288108,2.1371028,0.038100448,0.85032207,1.39232,-1.3504632,0.73184943,-0.48168808,-0.13253401,-0.18364418,-1.2360176,-1.4105538,-0.939814,-0.82457554,-1.4717808,-0.9581723,-0.31587,0.039685685,-1.0418961,-0.38068777,-0.38567117,-0.20126179,2.341,-0.7305219,0.9320293,-0.10900849,2.841921,0.9530264,0.18724318,-0.9627168,-0.4503949,-1.7793409,-1.3441619,0.048869282,-0.5275989,0.31768462,1.7036185,0.11113539,-1.1375613,0.19822566,0.7840248,0.7363397,-1.0401219,-0.49161732,-0.17098075,1.2133305,-1.2278781,-0.45349362,-0.07561684,0.8864564,0.11561985,0.41838455,2
