pop,individual,indi_count_per_pop_trait,val_mean,val_sd,d_type
1,1,7,75.4285714285714,8.28366148626606,test
1,2,6,78.1666666666667,8.01040989379861,test
1,3,6,75.3333333333333,7.73735527597555,test
1,4,7,73.2857142857143,6.9931939701943,test
1,5,7,81.8571428571429,9.35287070776617,test
1,6,6,74.0,8.39047078536121,test
1,7,6,73.8333333333333,8.54205283679905,test
1,8,6,76.6666666666667,11.9443152447793,test
1,9,6,76.6666666666667,7.6594168620507,test
1,10,6,73.8333333333333,9.53764471275098,test
1,11,7,75.0,8.06225774829855,test
1,12,6,76.0,10.6583300755794,test
1,13,6,76.6666666666667,9.43751379689941,test
1,14,6,74.6666666666667,9.33095207718198,test
1,15,6,75.8333333333333,9.98832651982637,test
1,16,6,77.8333333333333,9.76558583325479,test
1,17,6,77.5,9.69020123630051,test
1,18,6,74.1666666666667,7.67897562612792,test
1,19,6,79.3333333333333,13.0486270031244,test
1,20,6,75.6666666666667,9.58471004604034,test
1,21,6,76.3333333333333,12.5804080484961,test
1,22,6,75.8333333333333,7.80811543630514,test
1,23,6,73.5,9.24662100445346,test
1,24,6,73.6666666666667,8.50098033562404,test
1,25,5,79.2,11.2561094522042,test
1,27,5,80.8,10.2567051239665,test
1,28,5,73.4,6.8044103344816,test
1,29,6,74.1666666666667,6.40052081214229,test
1,30,6,74.5,10.0548495761995,test
1,31,7,77.5714285714286,12.4613688768816,test
1,32,7,73.2857142857143,7.95223837910404,test
1,33,6,74.6666666666667,13.0025638497439,test
1,34,6,77.0,13.4610549363711,test
1,36,7,76.0,10.4083299973307,test
1,37,6,74.0,7.84856674813943,test
1,38,6,74.8333333333333,10.4195329389885,test
1,39,6,75.3333333333333,13.3666251038423,test
1,40,6,73.0,9.77752524926425,test
1,41,7,74.4285714285714,8.28366148626606,test
1,42,5,75.8,6.64830805543787,test
1,43,7,74.1428571428571,8.51329492477445,test
1,44,6,76.0,8.0,test
1,45,6,74.8333333333333,6.8239773348588,test
1,46,6,78.5,5.92452529743945,test
1,47,6,74.1666666666667,6.6156380392723,test
1,48,6,76.5,9.22496612459905,test
1,49,6,77.8333333333333,13.0754222366494,test
1,50,5,70.6,7.23187389270582,test
1,51,7,76.0,11.1055541659718,test
1,52,6,76.3333333333333,7.78888096369861,test
1,53,6,75.8333333333333,13.2274966137462,test
1,54,7,75.1428571428571,11.1269728052837,test
1,55,7,74.4285714285714,11.0883894661209,test
1,56,6,72.1666666666667,5.98052394583172,test
1,57,7,72.5714285714286,8.05930399925334,test
1,58,5,78.0,12.2065556157337,test
1,59,7,76.7142857142857,6.10230245383619,test
1,60,7,72.5714285714286,7.97615493950861,test
1,61,6,73.1666666666667,11.4440668761881,test
1,62,7,75.0,8.90692614392492,test
1,63,7,77.0,8.83176086632785,test
1,64,6,78.8333333333333,6.7946057035465,test
1,65,6,72.3333333333333,9.3523615556001,test
1,66,5,77.8,6.83373982530795,test
1,67,7,74.5714285714286,12.1498579258791,test
1,68,7,74.0,9.18331820930394,test
1,69,6,72.1666666666667,8.81854107359413,test
1,70,7,72.5714285714286,9.03432607442567,test
1,71,6,74.6666666666667,7.99166232186187,test
1,72,5,69.8,6.09918027279076,test
1,73,6,74.0,7.15541752799933,test
1,74,6,75.5,8.89381807774366,test
1,75,7,73.4285714285714,9.60654538768824,test
1,76,7,74.5714285714286,8.24332341670403,test
1,77,6,72.6666666666667,10.9848380355227,test
1,78,7,70.4285714285714,8.44308677473555,test
1,79,5,72.6,4.27784992724149,test
1,80,7,74.0,7.81024967590665,test
1,81,6,76.0,12.0166551086398,test
1,82,6,74.1666666666667,9.88770280028009,test
1,83,6,79.5,9.79285453787607,test
1,84,6,80.1666666666667,7.70497674666619,test
1,85,6,78.8333333333333,13.7027977678526,test
1,86,6,74.5,11.4498908291739,test
1,87,6,75.3333333333333,9.58471004604034,test
1,88,7,76.0,10.6614570611463,test
1,89,6,73.8333333333333,7.57407860182786,test
1,90,6,77.3333333333333,7.58067719050658,test
1,91,5,79.6,11.3929802949009,test
1,92,5,77.4,14.909728367747,test
1,93,6,73.0,8.12403840463596,test
1,94,6,75.1666666666667,8.90879715038269,test
1,95,6,78.1666666666667,8.54205283679905,test
1,96,6,75.5,7.06399320497974,test
1,97,6,77.0,7.21110255092798,test
1,98,6,72.0,8.34266144584568,test
1,99,6,75.5,12.3895116933639,test
1,100,6,73.6666666666667,8.80151502110101,test
1,101,5,74.6,6.87749954561976,test
1,102,5,79.0,12.5499003980111,test
1,103,7,72.2857142857143,9.35796070580704,test
1,104,6,71.5,8.26438140455775,test
1,105,6,79.1666666666667,10.4387100097027,test
1,106,6,75.1666666666667,11.6002873527627,test
1,107,6,74.1666666666667,11.7203526681865,test
1,108,6,73.3333333333333,7.78888096369861,test
1,109,6,75.0,8.67179335547152,test
1,110,6,77.0,9.1214034007931,test
1,111,6,76.5,6.22093240599832,test
1,112,5,69.6,6.98569967862919,test
1,113,6,75.0,10.4115320678563,test
1,114,6,77.8333333333333,11.5830335692627,test
1,115,6,74.5,8.68907359849138,test
1,116,7,75.7142857142857,7.11135912265922,test
1,117,7,75.2857142857143,8.07701029082514,test
1,118,6,76.8333333333333,9.9079092984679,test
1,119,7,74.0,9.55684745788763,test
1,120,6,77.1666666666667,9.06458309392477,test
1,121,6,77.3333333333333,6.80196050169851,test
1,122,7,74.7142857142857,9.30437685024788,test
1,123,7,76.5714285714286,7.34522844793686,test
1,124,6,77.8333333333333,9.62115724155191,test
1,125,6,75.6666666666667,7.94145242803019,test
1,126,6,78.8333333333333,11.9568669251885,test
1,127,6,78.1666666666667,14.770466027403,test
1,128,7,71.8571428571429,10.5424312728543,test
1,129,6,76.5,11.4324100696222,test
1,130,7,76.8571428571429,9.44154950963332,test
1,131,6,73.3333333333333,7.28468713581213,test
1,132,6,80.6666666666667,7.89092305542683,test
1,133,6,74.6666666666667,8.73307887670017,test
1,134,6,76.0,9.338094023943,test
1,135,5,79.4,11.238327277669,test
1,136,7,76.8571428571429,8.62995889191776,test
1,137,7,77.4285714285714,10.4858180869392,test
1,138,6,77.0,11.0090871556183,test
1,139,6,74.3333333333333,6.43946167522307,test
1,140,6,73.5,7.96868872525461,test
