0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0.0012422262305734186,0.004381803792533823,0.00238047425211632,0.0041162133069608505,0.0008547097941196219,0.0010055401078389102,0.0005553845604851171,0.00011319106972097943,0.0010745729992197649,0.000858942827931355,0.0012773660166518254,0.012281194251797058,0.0006256990445763285,0.03751737897961287,0.001575727170843958,0.0040022362342243155,0.0011337287661500651,0.0010635044305284751,0.0027125865382271017,0.003963880661175536,0.0018399006111133925,0.007745271798439808,0.00028901060281699687,0.0015294554541338365,0.00040180708424378557,0.005022724390313326,0.003197912995581878,0.0007369541991797011,0.0011903473598811494,0.00019219385013462845,0.0019301068545655678,0.0011442319496660714,0.0010048032074738773,0.0004736099079007341,0.0002863992251001074,0.0012845515624290175,0.007385068075869744,0.0011166122503459897,0.0024929637466321935,0.0006363085768284869,0.0006159667169251861,0.001527871211485273,0.0005398690550286961,0.002823156411731252,0.0012751473494985305,0.0061514423616895,0.000727324897477803,0.0017631395331328865,0.00363917998073326,0.0012430359895305478,0.0033571088393228275,0.010181402649976606,0.0015157176510422147,0.0019332220842525252,0.0003018047330785435,0.004746941452697984,0.006145037465803326,0.006698523711610974,0.002730008186292859,0.0033677215417388033,0.000937281919406657,0.0002000709909258584,0.00010892185586433178,0.006986593393636859,0.0014592820629857192,0.006433669441708528,0.009273498197971292,0.0006888271893960949,0.001753095817273703,0.008548362324674591,0.008345092366926089,0.0007535170292315014,0.0014290645939916355,0.00012504171552898673,0.001096564781411553,0.0017251055883792297,0.03599205641740429,0.010908337581859629,0.0016912662580957163,0.0007336596983550942,0.012868971843543818,0.002893232080766987,0.004573122592470637,0.00662762607562928,0.00041551091498340877,7.684999450335266e-05,0.003202392954393665,0.000963467679607674,0.005638021157402409,0.003181521253959752
0.001902152529316461,0.010290297369133207,0.0001685228919221283,0.002469921702933619,0.006959684800665874,0.001364099245476899,0.00022592437712399622,0.00034193164081324444,0.002657351562982429,1.582987579319966e-05,0.0003286755782525357,0.02593008242170743,0.00017503450704877836,0.032057009267167764,0.00018780337358425555,0.004266182745972505,0.0017503791706871465,0.0005134215548840288,0.003851220040928252,0.0017211754646267539,0.0024425153258074523,0.006973965487055026,0.00038380743222378883,0.0012818425025361716,0.0004806438202994406,0.0008711184946944549,0.0035921944906010137,1.872395671335892e-06,0.0017622648127550728,1.771948330073722e-05,0.0027599809189330195,0.000179459385376623,0.002338774418445016,7.0391175408884585e-06,0.00047924106537776406,0.005511914200762121,0.004627886444343547,3.3640450794188127e-07,0.006313038939156621,0.000312153342455315,0.00010794924529354678,0.00014164209703070534,3.0081610411856432e-06,0.0015624271264822714,0.0013779642917669368,0.005674698474221827,0.0005968815210522679,0.00042379398698022785,0.000993770360440315,0.0004569015814493137,0.0018411994758530227,0.018071441996154725,7.232551083834921e-05,0.0006815766973080608,0.00027195291001353263,0.003437126525099671,0.003693530295476301,0.002327816412918903,7.864506033785102e-05,0.00029768893094936924,9.625387066213297e-07,0.001654228914537426,0.0003430399203312716,0.01562840007750004,1.6042650339529726e-05,0.007299016192492094,0.011268784107075958,3.6755883225612915e-07,0.000530620793728191,0.00481551770535961,0.019319067450436878,0.00014030828082142366,1.3536684540045127e-05,4.0396848419709556e-06,0.00016787085403087903,0.0011101533977264095,0.039234718462073354,0.004916160937511186,0.0004930842812039444,0.00037269652224507054,0.00654075565715113,0.007003344551261861,0.003739907572775076,0.008306005583619686,0.00020807793994959036,0.0001511896059143266,0.008957520910562441,0.00016467583254393977,0.0032897443901075073,0.00038965505308062446
0.0007312216366959185,0.008187347703547659,0.0052510297895663445,0.002881313599630762,0.002179401324405777,0.001613988177960755,4.9703797822898175e-05,0.0009370230279212145,0.0017683402156262623,0.0011152452018575614,0.004555512822521314,0.00890215343538259,0.0014260042594602788,0.026052789934465827,0.0004986085487392568,0.0005213599558346446,0.0010792184502722503,0.0009988042529207246,0.0016361468651647248,0.004260336004533537,0.00033028423176131606,0.007605152950887415,0.0021143894431353773,0.0005826581620542251,0.0006133985410163523,0.0006154581457066922,0.009545582179387849,0.00029032816922313324,0.0037021929563567277,4.2028622416406736e-05,0.001098417802452978,0.0013755403043989088,0.0018687411115589695,0.0007553035265341816,0.0015326574778022227,0.0011534973065826224,0.001998971098037041,0.0006643667740783454,0.0017665337172385772,0.002421218755850933,0.0017887239939148813,0.001143244320559184,0.003132960432576898,0.0028393106114417586,0.007032514281426619,0.0022775618705732476,0.002088859631838235,0.0010038653137648763,0.0017565629667890192,0.002349579864220977,0.004080024238663926,0.0043026937222560265,0.002665233030108774,0.00721204056491556,0.00039766539357512855,0.002248573385438624,0.0033039706355685265,0.008185898661881397,0.0008059782510573654,0.00025995493701449145,0.0019682744522107167,0.0017930091966807692,5.22455344445679e-05,0.009017426295516039,0.001968967761846001,0.0037564115302957295,0.006934933081010917,0.0009191279907922697,0.0006104744059938714,0.018438668089104354,0.0065692018020019,0.0005961813156853029,0.0011636606227618514,0.0016444800287395071,0.006045359774594886,0.00240553742750477,0.027096883328205073,0.01781698644406774,0.0031652530785138406,0.0010313107052744859,0.00954100715403217,0.008407750847749449,0.0016517179990838363,0.0001495934144983169,0.0015396049145329895,0.00010555209494080524,0.00024277845820191182,0.0024733079972481344,0.006244148514402474,0.0003223325180184329
0.0019021525293164612,0.010290297369133207,0.0001685228919221283,0.002469921702933619,0.006959684800665874,0.0013640992454768991,0.00022592437712399616,0.0003419316408132444,0.002657351562982429,1.582987579319966e-05,0.0003286755782525357,0.02593008242170743,0.00017503450704877836,0.032057009267167764,0.00018780337358425558,0.004266182745972505,0.0017503791706871465,0.0005134215548840288,0.003851220040928252,0.0017211754646267539,0.0024425153258074523,0.006973965487055026,0.00038380743222378883,0.0012818425025361716,0.0004806438202994406,0.0008711184946944549,0.0035921944906010137,1.872395671335892e-06,0.0017622648127550728,1.771948330073722e-05,0.002759980918933019,0.000179459385376623,0.002338774418445016,7.0391175408884585e-06,0.000479241065377764,0.005511914200762121,0.004627886444343547,3.3640450794188127e-07,0.006313038939156621,0.000312153342455315,0.00010794924529354678,0.00014164209703070534,3.0081610411856437e-06,0.0015624271264822714,0.0013779642917669368,0.005674698474221827,0.0005968815210522679,0.00042379398698022785,0.000993770360440315,0.0004569015814493137,0.0018411994758530227,0.018071441996154725,7.232551083834921e-05,0.0006815766973080608,0.00027195291001353263,0.003437126525099671,0.003693530295476301,0.002327816412918903,7.864506033785104e-05,0.0002976889309493692,9.625387066213297e-07,0.001654228914537426,0.0003430399203312716,0.01562840007750004,1.6042650339529726e-05,0.0072990161924920945,0.01126878410707596,3.6755883225612915e-07,0.000530620793728191,0.00481551770535961,0.019319067450436874,0.00014030828082142366,1.3536684540045127e-05,4.0396848419709556e-06,0.00016787085403087903,0.0011101533977264093,0.03923471846207336,0.004916160937511186,0.0004930842812039444,0.00037269652224507054,0.006540755657151129,0.007003344551261861,0.0037399075727750754,0.008306005583619686,0.00020807793994959036,0.0001511896059143266,0.008957520910562441,0.00016467583254393977,0.0032897443901075073,0.00038965505308062446
0.001902152529316461,0.010290297369133207,0.0001685228919221283,0.002469921702933619,0.006959684800665874,0.001364099245476899,0.00022592437712399622,0.00034193164081324444,0.002657351562982429,1.582987579319966e-05,0.0003286755782525357,0.02593008242170743,0.00017503450704877836,0.032057009267167764,0.00018780337358425555,0.004266182745972505,0.0017503791706871465,0.0005134215548840288,0.003851220040928252,0.0017211754646267539,0.0024425153258074523,0.006973965487055026,0.00038380743222378883,0.0012818425025361716,0.0004806438202994406,0.0008711184946944549,0.0035921944906010137,1.872395671335892e-06,0.0017622648127550728,1.771948330073722e-05,0.0027599809189330195,0.000179459385376623,0.002338774418445016,7.0391175408884585e-06,0.00047924106537776406,0.005511914200762121,0.004627886444343547,3.3640450794188127e-07,0.006313038939156621,0.000312153342455315,0.00010794924529354678,0.00014164209703070534,3.0081610411856432e-06,0.0015624271264822714,0.0013779642917669368,0.005674698474221827,0.0005968815210522679,0.00042379398698022785,0.000993770360440315,0.0004569015814493137,0.0018411994758530227,0.018071441996154725,7.232551083834921e-05,0.0006815766973080608,0.00027195291001353263,0.003437126525099671,0.003693530295476301,0.002327816412918903,7.864506033785102e-05,0.00029768893094936924,9.625387066213297e-07,0.001654228914537426,0.0003430399203312716,0.01562840007750004,1.6042650339529726e-05,0.007299016192492094,0.011268784107075958,3.6755883225612915e-07,0.000530620793728191,0.00481551770535961,0.019319067450436878,0.00014030828082142366,1.3536684540045127e-05,4.0396848419709556e-06,0.00016787085403087903,0.0011101533977264095,0.039234718462073354,0.004916160937511186,0.0004930842812039444,0.00037269652224507054,0.00654075565715113,0.007003344551261861,0.003739907572775076,0.008306005583619686,0.00020807793994959036,0.0001511896059143266,0.008957520910562441,0.00016467583254393977,0.0032897443901075073,0.00038965505308062446
0.0019021525293164612,0.010290297369133207,0.0001685228919221283,0.002469921702933619,0.006959684800665874,0.0013640992454768991,0.00022592437712399616,0.0003419316408132444,0.002657351562982429,1.582987579319966e-05,0.0003286755782525357,0.02593008242170743,0.00017503450704877836,0.032057009267167764,0.00018780337358425558,0.004266182745972505,0.0017503791706871465,0.0005134215548840288,0.003851220040928252,0.0017211754646267539,0.0024425153258074523,0.006973965487055026,0.00038380743222378883,0.0012818425025361716,0.0004806438202994406,0.0008711184946944549,0.0035921944906010137,1.872395671335892e-06,0.0017622648127550728,1.771948330073722e-05,0.002759980918933019,0.000179459385376623,0.002338774418445016,7.0391175408884585e-06,0.000479241065377764,0.005511914200762121,0.004627886444343547,3.3640450794188127e-07,0.006313038939156621,0.000312153342455315,0.00010794924529354678,0.00014164209703070534,3.0081610411856437e-06,0.0015624271264822714,0.0013779642917669368,0.005674698474221827,0.0005968815210522679,0.00042379398698022785,0.000993770360440315,0.0004569015814493137,0.0018411994758530227,0.018071441996154725,7.232551083834921e-05,0.0006815766973080608,0.00027195291001353263,0.003437126525099671,0.003693530295476301,0.002327816412918903,7.864506033785104e-05,0.0002976889309493692,9.625387066213297e-07,0.001654228914537426,0.0003430399203312716,0.01562840007750004,1.6042650339529726e-05,0.0072990161924920945,0.01126878410707596,3.6755883225612915e-07,0.000530620793728191,0.00481551770535961,0.019319067450436874,0.00014030828082142366,1.3536684540045127e-05,4.0396848419709556e-06,0.00016787085403087903,0.0011101533977264093,0.03923471846207336,0.004916160937511186,0.0004930842812039444,0.00037269652224507054,0.006540755657151129,0.007003344551261861,0.0037399075727750754,0.008306005583619686,0.00020807793994959036,0.0001511896059143266,0.008957520910562441,0.00016467583254393977,0.0032897443901075073,0.00038965505308062446
0.001902152529316461,0.010290297369133207,0.0001685228919221283,0.002469921702933619,0.006959684800665874,0.001364099245476899,0.00022592437712399622,0.00034193164081324444,0.002657351562982429,1.582987579319966e-05,0.0003286755782525357,0.02593008242170743,0.00017503450704877836,0.032057009267167764,0.00018780337358425555,0.004266182745972505,0.0017503791706871465,0.0005134215548840288,0.003851220040928252,0.0017211754646267539,0.0024425153258074523,0.006973965487055026,0.00038380743222378883,0.0012818425025361716,0.0004806438202994406,0.0008711184946944549,0.0035921944906010137,1.872395671335892e-06,0.0017622648127550728,1.771948330073722e-05,0.0027599809189330195,0.000179459385376623,0.002338774418445016,7.0391175408884585e-06,0.00047924106537776406,0.005511914200762121,0.004627886444343547,3.3640450794188127e-07,0.006313038939156621,0.000312153342455315,0.00010794924529354678,0.00014164209703070534,3.0081610411856432e-06,0.0015624271264822714,0.0013779642917669368,0.005674698474221827,0.0005968815210522679,0.00042379398698022785,0.000993770360440315,0.0004569015814493137,0.0018411994758530227,0.018071441996154725,7.232551083834921e-05,0.0006815766973080608,0.00027195291001353263,0.003437126525099671,0.003693530295476301,0.002327816412918903,7.864506033785102e-05,0.00029768893094936924,9.625387066213297e-07,0.001654228914537426,0.0003430399203312716,0.01562840007750004,1.6042650339529726e-05,0.007299016192492094,0.011268784107075958,3.6755883225612915e-07,0.000530620793728191,0.00481551770535961,0.019319067450436878,0.00014030828082142366,1.3536684540045127e-05,4.0396848419709556e-06,0.00016787085403087903,0.0011101533977264095,0.039234718462073354,0.004916160937511186,0.0004930842812039444,0.00037269652224507054,0.00654075565715113,0.007003344551261861,0.003739907572775076,0.008306005583619686,0.00020807793994959036,0.0001511896059143266,0.008957520910562441,0.00016467583254393977,0.0032897443901075073,0.00038965505308062446
0.0020545557888054806,0.0062942939310777135,0.002851911127359757,0.004401367952471918,0.0009101029579883944,0.0027754822443738815,0.00036009055463086937,0.0005407811922816447,0.0007866523842506104,0.000883268877500808,0.0033978503170723267,0.012504992378619857,0.0001833238883197401,0.040218543625807304,0.0014454476385592629,0.007129722287585186,0.002111478391217142,0.0014216484176441996,0.003683875759284338,0.005145272226036416,0.0009770169068473273,0.01054629536903421,0.001930200192216321,7.668879044762731e-05,0.0013336155509725963,0.003380249890538341,0.001953562173817649,0.0005866874016249143,0.00281180228086653,7.381604594834697e-05,0.0023786602656802086,0.0006539488126436457,0.000285817343627106,0.00011839162530141126,0.00019878941147834407,0.0008990432838127306,0.006543514438732738,0.0010516934538876872,0.0019146577096176864,0.0026807628917494457,0.001370758530018341,0.0008538444893915419,0.002435261910742041,0.0022313624977807318,0.0034077045459942877,0.009119535736261779,0.00036012824204071964,0.002254985346625125,0.001113519638215139,0.0010358832922425722,0.0028610662092912464,0.005409600211137624,0.003678733564032276,0.002485072976523724,4.772198624535537e-05,0.0015054488383376104,0.003554876791703212,0.005341764888186292,0.0033818028436924676,0.0026546090213579823,0.0026206659723460677,0.0010678587963640414,0.00035048724882910556,0.006438726853661657,0.0013831034856008732,0.0024693661427913636,0.01021473793413135,0.0009730992376929513,0.0001150318478498465,0.008819146014723977,0.003479874571697235,0.0005627193248096546,0.001031466370236097,0.00023369715776263276,0.0019347192347234062,0.0020025046139089016,0.04489590310978783,0.009678937493134027,0.0022110717495197386,0.0009172234324248202,0.007693735005864229,0.004290233997292845,0.0021140352749867614,0.006295738812262502,0.0013035970561906902,0.0004665480852119237,0.000776374706416535,0.0005761804049862228,0.01131919176431885,0.002609554471847142
0.0020545557888054806,0.0062942939310777135,0.002851911127359757,0.004401367952471918,0.0009101029579883944,0.0027754822443738815,0.00036009055463086937,0.0005407811922816447,0.0007866523842506104,0.000883268877500808,0.0033978503170723267,0.012504992378619857,0.0001833238883197401,0.040218543625807304,0.0014454476385592629,0.007129722287585186,0.002111478391217142,0.0014216484176441996,0.003683875759284338,0.005145272226036416,0.0009770169068473273,0.01054629536903421,0.001930200192216321,7.668879044762731e-05,0.0013336155509725963,0.003380249890538341,0.001953562173817649,0.0005866874016249143,0.00281180228086653,7.381604594834697e-05,0.0023786602656802086,0.0006539488126436457,0.000285817343627106,0.00011839162530141126,0.00019878941147834407,0.0008990432838127306,0.006543514438732738,0.0010516934538876872,0.0019146577096176864,0.0026807628917494457,0.001370758530018341,0.0008538444893915419,0.002435261910742041,0.0022313624977807318,0.0034077045459942877,0.009119535736261779,0.00036012824204071964,0.002254985346625125,0.001113519638215139,0.0010358832922425722,0.0028610662092912464,0.005409600211137624,0.003678733564032276,0.002485072976523724,4.772198624535537e-05,0.0015054488383376104,0.003554876791703212,0.005341764888186292,0.0033818028436924676,0.0026546090213579823,0.0026206659723460677,0.0010678587963640414,0.00035048724882910556,0.006438726853661657,0.0013831034856008732,0.0024693661427913636,0.01021473793413135,0.0009730992376929513,0.0001150318478498465,0.008819146014723977,0.003479874571697235,0.0005627193248096546,0.001031466370236097,0.00023369715776263276,0.0019347192347234062,0.0020025046139089016,0.04489590310978783,0.009678937493134027,0.0022110717495197386,0.0009172234324248202,0.007693735005864229,0.004290233997292845,0.0021140352749867614,0.006295738812262502,0.0013035970561906902,0.0004665480852119237,0.000776374706416535,0.0005761804049862228,0.01131919176431885,0.002609554471847142
0.0006798981391131896,0.00343571064687266,0.0006408090632139011,0.0013447901701239273,0.013489896328442406,0.006850150792145139,0.0010009222833891748,0.00043715829587892834,0.0002551318927305713,0.00243105421988042,0.002105283052796862,0.010746643570921553,0.0007237987402717925,0.0020982186875132887,0.0011096870590998464,0.0009101777852295596,0.004728270420473047,3.2835844042889987e-06,0.00327965283004846,0.0023945266171236175,0.00427768743152158,0.0012052438910787726,0.002354861530981547,0.0005491686368700432,0.0029470753221930526,0.0005658015453215338,0.0005542498759406391,0.0011939577076375985,0.000730497211985409,0.0005522882816128482,0.002710813521514598,0.0007634187918952387,0.007736387436651433,0.001334318038053071,0.003982183616920334,0.00948322385679691,9.287365031719661e-05,0.00019526478297841432,0.0032977644073979868,0.005343521626594472,0.0004799384375379648,0.00017653001053108102,0.0014227715672517442,0.0018310614886244032,0.0012236090693715407,0.0011297947263708187,0.0009884566939223297,0.00039124837375990976,0.00013044052551318468,0.0015545759209439707,0.0011365497070287235,0.01485879275731107,0.0027238245491151927,0.0037820771548675303,0.0006186933403190334,0.00275346333661866,0.001552082735281899,0.0037527043886317873,0.004117202312276355,0.0005112168515392354,0.0020146805405976066,0.0017198478963891541,0.00021270467502126054,0.01796341082366771,4.318391456737976e-05,0.007256725150122472,0.0034025634672820177,0.00037090209597016833,0.0007062008719031258,0.0012064756524014992,0.014675273145374984,0.003387204559813794,0.00015135182571440558,0.0006089376111181097,0.0009342283599523394,0.0007773653783394172,0.012995506395216322,0.00444149694223681,0.00035358614888610914,0.0024367457994386977,0.0009161024024010536,0.0038974357491201516,0.0009569528926011651,0.0025196553500752964,0.0014522250978058907,0.001402089091335525,0.01117944226094093,0.0017297796715035577,0.001876368470751946,0.0012711531678349936
