,reconstruction_loss,kl_loss,elbo,cat_acc,epoch,kl_scale,lr,0_acc,1_acc,2_acc,3_acc,4_acc,5_acc,6_acc,7_acc,8_acc,9_acc,10_acc,val_reconstruction_loss,val_kl_loss,val_elbo,val_cat_acc,val_epoch,val_kl_scale,val_lr,val_0_acc,val_1_acc,val_2_acc,val_3_acc,val_4_acc,val_5_acc,val_6_acc,val_7_acc,val_8_acc,val_9_acc,val_10_acc
0,6.9315873799413e-310,6.9315873799413e-310,6.9315873799413e-310,6.9315873799413e-310,6.9315873799413e-310,6.9315873799413e-310,6.9315873799413e-310,6.9315873799413e-310,6.9315873799413e-310,6.9315873799413e-310,6.9315873799413e-310,6.9315873799413e-310,6.9315873799413e-310,6.9315873799413e-310,6.9315873799413e-310,6.9315873799421e-310,1.1434896708e-313,6.93158737994053e-310,6.9315873799421e-310,1.1434896708e-313,6.93158737993816e-310,6.9315873799429e-310,6.93158737993974e-310,6.93158737993816e-310,6.9315873799429e-310,6.93158737993974e-310,6.93158737993816e-310,1.1434900712e-313,6.93158737993816e-310,1.14348967963e-313,6.93158737993816e-310,6.93158737994053e-310,6.93158737994606e-310,6.93158737993816e-310,6.93158737993974e-310,6.93158737993816e-310
1,0.8278257250785828,8.156938552856445,0.8278441429138184,0.6649673581123352,0.0,2.2603242086915998e-06,0.0010000000474974513,0.04078361392021179,0.7181952595710754,0.008156606927514076,0.002443792764097452,0.01573033630847931,0.7055046558380127,0.002577319508418441,0.01005944237112999,0.6951634287834167,0.0,0.7081253528594971,0.8678541779518127,15.790888786315918,0.8678898811340332,0.6113162636756897,0.0,2.2603242086915998e-06,0.0010000000474974513,0.026971474289894104,0.6948528289794922,0.006689935922622681,0.014484308660030365,0.033586565405130386,0.6699011921882629,0.00394764170050621,0.0032748342491686344,0.5969355702400208,0.03543543443083763,0.631125271320343
2,0.7024327516555786,10.377471923828125,0.7024586200714111,0.7180397510528564,1.0,2.498044977983227e-06,0.0010000000474974513,0.05400288477540016,0.7756628394126892,0.021052632480859756,0.002501250710338354,0.018561484292149544,0.7571447491645813,0.0,0.009195402264595032,0.7510865926742554,0.0,0.7642812728881836,0.7894232273101807,17.261005401611328,0.789466381072998,0.6541668772697449,1.0,2.498044977983227e-06,0.0010000000474974513,0.0301252081990242,0.7638787627220154,0.02181500941514969,0.00524431886151433,0.014794082380831242,0.6958920955657959,0.0035321004688739777,0.0068015786819159985,0.6233242154121399,0.02132132090628147,0.6958044767379761
3,0.6217129230499268,11.602213859558105,0.6217448711395264,0.7513282299041748,2.0,2.760764573395136e-06,0.0010000000474974513,0.07522697746753693,0.8058408498764038,0.05524861812591553,0.0026666666381061077,0.02850356325507164,0.790306568145752,0.008982036262750626,0.014631684869527817,0.784375786781311,0.0,0.7966944575309753,0.7541232705116272,16.97998046875,0.7541701197624207,0.6774411797523499,2.0,2.760764573395136e-06,0.0010000000474974513,0.02483760565519333,0.7669690847396851,0.017161140218377113,0.002747023943811655,0.0031987205147743225,0.709702730178833,0.004155412316322327,0.00453438563272357,0.6608277559280396,0.008708708919584751,0.7416144013404846
4,0.582547128200531,12.617555618286133,0.5825856328010559,0.7748612761497498,3.0,3.051117118957336e-06,0.0010000000474974513,0.08237634599208832,0.8318046927452087,0.036020584404468536,0.00501253129914403,0.030516432598233223,0.8154396414756775,0.009708737954497337,0.012560386210680008,0.8130855560302734,0.0018867924809455872,0.8217160701751709,0.7399355173110962,18.10317611694336,0.739990770816803,0.685627281665802,3.0,3.051117118957336e-06,0.0010000000474974513,0.02518279105424881,0.7689043879508972,0.009016870521008968,0.000915674667339772,0.007596961222589016,0.7330940961837769,0.010596301406621933,0.006129817571491003,0.686587393283844,0.006306306459009647,0.7222872972488403
5,0.5570383071899414,13.097583770751953,0.55708247423172,0.7950789332389832,4.0,3.372002765900106e-06,0.0010000000474974513,0.08880309015512466,0.8478940725326538,0.037441495805978775,0.004073319956660271,0.03526448458433151,0.8365026116371155,0.007741935551166534,0.020183486863970757,0.8356462717056274,0.0017482517287135124,0.8440079092979431,0.7288070917129517,19.27631187438965,0.7288721203804016,0.7000650763511658,4.0,3.372002765900106e-06,0.0010000000474974513,0.03252581134438515,0.7818312048912048,0.0040721348486840725,0.000915674667339772,0.007596961222589016,0.7456651926040649,0.004570953547954559,0.004954236093908548,0.6932553648948669,0.0048048049211502075,0.7511173486709595
6,0.5469766855239868,13.419415473937988,0.5470267534255981,0.8000505566596985,5.0,3.7266393064783188e-06,0.0010000000474974513,0.09467776864767075,0.8512898683547974,0.06043956056237221,0.004110997077077627,0.04404145106673241,0.8432377576828003,0.015130674466490746,0.021318789571523666,0.8401497602462769,0.00909090880304575,0.8493571281433105,0.735909104347229,21.482742309570312,0.7359892129898071,0.7081126570701599,5.0,3.7266393064783188e-06,0.0010000000474974513,0.03465967997908592,0.7796392440795898,0.0029086677823215723,0.0009989178506657481,0.002798880450427532,0.7599827647209167,0.005609806627035141,0.002435133093968034,0.7149382829666138,0.0027027027681469917,0.749544084072113
7,0.531289279460907,14.06163501739502,0.5313471555709839,0.8149892091751099,6.0,4.118573542655213e-06,0.0010000000474974513,0.11408233642578125,0.8636258244514465,0.05776173248887062,0.01701701618731022,0.05489259958267212,0.8593552112579346,0.01825842633843422,0.029259083792567253,0.8521596789360046,0.007029877044260502,0.8637518286705017,0.7315400838851929,22.524980545043945,0.7316328883171082,0.7123011350631714,6.0,4.118573542655213e-06,0.0010000000474974513,0.03563247248530388,0.7921915054321289,0.004653868731111288,0.0014983767177909613,0.0043982407078146935,0.7615192532539368,0.0022854767739772797,0.0014274917775765061,0.717720627784729,0.0039039039984345436,0.7510693073272705
8,0.528364896774292,14.158310890197754,0.5284293293952942,0.8157301545143127,7.0,4.551722668111324e-06,0.0010000000474974513,0.1332302689552307,0.8677582740783691,0.05363321676850319,0.01371876522898674,0.05069124326109886,0.8590856790542603,0.01925722137093544,0.04522840306162834,0.8549147248268127,0.0117647061124444,0.8662619590759277,0.732423722743988,23.54164695739746,0.7325308918952942,0.7175142765045166,7.0,4.551722668111324e-06,0.0010000000474974513,0.03425173461437225,0.8006348013877869,0.001163467182777822,0.0017481062095612288,0.0043982407078146935,0.7621713876724243,0.0008310824632644653,0.0013435217551887035,0.7160052061080933,0.0015015015378594398,0.7671992778778076
9,0.5136734843254089,14.569232940673828,0.5137467384338379,0.8279679417610168,8.0,5.030431566410698e-06,0.0010000000474974513,0.16064217686653137,0.8720719218254089,0.06203007698059082,0.026429342105984688,0.08060453087091446,0.8686472177505493,0.0226063821464777,0.046341463923454285,0.866284191608429,0.011627906933426857,0.8729633092880249,0.7129156589508057,24.35372543334961,0.7130382061004639,0.726692259311676,8.0,5.030431566410698e-06,0.0010000000474974513,0.03784479200839996,0.7988880276679993,0.0029086677823215723,0.0017481062095612288,0.005197920836508274,0.7702268362045288,0.001869935542345047,0.0028549835551530123,0.7376325130462646,0.0009009009227156639,0.7768944501876831
