,0_acc,10_acc,1_acc,2_acc,3_acc,4_acc,5_acc,6_acc,7_acc,8_acc,9_acc,cat_acc,climbing,elbo,kl_loss,reconstruction_loss,trainable_vars_tracker,val_0_acc,val_10_acc,val_1_acc,val_2_acc,val_3_acc,val_4_acc,val_5_acc,val_6_acc,val_7_acc,val_8_acc,val_9_acc,val_cat_acc,val_climbing,val_elbo,val_kl_loss,val_reconstruction_loss,val_trainable_vars_tracker,loss
0,0.11183483898639679,0.4140995740890503,0.45162269473075867,0.003892733482643962,0.007496012840420008,0.001686082105152309,0.46401092410087585,0.0021834061481058598,0.009542942978441715,0.44019484519958496,0.0017361111240461469,0.43574053049087524,0.0,4.714710712432861,2.056609630584717,2.658099889755249,0.0,0.0,0.4916745722293854,0.4266631305217743,0.0,0.0,0.0,0.4998584985733032,0.0,0.0,0.477509468793869,0.0,0.4706695079803467,1.0,6.344719886779785,6.259188175201416,0.0855327621102333,174.0,"<autoencoder name=autoencoder_4, built=False>"
1,0.0,0.6016470193862915,0.601075291633606,0.0,0.0,0.0,0.6011161208152771,0.0,0.0,0.5905452370643616,0.0,0.5985751152038574,0.0,1.3693767786026,1.2124607563018799,0.156916081905365,0.0,0.0,0.5795895457267761,0.5473252534866333,0.0,0.0,0.0,0.5878388285636902,0.0,0.0,0.5632465481758118,0.0,0.5684807300567627,0.0,4.428277969360352,4.358611106872559,0.0696668028831482,174.0,"<autoencoder name=autoencoder_4, built=False>"
2,0.0,0.6119011044502258,0.6171150207519531,0.0,0.0,0.0,0.619440495967865,0.0,0.0,0.6062614321708679,0.0,0.6137766242027283,0.0,1.1372047662734985,1.006831169128418,0.13037362694740295,0.0,0.0,0.5770852565765381,0.5410954356193542,0.0,0.0,0.0,0.6169025301933289,0.0,0.0,0.5827866196632385,0.0,0.5751793384552002,1.0,3.1593470573425293,3.090367555618286,0.06897927075624466,174.0,"<autoencoder name=autoencoder_4, built=False>"
3,0.0,0.6189810633659363,0.6229714751243591,0.0,0.0,0.0,0.6219610571861267,0.0,0.0,0.6106340885162354,0.0,0.6186420321464539,0.0,1.0798333883285522,0.9577828645706177,0.12205050140619278,0.0,0.0,0.5931487083435059,0.5611205697059631,0.0,0.0,0.0,0.6399263143539429,0.0,0.0,0.6306986808776855,0.0,0.6003963351249695,0.0,2.401275396347046,2.3358263969421387,0.06544926762580872,174.0,"<autoencoder name=autoencoder_4, built=False>"
4,0.0,0.625397264957428,0.629010796546936,0.0,0.0,0.0,0.6310653686523438,0.0,0.0,0.6191451549530029,0.0,0.6262305974960327,0.0,1.0520946979522705,0.9250571131706238,0.12703736126422882,0.0,0.0,0.6094341278076172,0.5725936889648438,0.0,0.0,0.0,0.6628711223602295,0.0,0.0,0.6481488943099976,0.0,0.6175026297569275,1.0,2.006991386413574,1.9435150623321533,0.06347638368606567,174.0,"<autoencoder name=autoencoder_4, built=False>"
5,0.0,0.6289501786231995,0.6333722472190857,0.0,0.0,0.0,0.6364446878433228,0.0,0.0,0.6249866485595703,0.0,0.6310420632362366,0.0,1.0336616039276123,0.9126038551330566,0.12105778604745865,0.0,0.0,0.6230735778808594,0.6021751165390015,0.0,0.0,0.0,0.677654504776001,0.0,0.0,0.6548340916633606,0.0,0.6363127827644348,0.0,1.664689302444458,1.602898120880127,0.06179123371839523,174.0,"<autoencoder name=autoencoder_4, built=False>"
6,0.0,0.6368438601493835,0.6443229913711548,0.0,0.0,0.0,0.6416105628013611,0.0,0.0,0.6324536800384521,0.0,0.6388067007064819,0.0,1.0189849138259888,0.8986896276473999,0.12029509246349335,0.0,0.0,0.6396670937538147,0.6075469851493835,0.0,0.0,0.0,0.665718138217926,0.0,0.0,0.6725067496299744,0.0,0.6436810493469238,1.0,1.4348955154418945,1.3733361959457397,0.06155933439731598,174.0,"<autoencoder name=autoencoder_4, built=False>"
7,0.0,0.6469305753707886,0.6510220170021057,0.0,0.0,0.0,0.6504585146903992,0.0,0.0,0.6435713171958923,0.0,0.6480356454849243,0.0,1.004021167755127,0.8836782574653625,0.1203429102897644,0.0,0.0,0.6417073011398315,0.6222825050354004,0.0,0.0,0.0,0.6820207834243774,0.0,0.0,0.6721859574317932,0.0,0.6525267362594604,0.0,1.2287229299545288,1.1671535968780518,0.061569422483444214,174.0,"<autoencoder name=autoencoder_4, built=False>"
8,0.0,0.656032145023346,0.6626591682434082,0.0,0.0,0.0,0.661638617515564,0.0,0.0,0.6539372205734253,0.0,0.6586042642593384,0.0,0.982079803943634,0.8637421727180481,0.11833760887384415,0.0,0.0,0.6527608633041382,0.6328549385070801,0.0,0.0,0.0,0.6684398055076599,0.0,0.0,0.6796857714653015,0.0,0.6572108864784241,1.0,1.1095086336135864,1.0455210208892822,0.06398758292198181,174.0,"<autoencoder name=autoencoder_4, built=False>"
9,1.0,0.6680625677108765,0.6741847395896912,0.0,0.0,0.0,0.6725491285324097,0.0,0.0,0.6681727170944214,0.0,0.6707676649093628,0.0,0.9611848592758179,0.8451138734817505,0.11607098579406738,0.0,0.0,0.6575542092323303,0.6532741785049438,0.0,0.0,0.0,0.6787027716636658,0.0,0.0,0.6654525995254517,0.0,0.6637750267982483,0.0,1.021010160446167,0.9499862194061279,0.0710238516330719,174.0,"<autoencoder name=autoencoder_4, built=False>"
