0,p_id
3.52782205746061,1
3.98826086956522,2
4.23972972972973,3
5.37888888888889,4
3.43433333333333,5
3.92566666666667,6
5.44756097560976,7
5.51828571428571,8
4.4192,9
4.5341935483871,10
4.11,11
6.51192307692308,12
4.68757575757576,13
4.51735294117647,14
3.56638888888889,15
4.337,16
3.49411764705882,17
4.07147058823529,19
4.13,20
5.1721875,21
3.88519230769231,22
3.42052631578947,23
5.33291666666667,24
8.373125,25
3.78138888888889,26
5.26333333333333,27
0.487858378119562,2
0.566708085040533,1
0.758336946828338,3
0.915634267112755,4
0.524612719772526,5
0.363552238179134,6
0.483961674555976,7
0.700913209842055,8
0.51435169550286,9
0.638251644173615,10
0.394799527186478,11
0.830228976756505,12
0.376198337840479,13
0.651400862586907,14
0.473667470928576,15
0.615658604456544,16
0.35895570459454,17
0.436286897218438,19
0.408956543590459,20
0.657079237991888,21
0.425940667803261,22
0.477045792852166,23
0.556694273809919,24
1.17030320145394,25
0.358147238498979,26
0.942744830848705,27
