,0_acc,10_acc,1_acc,2_acc,3_acc,4_acc,5_acc,6_acc,7_acc,8_acc,9_acc,cat_acc,climbing,elbo,kl_loss,reconstruction_loss,trainable_vars_tracker,val_0_acc,val_10_acc,val_1_acc,val_2_acc,val_3_acc,val_4_acc,val_5_acc,val_6_acc,val_7_acc,val_8_acc,val_9_acc,val_cat_acc,val_climbing,val_elbo,val_kl_loss,val_reconstruction_loss,val_trainable_vars_tracker,loss
0,0.1592777669429779,0.4617103934288025,0.4669612944126129,0.002950643887743354,0.01897321455180645,0.007514450699090958,0.4885009229183197,0.003479911480098963,0.016222478821873665,0.42826420068740845,0.0020525450818240643,0.4557989239692688,0.0,4.840001106262207,1.944165825843811,2.8958353996276855,0.0,0.0,0.3667643666267395,0.3548095226287842,0.0,0.0,0.0,0.399416446685791,0.0,0.0,0.38272935152053833,0.0,0.37477436661720276,1.0,9.437468528747559,9.437031745910645,0.00043586071114987135,204.0,"<autoencoder name=autoencoder, built=False>"
1,0.0,0.5758049488067627,0.5803402662277222,0.0,0.0,0.0,0.589158296585083,0.0,0.0,0.5866082310676575,0.0,0.5830211043357849,0.0,1.4377977848052979,1.3375036716461182,0.10029415786266327,0.0,0.0,0.4982834756374359,0.5515801310539246,0.0,0.0,0.0,0.5694261789321899,0.0,0.0,0.53695148229599,0.0,0.5347353219985962,1.0,6.864880561828613,6.8647966384887695,8.396781049668789e-05,204.0,"<autoencoder name=autoencoder, built=False>"
2,0.0,0.6289717555046082,0.6190304756164551,0.0,0.0,0.0,0.6209061145782471,0.0,0.0,0.6057753562927246,0.0,0.6184614896774292,0.0,1.146263837814331,1.0550405979156494,0.09122326970100403,0.0,0.1428571492433548,0.5256309509277344,0.5471294522285461,0.0,0.0,0.0,0.5378249287605286,0.0,0.0,0.5261558294296265,0.0,0.5334489345550537,0.0,6.752594470977783,6.752274036407471,0.00032036786433309317,204.0,"<autoencoder name=autoencoder, built=False>"
3,0.0,0.6184977889060974,0.6196733117103577,0.0,0.0,0.0,0.6250151991844177,0.0,0.0,0.6122438311576843,0.0,0.6190081834793091,0.0,1.0603352785110474,0.9880593419075012,0.07227598875761032,0.0,0.3333333432674408,0.5296281576156616,0.5226704478263855,0.0,0.0,0.0,0.5197150111198425,0.0,0.0,0.48996561765670776,0.0,0.5122158527374268,1.0,6.989596366882324,6.9894890785217285,0.00010730410576798022,204.0,"<autoencoder name=autoencoder, built=False>"
4,0.0,0.6199667453765869,0.6279568672180176,0.0,0.0,0.0,0.6260773539543152,0.0,0.0,0.5984321236610413,0.0,0.617603063583374,0.0,1.032003402709961,0.9663592576980591,0.06564417481422424,0.0,0.0,0.5434969067573547,0.5287445187568665,0.0,0.0,0.0,0.5577787160873413,0.0,0.0,0.5606797337532043,0.0,0.5459066033363342,1.0,4.446055889129639,4.445981979370117,7.34926579752937e-05,204.0,"<autoencoder name=autoencoder, built=False>"
5,0.0,0.6340993046760559,0.6270027160644531,0.0,0.0,0.0,0.6220793128013611,0.0,0.0,0.6261959671974182,0.0,0.6270470023155212,0.0,0.9815578460693359,0.9170663952827454,0.06449146568775177,0.0,0.0,0.5791409611701965,0.5669323801994324,0.0,0.0,0.0,0.5563597679138184,0.0,0.0,0.5564416646957397,0.0,0.5633688569068909,0.0,3.3816580772399902,3.381587266921997,7.089925202308223e-05,204.0,"<autoencoder name=autoencoder, built=False>"
6,0.0,0.6311834454536438,0.6291847825050354,0.0,0.0,0.0,0.6320010423660278,0.0,0.0,0.6082125306129456,0.0,0.6249450445175171,0.0,0.9933071136474609,0.9295392036437988,0.06376789510250092,0.0,0.0,0.6526376008987427,0.5661733746528625,0.0,0.0,0.0,0.5471077561378479,0.0,0.0,0.6172469854354858,0.0,0.5808237791061401,1.0,2.561302423477173,2.56123423576355,6.821405258961022e-05,204.0,"<autoencoder name=autoencoder, built=False>"
7,0.0,0.6297498345375061,0.6345123648643494,0.0,0.0,0.0,0.6276817917823792,0.0,0.0,0.6227099299430847,0.0,0.6285589933395386,0.0,0.9737529754638672,0.9088801145553589,0.06487271934747696,0.0,0.0,0.6322490572929382,0.573933482170105,0.0,0.0,0.0,0.5764577388763428,0.0,0.0,0.5357628464698792,0.0,0.5741180777549744,0.0,2.383547782897949,2.3834781646728516,6.956282595638186e-05,204.0,"<autoencoder name=autoencoder, built=False>"
8,0.0,0.6281720399856567,0.6138243079185486,0.0,0.0,0.0,0.643772304058075,0.0,0.0,0.6344292163848877,0.0,0.6298786997795105,0.0,0.9757953882217407,0.9124234318733215,0.0633719339966774,0.0,0.0,0.6059414148330688,0.6022506952285767,0.0,0.0,0.0,0.586812436580658,0.0,0.0,0.5498613119125366,0.0,0.5819778442382812,1.0,2.0720808506011963,2.0720088481903076,7.197301601991057e-05,204.0,"<autoencoder name=autoencoder, built=False>"
9,0.0,0.6452983021736145,0.6330855488777161,0.0,0.0,0.0,0.6239528656005859,0.0,0.0,0.632439374923706,0.0,0.6330481171607971,0.0,0.9716571569442749,0.9047544598579407,0.06690260767936707,0.0,0.0,0.5659955739974976,0.5935848951339722,0.0,0.0,0.0,0.6556532979011536,0.0,0.0,0.6306057572364807,0.0,0.6055712103843689,1.0,1.8423306941986084,1.8422608375549316,6.98210860718973e-05,204.0,"<autoencoder name=autoencoder, built=False>"
10,0.0,0.6474981904029846,0.6413771510124207,0.0,0.0,0.0,0.6451266407966614,0.0,0.0,0.6279152035713196,0.0,0.6403958201408386,0.0,0.9536140561103821,0.8946758508682251,0.05893833190202713,0.0,0.0,0.6676502823829651,0.598663330078125,0.0,0.0,0.0,0.604500949382782,0.0,0.0,0.5992684364318848,0.0,0.6118629574775696,1.0,1.664664626121521,1.6645829677581787,8.16401225165464e-05,204.0,"<autoencoder name=autoencoder, built=False>"
11,0.0,0.6410060524940491,0.6389942765235901,0.0,0.0,0.0,0.6619791984558105,0.0,0.0,0.6356234550476074,0.0,0.6445698142051697,0.0,0.9392318725585938,0.871738076210022,0.06749378144741058,0.0,0.0,0.6623860001564026,0.5926408767700195,0.0,0.0,0.0,0.5874055624008179,0.0,0.0,0.6291592717170715,0.0,0.6108962893486023,0.0,1.6695303916931152,1.669446349143982,8.404508844250813e-05,204.0,"<autoencoder name=autoencoder, built=False>"
12,0.0,0.6540676355361938,0.6545945405960083,0.0,0.0,0.0,0.6505181193351746,0.0,0.0,0.6327602863311768,0.0,0.6477282047271729,0.0,0.9323463439941406,0.8861966133117676,0.04614979773759842,0.0,0.0,0.6169499754905701,0.6157888770103455,0.0,0.0,0.0,0.622331976890564,0.0,0.0,0.6234549880027771,0.0,0.6196213364601135,0.0,1.6019009351730347,1.601801872253418,9.901896555675194e-05,204.0,"<autoencoder name=autoencoder, built=False>"
13,0.800000011920929,0.6649803519248962,0.6552754640579224,0.0,0.0,0.0,0.6439197659492493,0.0,0.0,0.6464981436729431,0.0,0.6520706415176392,0.0,0.9282692670822144,0.8624366521835327,0.06583258509635925,0.0,0.0,0.6130838394165039,0.623466432094574,0.0,0.0,0.0,0.6621125936508179,0.0,0.0,0.5967391729354858,0.0,0.6218606233596802,0.0,1.5486913919448853,1.5485782623291016,0.00011298427853034809,204.0,"<autoencoder name=autoencoder, built=False>"
14,1.0,0.6596341729164124,0.6555950045585632,0.0,0.0,0.0,0.6644321084022522,0.0,0.0,0.655748724937439,0.0,0.6590031981468201,0.0,0.9119982719421387,0.8486490249633789,0.06334919482469559,0.0,0.0,0.6520178318023682,0.6307782530784607,0.0,0.0,0.0,0.6015671491622925,0.0,0.0,0.6304320096969604,0.0,0.6255267858505249,1.0,1.4544486999511719,1.4542628526687622,0.0001857600436778739,204.0,"<autoencoder name=autoencoder, built=False>"
15,0.7272727489471436,0.6592311263084412,0.664020836353302,0.0,0.0,0.0,0.6744348406791687,0.0,0.0,0.6562951803207397,0.0,0.6636404395103455,0.0,0.905312716960907,0.8505061864852905,0.054806459695100784,0.0,0.0,0.6360238194465637,0.6147454380989075,0.0,0.0,0.0,0.628477156162262,0.0,0.0,0.6600619554519653,0.0,0.6331276893615723,1.0,1.2571629285812378,1.2560303211212158,0.0011326470412313938,204.0,"<autoencoder name=autoencoder, built=False>"
16,0.5,0.6797832250595093,0.6793003082275391,0.0,0.0,0.0,0.6658934354782104,0.0,0.0,0.6595163941383362,0.0,0.6705993413925171,0.0,0.8952690958976746,0.8387370109558105,0.056532055139541626,0.0,0.0,0.6303277611732483,0.6336033344268799,0.0,0.0,0.0,0.6566562056541443,0.0,0.0,0.6484056711196899,0.0,0.6421546339988708,1.0,1.2976948022842407,1.2971432209014893,0.0005516385426744819,204.0,"<autoencoder name=autoencoder, built=False>"
17,0.7333333492279053,0.6771015524864197,0.6748750805854797,0.0,0.0,0.0,0.6794524788856506,0.0,0.0,0.6708685755729675,0.0,0.6756648421287537,0.0,0.889008641242981,0.8231786489486694,0.06582995504140854,0.0,0.0,0.6770337224006653,0.6542502045631409,0.0,0.0,0.0,0.6285265684127808,0.0,0.0,0.6549604535102844,0.0,0.6511929035186768,0.0,1.226723074913025,1.2258703708648682,0.0008525452576577663,204.0,"<autoencoder name=autoencoder, built=False>"
