pop,individual,indi_count_per_pop_trait,val_mean,val_sd,log_val_mean,exp_val_sd,d_type
23,196,6,75.5,10.7284668056531,4.324132656254979,45636.66847814157,test
23,197,6,79.0,7.72010362624751,4.3694478524670215,2253.1930584128586,test
23,198,7,74.7142857142857,8.42049653552342,4.31367131500961,4539.156748297387,test
23,199,6,81.1666666666667,12.0402104079068,4.396504653854535,169432.58666598497,test
23,200,7,74.7142857142857,13.1112456275047,4.31367131500961,494471.91194161284,test
24,1,5,69.4,5.63914887194867,4.239886867512759,281.22325957972953,eval
24,2,6,69.6666666666667,8.35862827661732,4.243721963296702,4266.837829044712,train
24,4,6,74.0,8.43800924389159,4.30406509320417,4619.349826102894,train
24,5,6,70.5,8.40832920383116,4.255612709818223,4484.261961313536,train
24,6,6,70.6666666666667,6.91857403419712,4.257973986003903,1010.8774895669445,train
24,8,6,70.0,9.2520268049763,4.248495242049359,10425.675127234239,train
24,9,5,67.0,7.3143694191639,4.204692619390966,1501.7245386957961,train
24,10,6,69.6666666666667,10.2891528643843,4.243721963296702,29411.84797177045,eval
24,11,6,71.3333333333333,8.33466656001706,4.267363726353741,4165.812276754739,train
24,12,6,70.8333333333333,10.0083298640016,4.260329699696362,22210.709556716647,eval
24,13,6,71.6666666666667,9.81155781039212,4.272025739459553,18243.384686970818,train
24,14,6,71.8333333333333,8.18331636115009,4.274348620875692,3580.7099190638073,train
24,15,6,74.8333333333333,9.41098648743407,4.315263418514199,12221.921803640038,train
24,16,6,71.0,10.1784085199996,4.2626798770413155,26328.532604409604,eval
24,17,6,69.0,10.0598210719674,4.23410650459726,23384.321887098442,eval
24,19,6,73.3333333333333,8.14043405886115,4.295015257684251,3430.4065432360053,eval
24,20,6,74.1666666666667,7.83368793523629,4.306314812938186,2524.221393725023,train
24,21,6,76.0,9.20869154657707,4.330733340286331,9983.525331667035,train
24,22,6,69.1666666666667,8.88631907297204,4.236519051002643,7232.348380339825,train
24,23,6,70.0,8.94427190999916,4.248495242049359,7663.866573592076,train
24,24,6,72.0,7.53657747256671,4.276666119016055,1875.400419304201,train
24,25,6,69.3333333333333,7.00476028616731,4.238925791033208,1101.8658908537493,train
24,26,6,81.6666666666667,13.0486270031244,4.402645921876617,464458.2739293881,train
24,27,6,73.0,8.12403840463596,4.290459441148391,3374.6213507288608,train
24,28,5,70.4,4.4497190922574,4.254193263163997,85.60289410871397,train
24,29,6,72.0,9.20869154657707,4.276666119016055,9983.525331667035,train
24,30,6,71.3333333333333,8.2138095100061,4.267363726353741,3691.5788199291087,train
24,32,6,69.6666666666667,8.98146239020499,4.243721963296702,7954.255840049173,train
24,33,6,74.0,8.36660026534076,4.30406509320417,4300.988957441931,train
24,34,5,64.8,5.49545266561363,4.1713056033582285,243.58176229663255,eval
24,35,6,70.8333333333333,8.51860708488581,4.260329699696362,5007.074467440975,train
24,36,6,74.3333333333333,9.77070451229934,4.308559482792009,17513.10106828179,train
24,37,6,71.6666666666667,9.72967967955095,4.272025739459553,16809.16713805574,train
24,38,6,72.8333333333333,7.19490560512552,4.2881737258675345,1332.6245267248194,eval
24,39,6,75.0,7.4565407529229,4.31748811353631,1731.1492147304168,eval
24,40,6,69.8333333333333,8.40039681602403,4.246111450694082,4448.8317652157275,train
24,41,6,73.1666666666667,7.83368793523629,4.292739943847117,2524.221393725023,eval
24,42,6,68.8333333333333,8.13428956127495,4.231688123732977,3409.3930433245732,train
24,43,6,72.0,10.8258948821795,4.276666119016055,50306.76711757766,train
24,44,5,66.2,6.9065186599328,4.192680462942962,998.7641452489186,train
24,45,6,69.6666666666667,9.4798030921885,4.243721963296702,13092.608223508669,train
24,46,5,67.2,5.06951674225463,4.207673247529104,159.09742370038165,eval
24,47,6,70.8333333333333,10.1472492167418,4.260329699696362,25520.80336394864,train
24,48,6,66.5,8.31264097624816,4.197201947661808,4075.0609240411995,eval
24,49,5,67.6,6.26897120746299,4.213607983048918,527.9339638734143,train
24,50,6,71.0,9.4233751915118,4.2626798770413155,12374.277371526487,train
24,51,6,68.0,8.46167832052247,4.219507705176107,4729.989778653648,train
24,52,6,77.1666666666667,9.21773652621221,4.34596758485818,10074.235733417292,train
24,53,6,68.3333333333333,11.6904519445001,4.224397690470298,119425.96809186725,train
24,54,6,68.6666666666667,8.5945719303911,4.229263880121472,5402.256039467766,train
24,55,6,70.1666666666667,10.4960309958892,4.250873364454327,36171.65195573324,train
24,56,6,70.8333333333333,9.36838655621482,4.260329699696362,11712.202853757473,train
24,57,6,69.6666666666667,9.0258886912407,4.243721963296702,8315.601193020435,eval
24,58,6,67.6666666666667,8.16496580927726,4.214593690373678,3515.6011340862337,eval
24,59,6,67.6666666666667,9.58471004604034,4.214593690373678,14540.745847743103,train
24,60,5,72.6,6.54217089351845,4.28496492183075,693.7910909594677,train
24,61,5,68.2,7.3280283842245,4.222444564849416,1522.377268062188,train
24,62,6,69.0,8.02496105909555,4.23410650459726,3056.30228026957,train
24,63,6,68.0,7.97496081495075,4.219507705176107,2907.243949372466,train
24,68,6,68.8333333333333,9.53764471275098,4.231688123732977,13872.23601647943,train
24,69,5,64.0,5.95818764390649,4.1588830833596715,386.9082728616343,train
24,70,6,69.5,8.96102672688794,4.241326752570746,7793.355002960521,train
24,71,5,64.2,5.40370243444252,4.162003210695915,222.2276783417924,train
24,72,6,71.6666666666667,8.14043405886115,4.272025739459553,3430.4065432360053,train
24,73,6,68.1666666666667,8.79583234643923,4.221955686814748,6606.652311871265,train
24,74,5,65.4,5.63914887194867,4.180522258463153,281.22325957972953,train
24,75,5,65.6,6.02494813255683,4.183575695950044,413.6201880450544,eval
24,76,6,68.5,7.63544366752843,4.22683374526818,2070.2893674504658,train
24,77,6,68.5,8.01872807869178,4.22683374526818,3037.31165363268,train
24,78,6,66.8333333333333,8.61200712184254,4.202201958078514,5497.271305533341,train
24,79,5,64.4,5.3665631459995,4.165113633110308,214.12568292177463,train
24,80,6,70.1666666666667,9.13053485107344,4.250873364454327,9232.958906785845,train
24,81,5,71.8,9.44457516249408,4.273884476054178,12639.412187854727,train
24,82,6,68.3333333333333,9.912954487269,4.224397690470298,20190.23775807504,train
24,83,6,68.8333333333333,9.70395108533976,4.231688123732977,16382.206992206031,train
24,84,6,69.1666666666667,9.30412095077588,4.236519051002643,10983.187250626304,train
24,85,6,71.8333333333333,9.08662020041922,4.274348620875692,8836.270702775313,train
24,86,6,69.3333333333333,8.54790422657312,4.238925791033208,5155.937419502187,train
24,87,6,74.5,9.00555384193554,4.310799125385514,8148.212377037652,train
24,88,6,71.0,8.74070935336486,4.2626798770413155,6252.329250389863,train
24,89,6,70.1666666666667,8.79583234643923,4.250873364454327,6606.652311871265,train
24,90,6,73.8333333333333,9.74508423086567,4.30181030081708,17070.10950571877,eval
24,91,6,71.5,7.58287544405155,4.269697449699962,1964.2689983092698,train
24,92,6,77.1666666666667,9.98832651982637,4.34596758485818,21770.835235085633,train
24,93,6,71.1666666666667,11.0166540594986,4.26502454400057,60879.63879778097,eval
24,94,5,66.4,6.6932802122726,4.1956970564823886,806.9649317721075,eval
24,95,5,72.0,9.51314879522022,4.276666119016055,13536.551107452022,train
24,96,6,71.5,10.7098085883922,4.269697449699962,44793.064152465246,eval
24,97,6,67.5,9.15969431804359,4.212127597878484,9506.150774622454,eval
24,98,5,69.4,5.31977443130815,4.239886867512759,204.3377845873328,eval
24,99,6,69.6666666666667,9.3523615556001,4.243721963296702,11526.010645458717,train
24,100,5,74.0,9.61769203083567,4.30406509320417,15028.324971116725,train
24,101,6,71.3333333333333,8.86942313043338,4.267363726353741,7111.177567797048,train
24,102,6,71.6666666666667,8.80151502110101,4.272025739459553,6644.30264353653,train
24,103,6,67.5,8.16700679563817,4.212127597878484,3522.7837553739982,train
24,104,6,68.1666666666667,8.61200712184254,4.221955686814748,5497.271305533341,train
24,105,6,71.8333333333333,10.8704492394136,4.274348620875692,52598.83443309239,train
24,106,6,72.8333333333333,9.41098648743407,4.2881737258675345,12221.921803640038,train
24,107,6,69.0,9.2520268049763,4.23410650459726,10425.675127234239,eval
24,108,6,68.1666666666667,7.88458411500991,4.221955686814748,2656.0201973992785,eval
24,109,6,70.6666666666667,10.1914997260789,4.257973986003903,26675.470815476056,train
24,110,6,71.3333333333333,11.4833212385035,4.267363726353741,97082.96862198837,eval
24,111,6,72.6666666666667,9.97329768264573,4.28588277412098,21446.09127148873,train
24,112,5,67.0,4.84767985741633,4.204692619390966,127.44435747933925,train
24,113,6,71.0,10.4307238483242,4.2626798770413155,33884.86889085251,train
24,114,6,68.8333333333333,8.81854107359413,4.231688123732977,6758.3974247952765,train
24,115,6,72.1666666666667,7.02614166286638,4.278978258774435,1125.6789715638902,train
24,116,6,66.8333333333333,9.53764471275098,4.202201958078514,13872.23601647943,eval
24,117,5,72.2,6.9065186599328,4.279440045898781,998.7641452489186,train
24,118,6,68.1666666666667,9.06458309392477,4.221955686814748,8643.674786837748,train
24,119,5,67.4,6.34822809924155,4.210645017918261,571.47920692609,train
24,120,6,69.1666666666667,8.88631907297204,4.236519051002643,7232.348380339825,eval
24,121,6,74.0,9.2520268049763,4.30406509320417,10425.675127234239,eval
24,122,5,63.4,5.12835256198323,4.14946386144318,168.73890205385982,train
24,123,6,68.1666666666667,7.78245890876827,4.221955686814748,2398.1644441257463,train
24,124,6,67.5,9.85393322486001,4.212127597878484,19033.069112226443,train
24,125,5,72.0,4.94974746830583,4.276666119016055,141.13931726980746,train
24,126,6,75.3333333333333,10.2696965226177,4.321922710604175,28845.131992907947,eval
24,127,6,69.3333333333333,10.5767039604343,4.238925791033208,39210.66128802637,eval
24,128,6,69.0,9.57078889120432,4.23410650459726,14339.72434555661,train
24,129,6,69.0,8.8994381845148,4.23410650459726,7327.855479787696,train
24,130,6,69.6666666666667,10.112698288126,4.243721963296702,24654.094918441057,eval
24,131,6,70.0,8.39047078536121,4.248495242049359,4404.89096434453,train
24,132,6,69.0,9.59166304662544,4.23410650459726,14642.199958650188,train
24,133,6,69.3333333333333,9.07009739014233,4.238925791033208,8691.470228019445,train
24,134,6,73.8333333333333,10.0681014430064,4.30181030081708,23578.75663379891,eval
24,135,6,73.3333333333333,12.0775273407543,4.295015257684251,175874.74433731285,train
24,136,6,72.8333333333333,8.75023809199879,4.2881737258675345,6312.19081131813,train
24,137,6,72.3333333333333,9.99333110962839,4.28128506487235,21880.062425752338,train
24,138,6,69.8333333333333,9.36838655621482,4.246111450694082,11712.202853757473,train
24,139,6,72.8333333333333,9.36838655621482,4.2881737258675345,11712.202853757473,train
24,140,5,65.8,6.18061485614498,4.186619838331271,483.28901824093015,train
24,141,6,71.0,10.5261578935526,4.2626798770413155,37277.972945905836,eval
24,142,6,72.5,8.59651092013498,4.283586561860629,5412.741120469327,train
24,144,6,69.0,8.78635305459552,4.23410650459726,6544.321817704695,eval
24,145,6,68.8333333333333,10.1275202624664,4.231688123732977,25022.238850869293,train
24,146,6,71.0,8.12403840463596,4.2626798770413155,3374.6213507288608,train
24,147,6,73.6666666666667,9.52190457139047,4.299550412849643,13655.594517267586,train
24,148,6,72.3333333333333,7.76316086827181,4.28128506487235,2352.3282662695087,eval
24,149,6,73.3333333333333,10.670832519849,4.295015257684251,43080.79218725291,train
24,150,6,73.0,8.0,4.290459441148391,2980.9579870417283,train
24,151,6,75.8333333333333,8.40039681602403,4.328537949722895,4448.8317652157275,eval
24,152,6,69.8333333333333,8.75023809199879,4.246111450694082,6312.19081131813,eval
24,153,6,70.0,8.71779788708135,4.248495242049359,6110.707792327721,train
24,154,6,73.1666666666667,8.32866535926775,4.292739943847117,4140.887265800122,eval
24,155,5,71.4,5.41294744108974,4.268297869345539,224.29170095564544,train
24,156,6,73.0,11.4017542509914,4.290459441148391,89478.55360214895,train
24,157,6,70.8333333333333,9.04249228181405,4.260329699696362,8454.822620030662,train
24,158,6,70.3333333333333,8.91440781357162,4.253245844807957,7438.375919225389,train
24,159,6,69.5,9.15969431804359,4.241326752570746,9506.150774622454,train
24,161,6,66.8333333333333,8.25631071766722,4.202201958078514,3851.857265818478,eval
24,162,6,67.0,8.64869932417586,4.204692619390966,5702.724511943241,train
24,163,6,69.6666666666667,9.66781602362533,4.243721963296702,15800.802733233388,eval
24,164,6,72.0,8.17312669668102,4.276666119016055,3544.4089478769993,train
24,165,6,72.0,7.97496081495075,4.276666119016055,2907.243949372466,train
24,166,6,71.0,7.94984276574072,4.2626798770413155,2835.1291359971124,train
24,167,6,69.1666666666667,9.74508423086567,4.236519051002643,17070.10950571877,train
24,168,6,72.3333333333333,10.112698288126,4.28128506487235,24654.094918441057,eval
24,170,6,71.6666666666667,9.26642685541016,4.272025739459553,10576.891523712706,train
24,171,6,72.3333333333333,9.13600934033381,4.28128506487235,9283.643250024628,train
