,kl_scale,elbo_rec,elbo_reg,reg_loss,epoch,cat_acc,reconstruction_loss,mean_deviation,sd_deviation,kl_loss_enc,kl_loss_p,pop_shared_genos,trait_diff,p_reconstruction_loss,0_acc,1_acc,2_acc,3_acc,4_acc,5_acc,6_acc,7_acc,8_acc,9_acc,10_acc,val_kl_scale,val_elbo_rec,val_elbo_reg,val_reg_loss,val_epoch,val_cat_acc,val_reconstruction_loss,val_mean_deviation,val_sd_deviation,val_kl_loss_enc,val_kl_loss_p,val_pop_shared_genos,val_trait_diff,val_p_reconstruction_loss,val_0_acc,val_1_acc,val_2_acc,val_3_acc,val_4_acc,val_5_acc,val_6_acc,val_7_acc,val_8_acc,val_9_acc,val_10_acc,loss
0,0.0,5e-324,5e-324,11.0,10.0,1.0,10.0,4.65490053031015e-310,4.65486601740036e-310,6.7108547973924e-310,4.6549006095521e-310,4.6548659287353e-310,4.654900395965e-310,6.7108547973924e-310,4.65486596648225e-310,4.65486608662266e-310,4.654865550452e-310,6.7108547973924e-310,4.65486607812864e-310,4.654866026257e-310,4.6549017770586e-310,6.7108547973924e-310,4.65486594993723e-310,4.65490037151553e-310,4.65486596052753e-310,6.7108547973924e-310,4.65486594622116e-310,4.65486608479324e-310,4.65486596178675e-310,6.7108547973924e-310,4.65490056290356e-310,4.6548642888925e-310,4.6548660838833e-310,6.7108547973924e-310,4.65486595984987e-310,4.6548660258172e-310,4.654866033936e-310,6.7108547973924e-310,4.654866125138e-310,4.6548660788868e-310,4.65486608355135e-310,6.7108547973924e-310,4.6548659650918e-310,4.65486595036025e-310,4.65486592891217e-310,6.7108547973924e-310,4.6549004234975e-310,4.6548661147412e-310,4.6548661234771e-310,6.7108547973924e-310,"<reg_vae name=reg_vae, built=True>"
1,0.1999998837709427,0.46673858165740967,22.860191345214844,22.860191345214844,0.0,0.8361194133758545,0.46673858165740967,8.89050579071045,36.82988357543945,624.1715087890625,2017.87744140625,1.1525846719741821,0.6812514066696167,1.0505547523498535,0.0620114766061306,0.8832224607467651,0.006531569175422192,0.0007320286822505295,0.024645430967211723,0.878680408000946,0.0,0.007802156265825033,0.8879215121269226,0.0003451250959187746,0.8950408101081848,1.0,0.9591509699821472,26.094345092773438,26.094345092773438,0.0,0.638608455657959,0.4612630009651184,11.97301197052002,40.21567916870117,0.0,0.0,1.170549988746643,0.9509890675544739,0.9591509699821472,0.038288891315460205,0.6760444641113281,0.0,0.0005987127660773695,0.04117647185921669,0.6634625792503357,0.0,0.004146509803831577,0.6838671565055847,0.0,0.6839926838874817,"<reg_vae name=reg_vae, built=True>"
2,0.1999998837709427,0.4982735812664032,23.07343292236328,23.07343292236328,1.0,0.817267894744873,0.4982735812664032,8.844512939453125,37.30236053466797,1603.7772216796875,2124.873779296875,1.1581944227218628,0.5286571979522705,0.7945529818534851,0.056151483207941055,0.865667462348938,0.0031836461275815964,0.00043846829794347286,0.026806525886058807,0.8619762063026428,0.0,0.008307765237987041,0.8653101325035095,0.0005167958443053067,0.8724953532218933,1.0,0.698164165019989,25.379592895507812,25.379592895507812,1.0,0.641442596912384,0.5491542220115662,11.376077651977539,39.383113861083984,0.0,0.0,1.0994300842285156,0.7429461479187012,0.698164165019989,0.022874245420098305,0.7022582292556763,0.0,0.0,0.04486345872282982,0.6626439094543457,0.0,0.007063711993396282,0.6682695150375366,0.0,0.6902872323989868,"<reg_vae name=reg_vae, built=True>"
3,0.1999998837709427,0.5967394709587097,23.5821590423584,23.5821590423584,2.0,0.7543383240699768,0.5967394709587097,9.276857376098633,37.887454986572266,1006.0123901367188,977.5919189453125,1.152129054069519,0.3878551721572876,0.7098989486694336,0.036846160888671875,0.803444504737854,0.0,9.750390017870814e-05,0.017225325107574463,0.7960225939750671,0.0,0.0055230362340807915,0.7962440848350525,0.0,0.8056690096855164,1.0,0.680353581905365,25.384611129760742,25.384611129760742,2.0,0.6442483067512512,0.5971258878707886,11.06480598449707,39.70440673828125,0.0,0.0,1.1375912427902222,0.6651869416236877,0.680353581905365,0.02043432928621769,0.6928068399429321,0.0,0.0,0.0487329438328743,0.6750754714012146,0.0,0.006924248766154051,0.6784732937812805,0.0,0.687749445438385,"<reg_vae name=reg_vae, built=True>"
4,0.1999998837709427,0.63113933801651,23.664236068725586,23.664236068725586,3.0,0.7219860553741455,0.63113933801651,9.324470520019531,38.004005432128906,619.924560546875,602.7697143554688,1.1414706707000732,0.3353049159049988,0.6962268352508545,0.02624683640897274,0.7696177959442139,0.0,0.0,0.01580660231411457,0.7618759274482727,0.0,0.004907744005322456,0.7616093754768372,0.0,0.7728214263916016,1.0,0.6763793230056763,25.43540382385254,25.43540382385254,3.0,0.640066921710968,0.6244072914123535,11.341465950012207,39.529335021972656,0.0,0.0,1.156691551208496,0.6437503099441528,0.6763793230056763,0.02283770591020584,0.6833970546722412,0.0,0.0,0.03372243791818619,0.6646967530250549,0.0,0.005663765594363213,0.6791669726371765,0.0,0.6883047819137573,"<reg_vae name=reg_vae, built=True>"
5,0.1999998837709427,0.6432327032089233,23.661531448364258,23.661531448364258,4.0,0.7076416015625,0.6432327032089233,9.386122703552246,37.936946868896484,437.8160705566406,427.2588195800781,1.1463643312454224,0.3147457242012024,0.6893259882926941,0.021974967792630196,0.7557711005210876,0.0,0.0,0.014421958476305008,0.7449629902839661,0.0,0.0036855037324130535,0.7459701299667358,0.0,0.7588937282562256,1.0,0.6739760637283325,25.39059829711914,25.39059829711914,4.0,0.6392572522163391,0.6328803896903992,11.264364242553711,39.516841888427734,0.0,0.0,1.1441630125045776,0.7253227233886719,0.6739760637283325,0.021900152787566185,0.699942946434021,0.0,0.0,0.04226267710328102,0.6709802150726318,0.0,0.005816368851810694,0.6676788330078125,0.0,0.6741189956665039,"<reg_vae name=reg_vae, built=True>"
6,0.1999998837709427,0.647847592830658,23.78909683227539,23.78909683227539,5.0,0.7021679878234863,0.647847592830658,9.415410041809082,38.16278076171875,368.6930236816406,367.4422302246094,1.1410391330718994,0.3125941753387451,0.686562180519104,0.02047775499522686,0.7502970099449158,0.0,0.0,0.012784751132130623,0.7405198812484741,0.0,0.003913802094757557,0.7384536862373352,0.0,0.7535700798034668,1.0,0.6715368032455444,25.42222023010254,25.42222023010254,5.0,0.6419752240180969,0.6365335583686829,11.646943092346191,39.1974983215332,0.0,0.0,1.109798550605774,0.6888008713722229,0.6715368032455444,0.017090801149606705,0.7161586284637451,0.0,0.0,0.05465191975235939,0.6667109727859497,0.0,0.007892550900578499,0.66013503074646,0.0,0.6830469369888306,"<reg_vae name=reg_vae, built=True>"
7,0.1999998837709427,0.6504210233688354,23.631961822509766,23.631961822509766,6.0,0.6984986662864685,0.6504210233688354,9.375547409057617,37.888362884521484,327.0376281738281,323.12640380859375,1.1401045322418213,0.3068990409374237,0.6840122938156128,0.019451558589935303,0.746734082698822,0.0,0.0,0.01397949643433094,0.7360888123512268,0.0,0.0037778618279844522,0.7339895963668823,0.0,0.7505478858947754,1.0,0.6699114441871643,25.241989135742188,25.241989135742188,6.0,0.6431781053543091,0.6415565609931946,11.066256523132324,39.417728424072266,0.0,0.0,1.151370644569397,0.6904259324073792,0.6699114441871643,0.017702901735901833,0.6917448043823242,0.0,0.0,0.04237288236618042,0.673109233379364,0.0,0.0073234764859080315,0.6780582070350647,0.0,0.6870940923690796,"<reg_vae name=reg_vae, built=True>"
8,0.1999998837709427,0.6552627086639404,23.674182891845703,23.674182891845703,7.0,0.6906211376190186,0.6552627086639404,9.371752738952637,37.97660446166992,302.1091003417969,301.1473693847656,1.142539143562317,0.3042725920677185,0.6819518804550171,0.018386235460639,0.7391177415847778,0.0,0.0,0.01325273234397173,0.7255457043647766,0.0,0.003961329814046621,0.7261664867401123,0.0,0.7435950040817261,1.0,0.672055184841156,25.10009765625,25.10009765625,7.0,0.6405234932899475,0.6445478796958923,11.145363807678223,39.05483627319336,0.0,0.0,1.0965454578399658,0.6974813342094421,0.672055184841156,0.01864202506840229,0.7173107266426086,0.0,0.0,0.053721681237220764,0.6666033864021301,0.0,0.006497995462268591,0.6527225375175476,0.0,0.6835939884185791,"<reg_vae name=reg_vae, built=True>"
9,0.1999998837709427,0.6567900776863098,23.698598861694336,23.698598861694336,8.0,0.687222421169281,0.6567900776863098,9.341306686401367,38.0558967590332,306.4870300292969,306.34136962890625,1.1342908143997192,0.2993027865886688,0.6823059916496277,0.016597621142864227,0.7376229763031006,0.0,0.0,0.013513513840734959,0.7234732508659363,0.0,0.0039723822847008705,0.7194347381591797,0.0,0.7394473552703857,1.0,0.6684030890464783,24.956951141357422,24.956951141357422,8.0,0.6428298354148865,0.6434674263000488,11.135298728942871,38.77861404418945,0.0,0.0,1.141438603401184,0.6429885029792786,0.6684030890464783,0.01994677260518074,0.6851479411125183,0.0,0.0,0.04960835352540016,0.6793457269668579,0.0,0.006915629375725985,0.6808019876480103,0.0,0.6810116171836853,"<reg_vae name=reg_vae, built=True>"
