0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.0024187721379610593,0.015124689534827294,0.003516746257235554,0.004559624811882715,0.001430480922751514,0.0012016519159410758,0.004351965752601196,0.00033661470217740704,0.011627402382431873,0.026144138946508997,0.0066683696500466575,0.016242438499505022,0.00015316185676891904,0.013891796411600505,0.017622585073811058,0.0017516258758753665,0.01781933236352057,0.020144387501718496,0.009859719456121182,0.0009313613661793601,0.021132905024463227,0.04825418817995148,0.09915339778794968,0.021079236680669897,0.03317596437362901,0.0006683505086595889,0.0021469167239326088,0.07103376771313927,0.001184941543965187,0.00021908295456696928
0.005005975912127711,0.03188021719391161,0.005320754374614963,0.000343465162159295,0.0014903912564135796,1.0788043858506642e-05,0.007161275381867697,0.001979971131927416,0.012828946993276911,0.018690630920530017,0.004531231066263675,0.02623931667714988,0.0001539668861572804,0.01647514810423559,0.01435027843505397,0.0014779841098370103,0.025994542111991235,0.026904483117804356,0.009464288931807265,0.00023461206556544276,0.034308032868449446,0.07098147542295255,0.12836257104599028,0.019243155605928833,0.05533893262889957,0.00042813138226717955,0.001878712430526282,0.08935359244983164,0.0009021191976128731,4.363320913289325e-06
0.004090610389412567,0.013311260480105617,0.003098794866989425,0.0016022978206865594,0.0023392196722641923,0.0016162994459531792,0.002745534648408564,0.00012378210263327028,0.0270526958879944,0.0038808519734921196,0.0032371152553662304,0.020135423715085116,0.001829366315011402,0.006847990978132882,0.0032815576455500956,0.0008503345455124148,0.004461383058148884,0.010196832897379712,0.0036528496644909073,0.013157726132878538,0.012106277801577199,0.03337525519934319,0.04678539059961769,0.015226694778294282,0.022919728572854892,0.007528619732706574,0.000572772853890719,0.06476561807843334,0.001865832771078022,0.002250751839801544
0.005005975912127712,0.03188021719391161,0.005320754374614963,0.000343465162159295,0.0014903912564135796,1.078804385850664e-05,0.007161275381867697,0.0019799711319274157,0.012828946993276911,0.018690630920530017,0.004531231066263675,0.026239316677149887,0.0001539668861572804,0.01647514810423559,0.014350278435053971,0.0014779841098370103,0.025994542111991235,0.026904483117804356,0.009464288931807265,0.0002346120655654428,0.034308032868449446,0.07098147542295255,0.12836257104599028,0.01924315560592883,0.05533893262889957,0.00042813138226717955,0.0018787124305262822,0.08935359244983164,0.0009021191976128731,4.363320913289325e-06
0.005005975912127711,0.03188021719391161,0.005320754374614963,0.000343465162159295,0.0014903912564135796,1.0788043858506642e-05,0.007161275381867697,0.001979971131927416,0.012828946993276911,0.018690630920530017,0.004531231066263675,0.02623931667714988,0.0001539668861572804,0.01647514810423559,0.01435027843505397,0.0014779841098370103,0.025994542111991235,0.026904483117804356,0.009464288931807265,0.00023461206556544276,0.034308032868449446,0.07098147542295255,0.12836257104599028,0.019243155605928833,0.05533893262889957,0.00042813138226717955,0.001878712430526282,0.08935359244983164,0.0009021191976128731,4.363320913289325e-06
0.0015151023350869217,0.0398024264260617,0.004712828517016391,0.0005083572829387823,0.002376151267411665,0.0010277398222382041,0.006353102651031703,0.0022240621313049332,0.006191413383225033,0.014547126372417963,0.007871571230193431,0.02459058747911721,0.0015873976346124962,0.01645374968837679,0.013237859242903072,0.0036975599386185123,0.02454746361717111,0.022805844424526288,0.00617272595125515,0.0025757269020769686,0.03966135431369722,0.07136307618435028,0.11054165662941313,0.020845715767879684,0.048135303754367725,0.0006713924440806513,0.0030492161236253196,0.08241375524814173,0.00196735832788432,0.0005361706957462479
0.005838296790962429,0.02550308847440191,0.008909638784739623,0.00016348056660616273,7.738806742297954e-05,0.0015201351839599971,0.008058564310786956,0.00030318956776018206,0.02455356240997102,0.010470986229276941,0.0012406402913327475,0.019725415719060866,0.00016107729545407023,0.009393963824181112,0.012410981525980566,0.0005314171983535174,0.011691772530626308,0.026200157278433,0.006400689754155412,0.0008600247644026545,0.026311542998934137,0.038690543139058176,0.09709547572657025,0.010215278722173168,0.04018038318636435,0.006759703974964377,0.0013922765989253063,0.06680280902898854,0.0033022704417519167,0.0011146922671015883
0.0006853088103297605,0.021554004274093326,0.003391481207186792,0.0039042206230228685,0.0019518217449145125,0.0013569145612104872,0.003282197149012679,0.00018868177667637095,0.004374511627163004,0.021920528872794585,0.012186946196302792,0.014903567934868581,0.0009284710271676575,0.014634050340480475,0.01313201451537327,0.004067017919276089,0.017523334237024752,0.016315963959574017,0.006993471667255594,0.0044612406291349655,0.02632787270972291,0.04898973067250477,0.08273476224334403,0.02584784469692174,0.028452428881141925,0.0019448985157258585,0.003569294085538423,0.06661796030740624,0.001895800918757817,0.00020651537245438054
0.001515102335086922,0.0398024264260617,0.00471282851701639,0.0005083572829387823,0.002376151267411665,0.0010277398222382041,0.006353102651031703,0.0022240621313049332,0.006191413383225033,0.014547126372417963,0.007871571230193431,0.02459058747911721,0.0015873976346124962,0.01645374968837679,0.013237859242903072,0.0036975599386185123,0.02454746361717111,0.02280584442452628,0.00617272595125515,0.0025757269020769686,0.03966135431369722,0.07136307618435028,0.11054165662941316,0.020845715767879684,0.048135303754367725,0.0006713924440806513,0.0030492161236253196,0.08241375524814173,0.00196735832788432,0.0005361706957462479
0.0008473191336105523,0.00541218230242499,0.00012370080955086715,0.003785295790834678,2.1392763085079823e-05,6.271362010673463e-05,0.0007177445181360561,0.00023839994265051576,0.013399745876183963,0.018036723009861474,0.008906090339678383,0.01652954639036459,0.0023203836119196656,0.008950882886088163,0.009468821598170788,0.002005486223265371,0.008355940348819419,0.008740966594978968,0.0069287491100623036,0.002613067016059988,0.009910343563280535,0.042288255429084605,0.04915695861004584,0.02147183696368148,0.020576758504857753,0.00010729196091922959,0.0013269892992584995,0.06810832174016124,0.000669233205669779,0.001321310130316386
0.008018697030719871,0.0029317144799830062,0.0021991680431834386,0.0063451871272611204,4.7331259548056676e-05,0.0022247874395372926,0.0018611779791993938,0.005696120379356377,0.0055278972512119665,0.000503061388699699,0.0067258594369651314,0.004305506625349685,0.002070565854955896,0.0010859794772439472,0.005547323963536966,0.0011317425517850305,0.005082044107612689,0.007435017191199872,0.002832489101567937,0.005531428088566367,0.0022627501707864523,0.006705066961213071,0.014151362304807224,0.009414683436046187,0.014689885393708219,0.003859108151677066,0.00044707776683422154,0.009043983252391322,0.0019331549088611934,0.0005076767783946278
0.0017614714009313614,0.029735440476136094,0.009371974441231303,0.0002664113469307609,0.0017713646407858136,0.0016034017805928338,0.010057251688323547,0.002530893278749753,0.007969076764549523,0.0014873685639336962,0.00042524296330872656,0.010096211915813487,0.0058572768903582375,0.005325155709947839,0.011225904202670695,0.0012204959149005562,0.017604689799119264,0.0161026371947311,0.0010702404395103076,0.0006991365782009495,0.021771136819933045,0.023183455936467288,0.06408805726259796,0.004096483087007157,0.037621869224679326,0.0025897860180641085,0.0038099375693422355,0.030088956092287032,0.0021110500601422525,0.004451065131723673
0.0013301472688428656,0.021122001280344707,0.0025464577065171224,0.002596554795887157,0.002638473290327669,0.001164096387526561,0.001649265399866902,0.000574404279953739,0.015388813224321628,0.0023875399058727225,0.0042537823919194745,0.021062774815024325,0.0003566730370808296,0.006675511632177468,0.003210744755392127,0.0026527787473211036,0.0041019318078587335,0.008735436891381216,0.0019553411704020477,0.007218439152324448,0.017138879485532495,0.03364991865949173,0.034771908193761775,0.01553735859562192,0.01971211803337983,0.004057310772213829,0.0015140422744528907,0.06023778403103922,0.0023660222641266,0.00543242464020166
0.007204101722953875,0.004110544357515855,0.006779698016747039,0.005818382474337534,0.0024441485688811385,0.00466072132431311,0.005549313352935963,0.0028505557611385735,0.004318383439960954,0.006622230142104602,0.001264235413516721,0.0006495197281321114,7.164553204216528e-05,0.0018613414642388035,0.009284636053981327,0.004193230645719981,0.0054177411492982415,0.012257289003041698,0.003761835189234348,0.004490652570355083,0.0051238247374457415,0.0026343734877080018,0.040241777782879073,0.001276261893181902,0.012568549302972338,0.0022374991910863932,6.418937077818485e-05,0.005161074989846665,0.0020338037606069167,0.004315411612619326
0.010920614984167581,0.016750709917812134,0.0047350695694406125,0.001203734228591785,0.006670196928608412,0.00019741840830454592,0.00705476918191653,0.010513893041766992,0.0005256232558390641,0.006506687744656451,0.00046833763813251486,0.00657970279861446,0.0006933833934075494,0.007528892082068899,0.01177489489487268,0.00036092303640741075,0.022175631634129885,0.01663549757764529,0.007203277595296525,0.00499116967451315,0.015944728972743193,0.028892563974583015,0.074025268006895,0.0019076105073942942,0.03942899472217536,0.0015141543630438408,0.0002530781448743241,0.016764883982886575,0.0005160614325478978,0.0028656131233901526
0.010920614984167581,0.016750709917812134,0.0047350695694406125,0.001203734228591785,0.006670196928608412,0.00019741840830454592,0.00705476918191653,0.010513893041766992,0.0005256232558390641,0.006506687744656451,0.00046833763813251486,0.00657970279861446,0.0006933833934075494,0.007528892082068899,0.01177489489487268,0.00036092303640741075,0.022175631634129885,0.01663549757764529,0.007203277595296525,0.00499116967451315,0.015944728972743193,0.028892563974583015,0.074025268006895,0.0019076105073942942,0.03942899472217536,0.0015141543630438408,0.0002530781448743241,0.016764883982886575,0.0005160614325478978,0.0028656131233901526
0.001515102335086922,0.0398024264260617,0.00471282851701639,0.0005083572829387823,0.002376151267411665,0.0010277398222382041,0.006353102651031703,0.0022240621313049332,0.006191413383225033,0.014547126372417963,0.007871571230193431,0.02459058747911721,0.0015873976346124962,0.01645374968837679,0.013237859242903072,0.0036975599386185123,0.02454746361717111,0.02280584442452628,0.00617272595125515,0.0025757269020769686,0.03966135431369722,0.07136307618435028,0.11054165662941316,0.020845715767879684,0.048135303754367725,0.0006713924440806513,0.0030492161236253196,0.08241375524814173,0.00196735832788432,0.0005361706957462479
0.0024741306943364284,0.01618008644774712,0.00041746319597940775,0.003994551867272184,0.00014404944988226213,0.0008968588972599213,0.0019963528615458566,0.0014493749445680323,0.012725313364669411,0.010203287839413811,0.006564439066320225,0.025079461263199217,0.001442241772982199,0.010769530237784675,0.004146193001137538,0.0026460452202482524,0.015027631694014129,0.010211685437204871,0.005563613438977899,0.004750042043476904,0.01721144260883768,0.0592154066120572,0.06352281704096181,0.02260537440921943,0.03270644144788267,9.648798552104831e-05,0.0010813713783548893,0.08052536697902023,0.000315868667358975,0.0018050782553627575
