pop,individual,indi_count_per_pop_trait,val_mean,val_sd,log_val_mean,exp_val_sd,d_type
1,69,6,74.1666666666667,9.02034736951225,4.306314812938186,8269.64920639974,train
1,70,7,76.1428571428571,9.68553167407571,4.332611275110531,16083.218434035483,train
1,71,5,78.0,9.5655632348545,4.356708826689592,14264.985324273965,eval
1,72,5,72.4,6.34822809924155,4.282206299391671,571.47920692609,eval
1,73,6,76.3333333333333,8.6178110136314,4.33510971488613,5529.269640940353,train
1,74,6,77.8333333333333,9.28260021042955,4.354569788440842,10749.34617127687,train
1,75,7,75.1428571428571,10.2213595219125,4.319391063682396,27484.006204830697,eval
1,76,7,77.0,9.53939201416946,4.343805421853684,13896.49618288778,eval
1,77,6,74.8333333333333,11.6861741672229,4.315263418514199,118916.18155328944,eval
1,78,7,72.0,9.52190457139047,4.276666119016055,13655.594517267586,train
1,79,5,75.2,5.11859355682789,4.320151230955794,167.10018735706024,train
1,80,7,77.1428571428571,8.89622712968015,4.345658990503006,7304.363071912256,train
1,81,6,77.1666666666667,11.5830335692627,4.34596758485818,107262.41302595001,train
1,82,6,75.8333333333333,10.0681014430064,4.328537949722895,23578.75663379891,train
1,83,6,81.0,9.81835016690686,4.394449154672439,18367.722053625017,train
1,84,6,83.1666666666667,8.18331636115009,4.420846626523464,3580.7099190638073,train
1,85,6,79.5,13.8527975513973,4.375757021660286,1037990.8746596355,train
1,86,6,75.8333333333333,11.7203526681865,4.328537949722895,123050.81365448612,eval
1,87,6,77.1666666666667,11.4090607267499,4.34596758485818,90134.72070034863,train
1,88,7,79.4285714285714,13.5383054436556,4.374858145195269,757899.0252316952,train
1,89,6,76.0,7.26636084983398,4.330733340286331,1431.332131104532,train
1,90,6,81.3333333333333,7.58067719050658,4.398555936625092,1959.9557795316002,eval
1,91,5,80.6,11.1937482551646,4.389498649512583,72674.67512440064,train
1,92,6,78.0,13.4759044223384,4.356708826689592,712050.7189507162,eval
1,93,6,74.8333333333333,8.35264429187947,4.315263418514199,4241.381378066051,train
1,94,6,76.1666666666667,9.55859124906315,4.33292392166615,14165.875945333775,train
1,95,6,78.1666666666667,8.81854107359413,4.358843299218225,6758.3974247952765,train
1,96,6,75.5,7.79102047231298,4.324132656254979,2418.784625947855,train
1,97,6,78.1666666666667,7.85917722580848,4.358843299218225,2589.3890162647726,train
1,98,6,74.1666666666667,8.44787941833136,4.306314812938186,4665.169366132258,train
1,99,6,78.3333333333333,14.459137825841,4.360973225476049,1903372.4146436213,train
1,100,6,74.8333333333333,9.88770280028009,4.315263418514199,19686.783480808535,eval
1,101,5,75.6,6.94982014155762,4.3254562831854875,1042.9621257664678,train
1,102,5,81.6,13.1643457870112,4.401829261970061,521438.06699411833,train
1,103,7,74.2857142857143,10.4197614450346,4.30791866252016,33515.437917979776,eval
1,104,6,73.5,9.00555384193554,4.297285406218791,8148.212377037652,train
1,105,6,82.3333333333333,10.112698288126,4.410776047959867,24654.094918441057,train
1,106,6,77.8333333333333,14.274686219552,4.354569788440842,1582768.7100288288,eval
1,107,6,76.0,11.7983049630021,4.330733340286331,133026.67659614532,eval
1,108,6,74.3333333333333,8.09114742583935,4.308559482792009,3265.43226279233,train
1,109,5,73.6,5.68330889535313,4.298645025734831,293.92037442090395,train
