,kl_loss,kl_scale,elbo_rec,elbo_reg,reg_loss,epoch,cat_acc,reconstruction_loss,mean_deviation,sd_deviation,0_acc,1_acc,2_acc,3_acc,4_acc,5_acc,6_acc,7_acc,8_acc,9_acc,10_acc,val_kl_loss,val_kl_scale,val_elbo_rec,val_elbo_reg,val_reg_loss,val_epoch,val_cat_acc,val_reconstruction_loss,val_mean_deviation,val_sd_deviation,val_0_acc,val_1_acc,val_2_acc,val_3_acc,val_4_acc,val_5_acc,val_6_acc,val_7_acc,val_8_acc,val_9_acc,val_10_acc,loss
0,0.0,5e-324,5e-324,11.0,10.0,1.0,10.0,4.67427378439783e-310,4.67427279228343e-310,6.90787676099957e-310,6.90787676099957e-310,6.90787676099957e-310,6.90787676099957e-310,6.90787676099957e-310,6.90787676099957e-310,6.90787676100036e-310,6.90787676100036e-310,6.90787676100036e-310,6.90787676100036e-310,6.90787676100036e-310,6.90787676100036e-310,6.90787676100036e-310,6.90787676100036e-310,6.90787676100036e-310,6.90787676100036e-310,6.90787676100036e-310,6.90787676100036e-310,6.90787676100036e-310,6.90787676100036e-310,6.90787676100036e-310,6.90787676100036e-310,6.90787676100115e-310,6.90787676100115e-310,6.90787676100115e-310,6.90787676100115e-310,6.90787676100115e-310,6.90787676100115e-310,6.90787676100115e-310,6.90787676100115e-310,6.90787676100115e-310,6.90787676100115e-310,6.90787676100115e-310,"<reg_vae name=reg_vae_1, built=True>"
1,458.1092834472656,0.09999994188547134,0.5591152906417847,31.221914291381836,31.221914291381836,0.0,0.7813073396682739,0.5591152906417847,19.375370025634766,43.06846618652344,0.04136478155851364,0.8264597058296204,0.006754530593752861,0.0015909316716715693,0.033981721848249435,0.825495719909668,0.0,0.00800000037997961,0.8274649977684021,0.0,0.8338916897773743,443.3533020019531,1.0,443.90179443359375,470.6911926269531,27.337886810302734,0.0,0.7856560945510864,0.5484539866447449,12.492498397827148,42.18327713012695,0.040464017540216446,0.8319260478019714,0.0,0.0008513053180649877,0.03481624647974968,0.8262474536895752,0.0,0.004576658830046654,0.8347440361976624,0.0,0.8408108949661255,"<reg_vae name=reg_vae_1, built=True>"
2,476.25225830078125,0.09999994188547134,0.5557038187980652,26.017343521118164,26.017343521118164,1.0,0.7828591465950012,0.5557038187980652,11.623028755187988,40.41166687011719,0.04157440364360809,0.8279542922973633,0.007080520503222942,0.0021368584129959345,0.033247482031583786,0.8272424936294556,0.0,0.00869077630341053,0.8294866681098938,0.0006714789196848869,0.8351377844810486,465.7969055175781,1.0,466.3404846191406,494.9520263671875,29.15504264831543,1.0,0.7889733910560608,0.5435725450515747,15.22704029083252,43.08304214477539,0.040869541466236115,0.8339529633522034,0.0,0.0005715918960049748,0.03634003922343254,0.8320024609565735,0.0,0.005722460802644491,0.8378222584724426,0.0,0.8434714674949646,"<reg_vae name=reg_vae_1, built=True>"
3,493.2799377441406,0.09999994188547134,0.5522118210792542,25.6044979095459,25.6044979095459,2.0,0.7859307527542114,0.5522118210792542,11.407851219177246,39.8011474609375,0.0426664762198925,0.830828070640564,0.008566721342504025,0.0016875123837962747,0.034005627036094666,0.831123948097229,0.0,0.007858913391828537,0.8329242467880249,0.000335626769810915,0.8375677466392517,473.02728271484375,1.0,473.5703125,502.4119567871094,29.384639739990234,2.0,0.7894459366798401,0.542976438999176,11.955774307250977,46.81351852416992,0.04015512019395828,0.8352963924407959,0.0010482179932296276,0.001135073835030198,0.0401034913957119,0.8332828283309937,0.0,0.0047095762565732,0.8362414836883545,0.0,0.8446716666221619,"<reg_vae name=reg_vae_1, built=True>"
4,496.6666564941406,0.09999994188547134,0.550262451171875,25.86699104309082,25.86699104309082,3.0,0.7872611284255981,0.550262451171875,11.67220401763916,40.06178665161133,0.04363632947206497,0.8333757519721985,0.007070042658597231,0.002233694074675441,0.03649122640490532,0.8311835527420044,0.0,0.008644860237836838,0.8333514928817749,0.00033528919448144734,0.8405476212501526,476.5649719238281,1.0,477.106689453125,502.3152160644531,25.750364303588867,3.0,0.7899912595748901,0.5417924523353577,11.805828094482422,39.69490432739258,0.04103713482618332,0.835900604724884,0.0005208333604969084,0.0008533636573702097,0.03734707087278366,0.8332157731056213,0.0,0.004853676073253155,0.8372929692268372,0.0,0.8445777893066406,"<reg_vae name=reg_vae_1, built=True>"
5,509.86883544921875,0.09999994188547134,0.5481840372085571,25.657617568969727,25.657617568969727,4.0,0.7886132597923279,0.5481840372085571,11.14408016204834,40.171146392822266,0.04347516968846321,0.8350900411605835,0.00808847788721323,0.001740773906931281,0.036282770335674286,0.833154559135437,0.0,0.008387217298150063,0.8343675136566162,0.00033573945984244347,0.841389000415802,498.9644470214844,1.0,499.5025634765625,525.7079467773438,26.74355697631836,4.0,0.7914754152297974,0.5381049513816833,11.974492073059082,41.51262283325195,0.04300035908818245,0.839479386806488,0.0,0.0008515469962731004,0.034393250942230225,0.8352944254875183,0.0,0.005428571254014969,0.8361421823501587,0.0,0.8462849855422974,"<reg_vae name=reg_vae_1, built=True>"
6,508.649658203125,0.09999994188547134,0.5461729764938354,25.54185676574707,25.54185676574707,5.0,0.789637565612793,0.5461729764938354,11.130685806274414,39.953041076660156,0.04394402727484703,0.8363139629364014,0.012022397480905056,0.0020375708118081093,0.03438596427440643,0.8340767025947571,0.0,0.008373093791306019,0.8344160914421082,0.0013416066067293286,0.8436166644096375,486.8055114746094,1.0,487.3422546386719,513.348876953125,26.54326629638672,5.0,0.7938629984855652,0.5367020964622498,11.858139991760254,41.228397369384766,0.04315254092216492,0.8432956337928772,0.0,0.0008553100633434951,0.03994761034846306,0.8352686166763306,0.0,0.0048949033953249454,0.8388686776161194,0.0,0.8495607972145081,"<reg_vae name=reg_vae_1, built=True>"
7,520.5769653320312,0.09999994188547134,0.5445201992988586,25.445512771606445,25.445512771606445,6.0,0.7915193438529968,0.5445201992988586,11.220322608947754,39.67070007324219,0.044897668063640594,0.8378921747207642,0.010585511103272438,0.0017872214084491134,0.035881802439689636,0.8368664979934692,0.0,0.008557399734854698,0.836959183216095,0.0015113350236788392,0.8443692326545715,496.0335998535156,1.0,496.5721130371094,523.093017578125,27.059383392333984,6.0,0.79328453540802,0.5385613441467285,12.033476829528809,42.08528137207031,0.04313886538147926,0.8455756902694702,0.0005200207815505564,0.00127514882478863,0.042756859213113785,0.836340069770813,0.0,0.005565068684518337,0.8360872268676758,0.0,0.8485506176948547,"<reg_vae name=reg_vae_1, built=True>"
8,524.1956176757812,0.09999994188547134,0.5430116057395935,25.331972122192383,25.331972122192383,7.0,0.791981041431427,0.5430116057395935,11.150128364562988,39.51381301879883,0.04517345875501633,0.8399571776390076,0.010701349936425686,0.0015387670136988163,0.03316207230091095,0.8360913991928101,0.0,0.008551801554858685,0.8370547890663147,0.0011717441957443953,0.8451835513114929,512.4458618164062,1.0,512.9783325195312,538.7891235351562,26.34327507019043,7.0,0.7964125275611877,0.5325512290000916,11.641613960266113,41.04493713378906,0.04252637177705765,0.8454890251159668,0.0005232862313278019,0.0011368481209501624,0.03821243345737457,0.8414381146430969,0.0,0.004721030127257109,0.8418322801589966,0.0,0.8503326773643494,"<reg_vae name=reg_vae_1, built=True>"
9,534.6241455078125,0.09999994188547134,0.5414047241210938,25.450016021728516,25.450016021728516,8.0,0.7930187582969666,0.5414047241210938,11.278501510620117,39.62153625488281,0.04591428488492966,0.840630292892456,0.007064235396683216,0.002131667686626315,0.03687281161546707,0.8381279110908508,0.0,0.008732604794204235,0.8376649618148804,0.0008372404845431447,0.8462375998497009,511.6506652832031,1.0,512.1857299804688,538.4769897460938,26.826356887817383,8.0,0.7954921126365662,0.5351407527923584,12.203279495239258,41.449432373046875,0.04320140555500984,0.8430854678153992,0.0005232862313278019,0.0005643340991809964,0.035920463502407074,0.8367151021957397,0.0,0.005818904377520084,0.8434077501296997,0.0,0.8525053858757019,"<reg_vae name=reg_vae_1, built=True>"
