,0_acc,10_acc,1_acc,2_acc,3_acc,4_acc,5_acc,6_acc,7_acc,8_acc,9_acc,cat_acc,climbing,elbo,kl_loss,reconstruction_loss,trainable_vars_tracker,val_0_acc,val_10_acc,val_1_acc,val_2_acc,val_3_acc,val_4_acc,val_5_acc,val_6_acc,val_7_acc,val_8_acc,val_9_acc,val_cat_acc,val_climbing,val_elbo,val_kl_loss,val_reconstruction_loss,val_trainable_vars_tracker,loss
0,0.07048435509204865,0.551506519317627,0.5687545537948608,0.0022462953347712755,0.004869233351200819,0.0011055220384150743,0.5732364058494568,0.0023467568680644035,0.008128108456730843,0.5578849911689758,0.0024201804772019386,0.5339164733886719,0.0,8.255477905273438,0.0401063896715641,8.215371131896973,0.0,0.0,0.6039775013923645,0.6144074201583862,0.0,0.0,0.0,0.5987321138381958,0.0,0.0,0.6060755848884583,0.0,0.6054956912994385,1.0,6.419763565063477,0.05493813380599022,6.36482572555542,134.0,const_beta_vae
1,0.0,0.6073280572891235,0.6114453673362732,0.0,0.0,0.0,0.6145817041397095,0.0,0.0,0.6141825318336487,0.0,0.6119427680969238,0.0,6.314491271972656,0.057103902101516724,6.257387161254883,0.0,0.0,0.6164361238479614,0.618495523929596,0.0,0.0,0.0,0.6255616545677185,0.0,0.0,0.6210563778877258,0.0,0.6204687356948853,0.0,6.175545692443848,0.05805618315935135,6.117488861083984,134.0,const_beta_vae
2,0.0,0.6109302639961243,0.6129519939422607,0.0,0.0,0.0,0.6283766031265259,0.0,0.0,0.6260537505149841,0.0,0.6195532083511353,0.0,6.191990375518799,0.05874979868531227,6.133241653442383,0.0,0.0,0.6182963848114014,0.6198810935020447,0.0,0.0,0.0,0.6300537586212158,0.0,0.0,0.6281278729438782,0.0,0.6240901947021484,0.0,6.118555545806885,0.05925340577960014,6.05930233001709,134.0,const_beta_vae
3,0.0,0.6115936040878296,0.6132084131240845,0.0,0.0,0.0,0.6296590566635132,0.0,0.0,0.6290080547332764,0.0,0.6207912564277649,0.0,6.172272205352783,0.06008956953883171,6.1121826171875,0.0,0.0,0.6186256408691406,0.6200895309448242,0.0,0.0,0.0,0.6306979656219482,0.0,0.0,0.6310554146766663,0.0,0.6250552535057068,1.0,6.10331392288208,0.059794891625642776,6.043519496917725,134.0,const_beta_vae
4,0.0,0.6119117140769958,0.6138944625854492,0.0,0.0,0.0,0.6298039555549622,0.0,0.0,0.6304290294647217,0.0,0.6214022040367126,0.0,6.162782192230225,0.06038486957550049,6.102397441864014,0.0,0.0,0.6178369522094727,0.6194462180137634,0.0,0.0,0.0,0.6300528049468994,0.0,0.0,0.6317397356033325,0.0,0.62465500831604,0.0,6.1101837158203125,0.05997588485479355,6.050207614898682,134.0,const_beta_vae
5,0.0,0.6116335391998291,0.6138082146644592,0.0,0.0,0.0,0.6296156048774719,0.0,0.0,0.631168782711029,0.0,0.6214070320129395,0.0,6.163057327270508,0.06065658852458,6.1024017333984375,0.0,0.0,0.6174829602241516,0.619408369064331,0.0,0.0,0.0,0.6300528049468994,0.0,0.0,0.6315934062004089,0.0,0.6245208382606506,1.0,6.1122941970825195,0.060255274176597595,6.052038669586182,134.0,const_beta_vae
6,0.0,0.6113826036453247,0.613328754901886,0.0,0.0,0.0,0.6292932629585266,0.0,0.0,0.6306816935539246,0.0,0.6210240721702576,0.0,6.169401168823242,0.060828689485788345,6.108572483062744,0.0,0.0,0.618669867515564,0.6185370087623596,0.0,0.0,0.0,0.6301558017730713,0.0,0.0,0.6315934062004089,0.0,0.6246211528778076,0.0,6.110520362854004,0.06024302542209625,6.0502777099609375,134.0,const_beta_vae
7,0.0,0.613281786441803,0.6132570505142212,0.0,0.0,0.0,0.6296612024307251,0.0,0.0,0.6303080916404724,0.0,0.621506929397583,0.0,6.161455154418945,0.06084097921848297,6.100614070892334,0.0,0.0,0.6192823648452759,0.6183767914772034,0.0,0.0,0.0,0.6300528049468994,0.0,0.0,0.6308714151382446,0.0,0.6245519518852234,1.0,6.111954689025879,0.06042081490159035,6.051534175872803,134.0,const_beta_vae
8,0.0,0.6138136386871338,0.6134583353996277,0.0,0.0,0.0,0.6295086145401001,0.0,0.0,0.6304013729095459,0.0,0.6216744780540466,0.0,6.158798694610596,0.0608602873980999,6.097938537597656,0.0,0.0,0.6192823648452759,0.6183767914772034,0.0,0.0,0.0,0.6300528049468994,0.0,0.0,0.6308714151382446,0.0,0.6245519518852234,0.0,6.111954689025879,0.06044138967990875,6.051513671875,134.0,const_beta_vae
9,0.0,0.6140196919441223,0.6136232614517212,0.0,0.0,0.0,0.629658043384552,0.0,0.0,0.6304341554641724,0.0,0.6218156814575195,0.0,6.156527996063232,0.060893576592206955,6.095634460449219,0.0,0.0,0.6192823648452759,0.6183767914772034,0.0,0.0,0.0,0.6303701996803284,0.0,0.0,0.6298269033432007,0.0,0.6244010925292969,1.0,6.1143798828125,0.06047157943248749,6.053907871246338,134.0,const_beta_vae
