"","pop","individual","mean_value","sd_value"
"1599",9,10,7.3711086202558,5.62495908085244
"1600",9,11,5.22825147739866,3.77537571631319
"1601",9,12,6.22825147739866,8.16970234327611
"1602",9,13,5.79968004882723,3.01552821973655
"1603",9,14,6.94786210244931,5.39089993996448
"1604",9,15,7.08539433454152,7.03142402998473
"1605",9,16,4.79968004882723,4.12528182564626
"1606",9,17,5.07286210244931,4.49444837820883
"1607",9,18,5.57286210244931,4.82112613776587
"1608",9,19,1.94253719168438,5.37706892521173
"1609",9,20,8.08539433454152,5.09965283262146
"1610",9,21,4.94253719168438,4.12286600516051
"1611",9,22,4.82286210244931,2.48626297306173
"1612",9,23,3.69786210244931,3.15373021022667
"1613",9,24,6.39720859804434,4.84116496702068
"1614",9,25,3.3711086202558,5.00434591079792
"1615",9,26,7.32286210244931,4.24525281725697
"1616",9,27,4.65682290597009,4.10443691294063
"1617",9,28,1.94253719168438,4.62517002956703
"1618",9,29,8.44786210244931,5.43971415728713
"1619",9,30,5.65682290597009,4.80739637558771
"1620",9,31,4.3711086202558,5.13183606588438
"1621",9,32,3.08539433454152,4.64669824090131
"1622",9,33,4.51396576311295,6.01134051394947
"1623",9,34,6.19786210244931,5.71822872356543
"1624",9,35,1.94786210244931,4.68961111107096
"1625",9,36,6.94253719168438,5.92487147287179
"1626",9,37,11.3711086202558,9.53299310000109
"1627",9,38,4.43543731066446,6.4951242876537
"1628",9,39,2.75022662810445,0.965150456306606
"1629",9,40,4.79968004882723,4.08921445862052
"1630",9,41,3.22825147739866,3.29412322887381
"1631",9,42,5.51396576311295,6.34985594521637
"1632",9,43,6.08539433454152,6.52204403021931
"1633",9,44,7.94253719168438,3.71420869704363
"1634",9,45,5.05391894219651,2.66983514739287
"1635",9,46,5.51396576311295,4.36962658090397
"1636",9,47,7.10210397733113,5.41876873545273
"1637",9,48,8.69786210244931,3.86311604110027
"1638",9,49,5.79968004882723,13.4288333269925
"1639",9,50,9.08539433454152,8.89985048410201
"1640",9,51,5.65682290597009,3.30860835593024
"1641",9,52,8.22825147739866,6.61623827486231
"1642",9,53,3.94253719168438,6.44011170767899
"1643",9,54,8.82286210244931,5.24373996206207
"1644",9,55,4.65682290597009,5.11424167327395
"1645",9,56,5.22825147739866,3.26326213951307
"1646",9,57,4.65682290597009,6.77087568693236
"1647",9,58,5.79968004882723,6.71543390765085
"1648",9,59,3.22825147739866,4.97070035485928
"1649",9,60,10.7996800488272,5.70290843492284
"1650",9,61,8.98400087880028,8.51305053985594
"1651",9,62,4.88725227552984,4.14158796880333
"1652",9,63,4.44786210244931,3.23668827641371
"1653",9,64,6.69786210244931,5.01097104502989
"1654",9,65,7.3711086202558,2.91571622950516
"1655",9,66,9.22825147739866,4.17541979950011
"1656",9,67,14.2282514773987,9.20754608173284
"1657",9,68,1.3711086202558,3.51769130899555
"1658",9,69,6.08539433454152,6.82838405123131
"1659",9,70,9.65682290597009,6.79721520460385
"1660",9,71,5.51396576311295,4.06044287023593
"1661",9,72,4.3711086202558,5.40015669429197
"1662",9,73,6.89220373666245,4.94955635343693
"1663",9,74,6.08539433454152,3.94836242571956
"1664",9,75,6.94253719168438,4.68161857119512
"1665",9,76,5.79968004882723,6.727805190783
"1666",9,77,3.07286210244931,4.0644933919039
"1667",9,78,9.37110862025581,6.14002466495931
"1668",9,79,5.22825147739866,5.37391231855135
"1669",9,80,7.07286210244931,4.41603185584089
"1670",9,81,6.07286210244931,6.54554001347734
"1671",9,82,6.19786210244931,5.4299611400973
"1672",9,83,5.79968004882723,5.58037553340564
"1673",9,84,5.22825147739866,4.79335032789985
"1674",9,85,1.44786210244931,3.35282638506963
"1675",9,86,5.07286210244931,5.63388214875988
"1676",9,87,5.08539433454152,4.13926332270599
"1677",9,88,5.06767543507503,3.37999851562409
"1678",9,89,5.19786210244931,4.92208570454704
"1679",9,90,5.22825147739866,6.48400606623393
"1680",9,91,8.04338161313888,6.88913143839945
"1681",9,92,7.51396576311295,5.39015531206052
"1682",9,93,2.57286210244931,3.54358251742593
"1683",9,94,1.44786210244931,3.7327657628929
"1684",9,95,1.3711086202558,3.93558181687972
"1685",9,96,3.22825147739866,3.9054221901736
"1686",9,97,5.57286210244931,5.63888345735971
"1687",9,98,3.08539433454152,5.80852970667406
"1688",9,99,3.08539433454152,2.92516403638783
"1689",9,100,5.44786210244931,3.99101916780471
"1690",9,101,6.08539433454152,6.97746035273396
"1691",9,102,5.22825147739866,7.49031506973772
"1692",9,103,6.19786210244931,6.17288150859006
"1693",9,104,8.65682290597009,5.23559089695612
"1694",9,105,2.3711086202558,4.85768060779209
"1695",9,106,5.07286210244931,4.03471574972584
"1696",9,107,6.65682290597009,5.68523501854954
"1697",9,108,7.79968004882723,5.13291399684595
"1698",9,109,8.19786210244931,9.10288206575826
"1699",9,110,6.22825147739866,6.03579681666348
"1700",9,111,7.65682290597009,7.52910689730853
"1701",9,112,4.51396576311295,4.73363270558166
"1702",9,113,6.94253719168438,3.33518266660085
"1703",9,114,5.51396576311295,4.99386470362557
"1704",9,115,7.08539433454152,5.91870733712017
"1705",9,116,6.08539433454152,6.08533817353193
"1706",9,117,5.22825147739866,4.33850424454071
"1707",9,118,4.22825147739866,3.94751354404524
"1708",9,119,8.07286210244931,6.20814922351889
"1709",9,120,5.19786210244931,6.50359823215066
"1710",9,121,6.51396576311295,7.08347029973455
"1711",9,122,7.82286210244931,4.64126758962234
"1712",9,123,5.65682290597009,5.73017842606067
"1713",9,124,2.51396576311295,5.45786936428256
"1714",9,125,5.79968004882723,5.45058571354171
"1715",9,126,9.22825147739866,7.55670995779416
"1716",9,127,6.69786210244931,5.79697673511347
"1717",9,128,4.08539433454152,7.09732231090053
"1718",9,129,2.94253719168438,4.66982363608484
"1719",9,130,7.07286210244931,5.67962412475703
"1720",9,131,7.87671494647222,6.61056665119901
"1721",9,132,1.08539433454152,7.32415600209577
"1722",9,133,3.3711086202558,3.81245813815233
"1723",9,134,6.3711086202558,6.94170964247985
"1724",9,135,1.79968004882723,3.21865077138691
"1725",9,136,6.94253719168438,6.55036372932109
"1726",9,137,5.07286210244931,4.19431763240827
"1727",9,138,3.08539433454152,1.89520567274249
"1728",9,139,3.94253719168438,6.546463672683
"1729",9,140,7.3711086202558,9.60660038974601
"1730",9,141,10.0728621024493,5.39451241165507
"1731",9,142,6.3711086202558,6.04044088822687
"1732",9,143,4.08539433454152,4.96092787629648
"1733",9,144,4.3711086202558,6.1993017250154
"1734",9,145,3.82286210244931,5.03798638314571
"1735",9,146,5.79968004882723,5.47042703485899
"1736",9,147,3.51396576311295,4.54832879845745
"1737",9,149,3.19786210244931,3.52772446320829
"1738",9,150,3.08539433454152,2.19140168103906
"1739",9,151,6.60210397733113,3.49731236309328
"1740",9,152,4.65682290597009,6.60337883094278
"1741",9,153,3.04338161313888,4.4201530154877
"1742",9,154,2.94253719168438,6.16487291786988
"1743",9,155,2.65682290597009,4.56209719542985
"1744",9,156,3.82286210244931,3.75474362134278
"1745",9,157,5.07286210244931,5.53754033260285
"1746",9,158,12.5139657631129,8.0589049478741
"1747",9,159,5.94253719168438,4.67588036074037
"1748",9,160,0.942537191684376,5.34933793471945
"1749",9,161,7.22825147739866,4.22934780888652
"1750",9,162,3.44786210244931,3.21770704362398
"1751",9,163,7.51396576311295,4.60313883977348
"1752",9,164,2.22825147739866,4.25189171955048
"1753",9,165,4.07286210244931,5.05759090398582
"1754",9,166,4.08539433454152,5.18387985743966
"1755",9,167,3.94253719168438,6.87594212134835
"1756",9,168,4.79968004882723,4.8568566265125
"1757",9,169,6.82286210244931,5.27236915249072
"1758",9,170,5.51396576311295,6.67453862218813
"1759",9,171,3.3711086202558,4.38089478950334
"1760",9,173,0.697862102449314,3.06505883437849
"1761",9,174,7.51396576311295,3.44132875641449
"1762",9,175,0.513965763112948,4.17741990759897
"1763",9,176,5.3711086202558,3.51589629658254
"1764",9,177,7.69786210244931,4.44790538272387
"1765",9,178,1.94253719168438,2.76631422437728
"1766",9,179,5.57286210244931,6.33535540105535
"1767",9,180,7.94253719168438,4.79788329695488
"1768",9,181,5.79968004882723,5.01494815570025
"1769",9,182,8.94253719168438,6.56959564792919
"1770",9,183,4.08539433454152,5.95535727297537
"1771",9,184,6.79968004882723,5.70085962749071
"1772",9,185,4.44786210244931,4.28189387821284
"1773",9,186,8.69786210244931,5.1045006924247
"1774",9,187,3.57286210244931,5.77843038750993
"1775",9,188,7.51396576311295,4.93685772305873
"1776",9,190,4.08539433454152,7.20762475836827
"1777",9,191,6.19786210244931,4.15219303216465
"1778",9,192,7.69786210244931,5.25234086297345
"1779",9,193,2.51396576311295,4.1548336616639
"1780",9,194,3.07286210244931,4.35781193865404
"1781",9,196,6.65682290597009,3.87487933253987
"1782",9,197,5.65682290597009,3.94625834859116
"1783",9,198,2.22825147739866,3.5826567397771
"1784",9,199,1.08539433454152,3.30813213289404
"1785",9,200,8.08539433454152,5.27251635597287
"1786",10,1,1.82286210244931,6.51875172763955
"1787",10,2,-1.20031995117277,5.28291094643462
"1788",10,3,-0.057462808315624,4.41935710131065
"1789",10,4,4.08539433454152,6.37853831665146
"1790",10,5,-5.48603423688705,4.32883448278921
"1791",10,6,-2.94608105780349,8.59977451476141
"1792",10,7,-3.92713789755069,4.59687127138428
"1793",10,8,-0.177137897550686,5.25375222820475
"1794",10,9,-2.30213789755069,4.88569797694238
"1795",10,10,-1.91460566545848,5.27720726226237
"1796",10,11,-0.771748522601338,6.3064381768838
"1797",10,12,1.94786210244931,4.30256391619394
"1798",10,13,-1.30213789755069,6.69453007704656
"1799",10,14,-1.42713789755069,4.08686500334811
"1800",10,15,-1.20031995117277,5.45847016062651
"1801",10,16,-1.92713789755069,4.54230988051629
"1802",10,17,0.947862102449314,4.23737199563581
"1803",10,18,4.3711086202558,4.50397121103318
"1804",10,19,3.07286210244931,6.84781394420169
"1805",10,20,-1.6288913797442,6.211423051716
"1806",10,21,-1.48603423688705,4.24579778623664
"1807",10,22,-1.48603423688705,5.55772250612715
"1808",10,23,1.08539433454152,9.1209625383224
"1809",10,24,-0.057462808315624,5.67746054283996
"1810",10,25,-2.68253961019932,5.76402290364359
"1811",10,26,-1.67713789755069,4.7449871268636
"1812",10,27,-4.20031995117277,5.29230823318061
"1813",10,28,-3.17713789755069,5.0236142345991
"1814",10,29,4.3711086202558,8.46311680938698
