"pop","individual","indi_count_per_pop_trait","val_mean","val_sd"
4,129,5,81.8,8.34865258589672
4,130,6,83.5,10.9863551735778
4,131,6,81.8333333333333,13.4077092251684
4,132,5,82.8,7.52994023880668
4,133,6,80.8333333333333,11.0890336218566
4,134,6,85.1666666666667,10.9437958070619
4,135,4,79.5,7.32575365861197
4,136,6,80.8333333333333,10.7594919334821
4,137,5,87.4,9.81325634027768
4,138,6,88,9.2736184954957
4,139,6,88.8333333333333,18.7980495442125
4,140,5,85,13.0575648572006
4,141,6,85.8333333333333,9.94819916701845
4,142,6,87.1666666666667,10.04821708895
4,143,6,89,11.0090871556183
4,144,6,86.1666666666667,12.6556970043798
4,145,6,85.6666666666667,11.1474959819085
4,146,6,84.8333333333333,13.0447946195663
4,147,6,78.5,10.1341008481266
4,148,6,88.3333333333333,10.5955965696447
4,149,5,80.6,9.93981891183134
4,150,6,89,12.2311078811365
4,151,5,85.8,12.61744823647
4,152,5,84.6,8.93308457365092
4,153,4,81.75,7.41057802513857
4,154,5,88.4,9.555103348473
4,155,6,82.8333333333333,11.754431788337
4,156,5,80.4,8.26438140455775
4,157,5,87,6.74536878161602
4,158,6,86.8333333333333,9.23940835046631
4,159,6,89,12.0332871651931
4,160,5,80.4,11.3048662088501
4,161,6,80.1666666666667,10.476958846281
4,162,6,80.8333333333333,9.47452725293809
4,163,6,82.8333333333333,8.79583234643923
4,164,6,83.1666666666667,8.44787941833136
4,165,6,84.1666666666667,11.5657540466096
4,166,5,87.4,7.02139587261678
4,167,4,86.75,10.9048918686371
4,168,6,89,17.2973986483517
4,169,5,88,13.6565002837477
4,170,5,82.2,5.49545266561363
4,171,5,87.4,11.216059914248
4,172,5,91.4,11.8869676536954
4,173,5,83.4,8.32466215530696
4,174,6,85,11.5931013969516
4,175,6,84.6666666666667,11.1654228162962
4,176,5,91.8,11.0317722964173
4,177,5,83,9.08295106229247
4,178,6,83.3333333333333,11.0754984838908
4,179,6,84,11.3313723793722
4,180,4,78.75,5.1234753829798
4,181,6,79.1666666666667,7.73089041874652
4,182,5,85,7.07106781186548
4,183,6,84.5,8.26438140455775
4,184,6,92.6666666666667,15.2271687015895
4,185,5,82.6,5.98331012066064
4,186,5,82.8,7.62889244910426
4,187,6,85.3333333333333,12.2420041932139
4,188,6,87.5,9.85393322486001
4,189,5,86.2,12.0706255016051
4,190,6,88.8333333333333,17.2094935040711
4,191,6,81,11.1713920350152
4,192,6,86.3333333333333,13.5744858711727
4,193,6,82.3333333333333,13.094528119282
4,194,6,84.5,11.7940663047144
4,195,6,84.8333333333333,11.4265772069621
4,196,5,86.8,9.57601169589929
4,197,5,80.6,6.73052746818554
4,198,6,82.6666666666667,11.4833212385035
4,199,6,82.5,12.5339538853468
4,200,6,87.3333333333333,14.7060078426018
5,1,6,79.1666666666667,8.77306483885003
5,3,5,82.4,9.91463564635635
5,4,6,84.5,12.5817327900413
5,5,6,85.8333333333333,12.5923257052328
5,6,6,86.6666666666667,9.20144916122817
5,7,6,78.8333333333333,8.75023809199879
5,8,6,85.1666666666667,11.5137598840112
5,9,6,83.1666666666667,9.94819916701845
5,10,5,81.4,8.20365772079747
5,11,4,73.25,4.7169905660283
5,12,6,81.8333333333333,12.671490309615
5,13,6,80.5,11.1130553854464
5,14,6,83.1666666666667,10.3037210107158
5,15,4,84.5,7.32575365861197
5,16,7,79.7142857142857,10.7659073888252
5,17,5,85,10.6066017177982
5,18,5,80.8,8.78635305459552
5,19,6,82.3333333333333,14.4037032275268
5,20,7,83.7142857142857,10.8583959176649
5,21,6,79.1666666666667,9.70395108533976
5,22,6,83.8333333333333,9.82683401033449
5,23,7,82.7142857142857,12.8804022415747
5,25,5,81.2,13.5904378148756
5,27,6,81.6666666666667,12.2746350930146
5,28,5,82.2,8.07465169527454
5,29,6,82.1666666666667,11.1967257118618
5,32,6,83,10.0399203184089
5,33,6,84,12.8840987267251
5,34,6,89.3333333333333,7.03325434394823
5,35,7,81.7142857142857,12.2707550122814
5,36,4,86.5,12.396235987858
5,37,6,84.3333333333333,13.8515943727308
5,38,6,86.5,13.3678719323608
5,39,6,85.6666666666667,12.1764800606196
5,40,6,87.5,10.6723942955646
5,42,5,78.2,6.68580586017871
5,43,7,82.8571428571429,11.5820057478339
5,44,4,77.25,3.77491721763537
5,45,6,84.6666666666667,11.5007246148522
5,46,6,83.1666666666667,11.1430097669645
5,47,5,76.4,5.98331012066064
5,48,5,82.2,11.6704755687161
5,49,5,89.4,9.18150314491042
5,50,7,82.7142857142857,12.3789375649971
5,51,4,82.75,12.0381338531629
5,52,6,81,12.3935467078637
5,53,4,85.5,6.1913918736689
5,54,6,86,12.14907403879
5,55,6,81.1666666666667,10.9255053277488
5,56,6,83,9.14330356052997
5,57,7,81.7142857142857,11.0259434322614
5,58,5,85.8,11.5844723660597
5,59,4,85.5,11.8462370959446
5,60,7,83.4285714285714,11.3996658263469
5,61,6,82.1666666666667,12.671490309615
5,62,6,82.1666666666667,12.1229809315476
5,63,6,79.5,8.26438140455775
5,64,4,86.75,13.0989821487524
5,66,6,83.1666666666667,13.4672442120378
5,67,5,88.2,12.4979998399744
5,68,6,81.3333333333333,10.092901796147
5,69,6,84.6666666666667,13.3366662501041
5,70,4,85.5,3
5,71,5,88.2,7.19027120489902
5,72,7,86.8571428571429,11.3347338070283
5,73,5,79,6.04152298679729
5,74,7,82.8571428571429,11.1269728052837
5,75,6,83.8333333333333,7.93515385274077
5,76,7,81.4285714285714,17.222631843567
5,77,5,80.4,7.82943165242535
5,78,4,87,13.3166562369588
5,79,6,78.8333333333333,9.32559202767667
5,80,6,82.1666666666667,13.0754222366494
5,81,6,77.3333333333333,7.71146332849134
5,82,6,84.3333333333333,11.8771489283694
5,83,6,83.6666666666667,12.3396380281865
5,84,6,83.3333333333333,9.37372213513216
5,85,6,83,8.98888202169769
5,87,6,79.5,10.3874924789383
5,88,6,82.3333333333333,9.87252078583108
5,89,4,84,11.1055541659718
5,90,6,82.1666666666667,9.88770280028009
5,91,6,77.6666666666667,8.06639117986889
5,92,7,85.8571428571429,13.9812800013515
5,93,6,81.5,13.7222447143315
5,94,6,81,9.16515138991168
5,95,6,77.8333333333333,8.47152091815081
5,96,6,81.6666666666667,12.863384728238
5,97,6,83.3333333333333,11.2723851365479
5,99,7,79.7142857142857,8.97615889851715
5,100,6,79.8333333333333,8.56543441202293
5,101,4,81.75,5.90903263374528
5,102,6,78.8333333333333,9.64192235327928
5,103,5,85,10.9772492000501
5,104,6,84.3333333333333,11.7075474232081
5,105,5,78.4,6.54217089351845
5,106,6,86,13.0230564768798
5,107,5,77.4,6.98569967862919
5,108,6,82.6666666666667,12.769755936065
5,109,7,80.1428571428571,9.9737751366366
5,110,5,76.4,6.18869937870632
5,111,6,80,11.0995495404093
5,112,6,79.1666666666667,7.98540335028023
5,113,6,79.6666666666667,9.26642685541016
5,114,6,78,6.26099033699941
5,115,6,82.6666666666667,14.1232668553231
5,116,7,79.5714285714286,11.118410300895
5,117,5,81.2,14.2372750201715
5,118,6,85.6666666666667,12.0111059718357
5,119,7,80.2857142857143,12.539461521058
5,120,4,87,12.3558353285671
5,121,6,80.5,11.7089709197692
5,122,7,80.2857142857143,10.6256652452805
5,123,6,78.8333333333333,10.4960309958892
5,124,6,89.5,12.1614143914267
5,125,5,80,7.74596669241483
5,126,6,83,10.4690018626419
5,127,6,82.5,10.3874924789383
5,128,6,84.6666666666667,9.0037029419382
5,129,6,84.3333333333333,12.5326240934078
5,130,6,80,8.29457654133109
5,131,4,82,2.3094010767585
5,133,7,82,11.2101144805335
5,134,7,81,11.5181016954473
5,135,6,87.6666666666667,12.3720114236395
5,136,7,81,10.1653004546513
5,137,5,84,14.3701078631999
5,138,6,85.5,11.0770032048384
5,139,6,83.1666666666667,13.1668776354406
5,141,7,78.7142857142857,11.0259434322614
5,142,6,82.6666666666667,12.675435561221
5,143,6,82.6666666666667,12.5485722959493
5,144,6,86.3333333333333,12.4525767079214
5,145,5,83,10.0995049383621
5,146,5,78.8,9.14877040918614
5,147,7,79.5714285714286,9.99761876410483
5,148,6,82.3333333333333,12.5485722959493
5,149,5,83.4,13.6857590216984
5,150,6,86.1666666666667,11.2679486450137
5,151,4,82.5,6.45497224367903
5,152,5,87.2,13.7003649586425
5,153,5,86.6,7.02139587261678
5,154,6,80.1666666666667,10.6097439491567
5,155,7,83,11.7189305541646
5,156,7,81.1428571428571,12.5622260690343
5,157,4,84.25,10.3722385883344
5,158,7,79.5714285714286,8.01783725737273
5,159,6,83.3333333333333,10.2891528643843
5,160,5,77.6,7.36885337077622
5,161,7,77.4285714285714,9.07114735222145
5,162,6,83,11.8995798245148
5,163,5,85.2,13.736811857196
5,164,5,91.4,11.3710157857599
5,165,6,85.3333333333333,12.11060141639
5,166,6,82.1666666666667,13.4226177278006
5,167,5,85.2,8.75785361832453
5,168,6,87.6666666666667,11.6390148494908
5,169,5,84,9.13783344124853
5,170,7,80.1428571428571,11.9363390734425
5,171,5,81.6,11.0815161417561
5,172,6,77.3333333333333,9.43751379689941
5,173,6,86,16.80476123008
5,174,6,84.6666666666667,12.6438390794358
5,175,6,83.5,10.5023806824929
5,176,6,83.6666666666667,11.9777571634537
5,178,4,87.5,12.7148207485071
5,179,6,80,8.14861951498535
5,180,6,79.1666666666667,9.19601362910401
5,181,5,86,10.1488915650922
5,182,5,87.4,10.285912696499
5,183,5,83.6,7.92464510246358
5,184,6,80.5,9.62808392152873
5,185,6,84.1666666666667,12.8594971389501
5,186,6,79.1666666666667,8.13428956127495
5,187,4,85.75,7.63216876123687
5,189,6,85.3333333333333,13.589211407093
5,190,6,81.3333333333333,14.3201489750165
5,192,5,88.2,14.4464528518249
5,193,6,78.6666666666667,8.64098759787715
5,195,6,80.6666666666667,7.84006802691575
5,196,6,83.1666666666667,11.6861741672229
5,197,5,82.8,11.8827606220104
5,198,5,80,8.8034084308295
5,199,5,81,9.19238815542512
6,1,6,78.8333333333333,8.37655458208604
6,2,6,80.1666666666667,10.9071841768014
6,3,5,79.2,6.76017751246223
6,5,6,80.8333333333333,10.186592495367
6,6,6,80.1666666666667,11.2501851836611
6,7,6,77.8333333333333,9.78604448521805
6,8,6,80.6666666666667,10.9300808170236
6,9,6,81,9.71596624119289
6,10,6,84.1666666666667,16.0301798700659
6,11,6,83.3333333333333,13.0639452948436
6,12,6,87,17.5954539583382
6,13,6,77.5,9.02773504263389
6,14,6,79.1666666666667,9.49561302216274
6,15,6,79.6666666666667,7.58067719050658
6,16,6,80.3333333333333,10.633281086601
6,17,6,81.8333333333333,8.8411914732499
6,18,4,74.5,5.8022983951764
6,20,6,81.3333333333333,9.70910225853383
6,23,6,79.5,9.39680796866681
6,24,5,83.6,9.31665175908169
6,25,6,81.1666666666667,8.86378399255457
6,26,6,79,8.8994381845148
6,27,6,84,9.1214034007931
6,28,6,74.5,9.15969431804359
6,29,6,81.1666666666667,11.1250468163809
6,31,6,80.8333333333333,10.5719755328258
6,32,5,82.6,8.53229160308062
6,33,6,75.1666666666667,8.95358401237553
6,34,5,76.4,8.61974477580398
6,35,5,80.4,6.10737259384099
6,36,6,82.5,11.9958326097024
6,37,5,90.4,20.9952375552171
6,38,5,75,6.04152298679729
6,41,5,73.8,7.3280283842245
6,42,6,76.5,8.87130204648675
6,43,6,82.3333333333333,12.1435854123346
6,44,6,81.1666666666667,10.0681014430064
6,46,6,79.6666666666667,8.82420912414629
6,47,6,85.3333333333333,11.8434229286413
6,48,6,85.1666666666667,9.02034736951225
6,49,6,79.3333333333333,9.912954487269
6,50,6,82.1666666666667,10.3424690798023
6,51,6,80.1666666666667,9.41098648743407
6,52,6,78.6666666666667,8.14043405886115
6,53,6,79.8333333333333,10.7966044044721
6,54,6,80,8.22192191643779
6,55,5,87,13.2476412994918
6,56,6,81.1666666666667,11.2323936303295
6,57,6,79.5,9.09395403551173
6,58,6,78.3333333333333,9.43751379689941
6,59,6,80.5,8.93867999203462
6,60,6,79,7.21110255092798
6,61,6,83.8333333333333,8.9981479575892
6,62,6,83.5,13.2778010227598
6,63,6,88.1666666666667,10.5530406360758
6,65,6,91,14.8323969741913
6,66,6,84.6666666666667,10.6895587685679
6,68,6,78.5,8.96102672688794
6,69,6,82.1666666666667,11.6690473761429
6,70,5,82.2,14.4637477854116
6,71,5,79,7.03562363973514
6,72,6,79.5,7.91833315793166
6,73,6,80.1666666666667,11.9233664150133
6,74,6,77.6666666666667,9.99333110962839
6,75,6,81.6666666666667,11.4658914466633
6,76,6,77.6666666666667,9.3523615556001
6,77,6,76.5,8.40832920383116
6,78,6,84.1666666666667,11.9568669251885
6,79,6,80.5,8.96102672688794
6,80,6,82.1666666666667,13.0140949230696
6,81,6,80.6666666666667,11.1295402720268
6,82,5,77.2,6.30079360080935
6,83,6,81,10.6770782520313
6,84,6,80.6666666666667,9.0921211313239
6,85,6,81.8333333333333,10.7966044044721
6,86,6,80.1666666666667,11.1250468163809
6,87,6,80,9.16515138991168
6,88,6,81.6666666666667,12.0111059718357
6,89,5,79.8,7.94984276574072
6,90,6,79.6666666666667,10.745541711178
6,91,6,84.3333333333333,10.5198225587063
6,92,6,81.5,9.11592014006266
6,93,6,77.5,9.31128347758782
6,94,6,73.3333333333333,8.43010478384858
6,95,6,80.6666666666667,8.47742099147298
6,96,5,81.4,6.34822809924155
6,97,6,77,10.5830052442584
6,98,5,82.2,6.76017751246223
6,99,5,80.2,6.01664358259653
6,100,6,77.5,9.71081870904817
6,101,6,79.3333333333333,9.54288565721431
6,102,6,77.6666666666667,9.75021367287234
6,103,6,84.3333333333333,13.2765457354941
6,104,5,78.2,6.9065186599328
6,105,6,85,11.9666202413213
6,106,6,81.3333333333333,8.6178110136314
6,107,6,77.6666666666667,8.52447456836295
6,108,6,82,11.5412304370028
6,109,6,80,10.0199800399003
6,110,6,79.5,10.7842477716343
6,111,6,78.8333333333333,9.15241316083724
6,112,6,81.1666666666667,10.3037210107158
6,113,6,83.8333333333333,10.6661458206171
6,114,6,78.5,8.06845710157772
6,115,5,78.4,7.36885337077622
6,116,6,77.3333333333333,8.06639117986889
6,117,6,83.5,11.6404467268228
6,118,5,80.2,8.31865373723417
6,119,6,84.5,12.0623380818148
6,120,6,81.1666666666667,11.7884123895742
6,121,5,85.4,13.7586336530922
6,122,6,79.1666666666667,10.2842922297388
6,123,6,84.5,13.232535660258
6,124,6,80.6666666666667,13.4412301024373
6,125,6,78.1666666666667,9.15241316083724
6,126,6,75.3333333333333,10.0332779621949
6,128,6,86.3333333333333,12.1435854123346
6,129,6,79.3333333333333,9.66781602362533
6,133,6,82,11.916375287813
6,134,6,78,10.6957935656967
6,135,6,81.5,11.273863579093
6,136,6,86.6666666666667,12.1764800606196
6,137,6,82.6666666666667,11.0754984838908
6,138,6,81.3333333333333,11.2011904129278
6,139,6,79.6666666666667,9.83192080250175
6,140,6,80.5,10.9316055545377
6,141,6,80.1666666666667,10.3231132255084
6,142,5,79.8,6.22093240599832
6,143,6,76.1666666666667,8.35264429187947
6,144,6,85.5,11.7430830704717
6,145,6,79.3333333333333,9.30949336251263
6,146,6,77.6666666666667,9.30949336251263
6,147,6,85.6666666666667,11.3607511488751
6,148,6,78,7.56306816047562
6,149,6,79.8333333333333,8.51860708488581
6,150,6,83.5,11.4498908291739
6,151,6,78.1666666666667,11.3563491786166
6,152,6,78,9.03327183250897
6,153,6,78.6666666666667,11.8265238623472
6,154,6,82.6666666666667,11.4309521329882
6,155,4,73.75,14.3845982448822
6,156,6,82.5,10.9132946446066
6,157,6,79.8333333333333,8.28049917979989
6,158,6,84.8333333333333,11.1250468163809
6,159,6,80,13.9570770578943
6,160,6,84.1666666666667,12.734467663262
6,161,6,82.5,12.9884564132925
6,162,6,75.6666666666667,8.28653526310404
6,163,6,81.1666666666667,13.1820585140056
6,164,6,79.3333333333333,8.11582815655104
6,165,5,83,9.89949493661167
6,166,6,79.8333333333333,7.78245890876827
6,167,6,89,13.4014924542008
6,168,6,78.6666666666667,12.769755936065
6,169,6,79.1666666666667,8.47152091815081
6,170,5,79.8,9.20326029187483
6,171,6,78.1666666666667,10.1472492167418
6,172,6,80.3333333333333,7.71146332849134
6,173,6,75.8333333333333,9.74508423086567
6,174,5,77,6.6332495807108
6,175,6,85.1666666666667,11.1788490761199
6,176,6,84.6666666666667,11.7246179752974
6,177,6,81.3333333333333,11.0393236507798
6,178,6,80,8.60232526704263
6,179,5,78,6.74536878161602
6,180,6,80.3333333333333,9.37372213513216
6,181,5,76.4,6.34822809924155
6,182,5,81.8,8.31865373723417
6,183,6,86,16.0872620417522
6,184,6,80.1666666666667,12.6398839657121
6,185,6,88.3333333333333,11.1474959819085
6,186,6,77.1666666666667,9.78604448521805
6,187,6,82.6666666666667,11.0574258607809
6,188,6,77.8333333333333,9.06458309392477
6,190,6,79.5,8.96102672688794
6,191,6,79.6666666666667,11.1833209140517
6,192,6,80.6666666666667,10.0730663984045
6,193,6,82.3333333333333,9.0258886912407
6,194,6,81,9.03327183250897
6,195,6,77,9.77752524926425
6,196,5,76.2,6.41872261435249
6,197,6,79.8333333333333,8.20771994324043
6,198,6,78,7.4027022093287
6,199,6,77.1666666666667,7.90990939686838
6,200,6,79.1666666666667,9.10860399109911
7,1,6,82.8333333333333,13.317907743586
7,2,5,77.4,10.7842477716343
7,3,6,82.8333333333333,13.7319578599217
7,4,6,82.3333333333333,10.0332779621949
7,5,6,82,7.4565407529229
7,7,6,73.8333333333333,7.3869253865642
7,8,5,75,5.1478150704935
7,9,5,77.6,8.1117199162693
7,10,6,73.8333333333333,5.91326193117358
7,11,6,70.8333333333333,8.37655458208604
7,12,6,83.5,10.0548495761995
7,13,6,84.8333333333333,11.6690473761429
7,14,6,78.8333333333333,9.92807467068347
7,15,6,80,10.507140429251
7,16,5,83.8,8.16700679563817
7,17,6,83.8333333333333,9.74508423086567
7,19,6,79.8333333333333,12.5445871461227
7,20,7,84,13.5277492584687
7,21,5,81.2,7.19027120489902
7,22,6,79.5,8.64291617453276
7,23,5,87,12.0623380818148
7,24,7,79.1428571428571,8.91494197828514
7,25,7,78.2857142857143,9.37575393793811
7,26,5,81.8,9.57601169589929
7,27,5,78.6,7.76530746332687
7,29,5,81,6.6332495807108
7,30,6,80.8333333333333,8.65832932306612
7,31,6,84.1666666666667,8.42417157153549
7,32,5,82,10.4163333279998
7,33,6,81,7.56306816047562
7,34,6,79.5,8.43208159353312
7,36,5,77.6,6.06630035524124
7,37,5,82.2,9.41806774237688
7,38,5,77,8.5146931829632
7,39,5,76.8,7.04982269280583
7,40,4,83.25,6.39661368746516
7,41,6,83.3333333333333,9.45868207873944
7,42,6,87.5,13.7076620909621
7,43,7,78.8571428571429,11.393398255548
7,44,6,81.3333333333333,8.31063575586529
7,45,6,76.8333333333333,11.6690473761429
7,46,6,83.8333333333333,10.4195329389885
7,47,6,78.5,8.43208159353312
7,48,7,79.8571428571429,12.4422475385086
7,49,5,80.8,9.20326029187483
7,50,7,78.2857142857143,8.938946353165
7,51,7,84.1428571428571,11.393398255548
7,52,6,82.3333333333333,7.96659693135448
7,53,6,82.6666666666667,11.3959056975155
7,54,6,84.3333333333333,14.3201489750165
7,55,5,90.2,11.7558496077485
7,56,6,83.6666666666667,8.73307887670017
7,58,6,78.8333333333333,9.15241316083724
7,59,6,79.5,10.9316055545377
7,60,6,81,10.807404868885
7,61,6,80.1666666666667,8.70440501508671
7,62,6,78.1666666666667,7.4944423853057
7,63,6,84.1666666666667,8.56543441202293
7,64,4,85,10.1653004546513
7,65,6,81,10.770329614269
7,66,7,82,9.79795897113271
7,67,5,78,6.2449979983984
7,68,6,85.5,11.0408333018844
7,69,6,78.1666666666667,11.6518954109049
7,70,7,81.1428571428571,10.8693540352156
7,71,6,83.5,12.8023435354626
7,72,7,83.8571428571429,11.7675906827265
7,73,6,80.8333333333333,10.7035819549657
7,74,6,75,7.37563556583431
7,75,7,77.2857142857143,9.84402163268458
7,76,7,80.7142857142857,11.2947522580811
7,77,7,75.8571428571429,8.53284968867516
7,78,5,81.4,8.5615419172016
7,79,6,83.1666666666667,11.8053660115503
7,80,6,80.6666666666667,9.60555394897487
7,81,6,80.5,10.1538170162752
7,82,6,77.5,9.09395403551173
7,83,6,81.3333333333333,13.1554804802663
7,84,7,80,10.3601801786134
7,85,5,90.6,11.61034021896
7,86,5,80,6.2449979983984
7,87,6,83.8333333333333,11.5137598840112
7,88,5,82.4,6.10737259384099
7,89,6,86.6666666666667,11.0754984838908
7,90,6,78.3333333333333,8.82420912414629
7,91,6,86.3333333333333,10.9300808170236
7,92,6,84,8.39047078536121
7,93,6,79.8333333333333,9.06458309392477
7,94,6,86.1666666666667,11.373946837693
7,95,6,79.1666666666667,7.80811543630514
7,96,5,79,5.8309518948453
7,97,6,83.3333333333333,13.351654079801
7,98,5,86,12.7082650271388
7,99,6,78.8333333333333,8.81854107359413
7,100,6,74.8333333333333,7.62670745909837
7,101,5,76.6,7.12741187248218
7,102,5,80.8,11.5195486022674
7,103,7,78.5714285714286,8.81016728666645
7,104,6,83.3333333333333,13.1250396824797
7,105,7,82.1428571428571,12.7988094684437
7,106,7,79,11.8180652674906
7,107,6,79,10.9178752511649
7,108,5,86.6,11.0589330407594
7,109,5,80.8,7.29383301152419
7,110,6,84.5,10.6723942955646
7,111,6,81.8333333333333,10.6097439491567
7,112,5,79.2,7.69415362466854
7,114,6,82.8333333333333,9.68331899023608
7,115,6,77.3333333333333,8.89194391945128
7,116,6,84.3333333333333,11.2723851365479
7,117,7,79.5714285714286,10.0640803994063
7,118,6,80.5,12.1778487426967
7,119,6,83,13.7840487520902
7,120,6,86,14.5189531303052
7,121,5,76.8,5.89067059000926
7,122,7,80.2857142857143,9.32227235735804
7,123,6,81.6666666666667,10.2891528643843
7,124,7,77.2857142857143,12.6848240785894
7,125,6,81.3333333333333,9.114091653405
7,126,5,81.8,11.2116011345392
7,127,7,75.2857142857143,7.86795792469443
7,128,7,81.4285714285714,12.1498579258791
7,129,6,75.1666666666667,7.78245890876827
7,130,5,81.4,5.02991053598372
7,131,7,80.5714285714286,9.53689577128643
7,132,7,77.1428571428571,9.28131764044616
7,133,6,86.3333333333333,11.0935416647104
7,134,6,75.1666666666667,7.30524925424634
7,135,6,86.5,11.0227038425243
7,136,7,85.1428571428571,10.7459848537112
7,137,7,83.2857142857143,8.82636742407441
7,138,6,84.8333333333333,10.8335897405554
7,139,5,78.6,5.31977443130815
7,140,6,83.5,9.85393322486001
7,141,5,79,6.78232998312527
7,142,6,82.5,9.20326029187483
7,143,7,84.1428571428571,11.0064915910047
7,144,6,83.6666666666667,12.9717642079505
7,145,6,83.3333333333333,12.6121634411653
7,146,6,81,13.4610549363711
7,147,7,78.1428571428571,8.80205603686948
7,148,6,85.5,11.9289563667573
7,149,5,87.2,12.0291313069565
7,150,6,79.3333333333333,10.5767039604343
7,151,7,81.8571428571429,7.26701615585956
7,152,6,88.5,10.2907725657503
7,153,6,81,13.145341380124
7,154,6,78.8333333333333,10.1669398870391
7,155,6,81.5,11.1669154201149
7,156,6,74.6666666666667,6.74289749786148
7,157,7,80,10.2794292967395
7,158,5,84.8,12.5777581468241
7,159,6,80,8.24621125123532
7,160,6,83.8333333333333,12.270560976038
7,161,6,82.1666666666667,8.03533861555732
7,162,7,80.5714285714286,8.73416935293301
7,163,7,83.1428571428571,10.6837660561647
7,164,7,79.7142857142857,10.9196197387132
7,165,6,81.1666666666667,10.3037210107158
7,166,5,80.2,7.79102047231298
7,167,6,79.5,11.4149025401008
7,168,7,84.2857142857143,11.0410489494777
7,169,6,76.8333333333333,6.91134333300457
7,170,6,83,8.8994381845148
7,171,5,79.6,12.8763348822559
7,172,6,82.6666666666667,9.4798030921885
7,173,6,85.8333333333333,10.6473783940774
7,174,5,78.6,10.8535708409721
7,175,6,82.6666666666667,11.9443152447793
7,176,6,82.8333333333333,10.3037210107158
7,177,6,76.8333333333333,14.6344342790101
7,178,6,77.5,8.66602561731732
7,179,6,81.8333333333333,10.1472492167418
7,180,6,86,10.9726933794762
7,181,6,78.6666666666667,5.81950742474539
7,182,6,81,11.3490087672889
7,183,7,80.4285714285714,11.645559137244
7,184,6,78.5,11.1310376874755
7,185,6,82.5,9.73139250056229
7,186,6,81.8333333333333,9.15241316083724
7,187,6,79.3333333333333,9.20144916122817
7,188,7,78.1428571428571,10.8386433872598
7,189,6,82.5,9.71081870904817
7,191,7,81.7142857142857,11.6291915126588
7,192,6,75.3333333333333,7.73735527597555
7,193,6,82.3333333333333,12.11060141639
7,194,6,81.3333333333333,8.40634680861233
7,195,7,84.8571428571429,11.8943764223347
7,196,7,81.8571428571429,10.884676865952
7,197,6,79.8333333333333,9.41098648743407
7,198,5,79,6.04152298679729
7,199,7,79.5714285714286,9.25305612319776
7,200,6,80.8333333333333,12.2542509631012
8,1,6,83.6666666666667,11.0030298857481
8,2,5,92.4,17.2568826848884
8,3,5,88.8,9.57601169589929
8,4,6,87,13.0690474021636
8,5,7,82,12.0277457017791
8,6,6,83.8333333333333,11.3563491786166
8,7,6,86.5,12.6609636284131
8,8,6,84.1666666666667,11.1967257118618
8,9,6,84.8333333333333,9.06458309392477
8,10,7,83.8571428571429,10.1559271926721
8,11,6,89.5,11.9289563667573
8,12,4,93.5,17.9722007556114
8,13,6,83.1666666666667,9.64192235327928
8,14,4,82.5,7.04745817062199
8,15,5,85.6,6.06630035524124
8,16,7,85.5714285714286,17.2032665779607
8,17,6,83.1666666666667,11.4090607267499
8,18,6,89.6666666666667,12.1435854123346
8,19,5,85.4,13.0881625906771
8,20,6,82.1666666666667,8.2320511822186
8,21,6,89.5,16.9085777048219
8,22,6,91.1666666666667,16.154462747695
8,23,6,85.8333333333333,11.8560814212229
8,24,5,80.8,6.1400325732035
8,25,6,82.8333333333333,11.9065808134269
8,26,6,85.8333333333333,11.8729384175387
8,27,6,84,13.8708327075198
8,28,6,86.5,12.8491244837927
8,29,6,89.5,17.7397857935207
8,30,5,93.6,18.4472220130837
8,31,6,82.6666666666667,11.2723851365479
8,32,5,84,9.89949493661167
8,33,4,84,7.61577310586391
8,34,5,88.2,12.6372465355393
8,35,6,86,12.0830459735946
8,36,6,86.6666666666667,7.71146332849134
8,37,7,86.4285714285714,10.6279057651252
8,38,6,92.8333333333333,14.6889981505434
8,39,7,87.4285714285714,16.1333726878701
8,40,5,93.8,20.4254742906989
8,41,6,82,10.1784085199996
8,42,6,86,11.4367827643966
8,44,6,82.5,8.75785361832453
8,45,6,89,16.4802912595621
8,46,5,83.8,12.6964561984831
8,47,7,80.1428571428571,11.4953406710222
8,48,6,84,12.0498962651137
8,49,6,89.1666666666667,12.0235879281796
8,50,5,97.4,16.1956784359285
8,51,6,86.1666666666667,12.1723730910068
8,52,5,85.6,12.1161049846888
8,53,6,85.1666666666667,11.6861741672229
8,54,5,91.4,16.1027947884831
8,55,7,86.7142857142857,12.0099165375158
8,56,6,87.6666666666667,13.485794995723
8,57,6,85.8333333333333,10.3037210107158
8,58,6,84.6666666666667,9.89275829415976
8,59,6,82.3333333333333,11.3254874803104
8,60,6,82.6666666666667,10.6144555520604
8,61,7,85.8571428571429,11.4080172310028
8,62,5,86.6,7.98749021908634
8,63,6,82.8333333333333,11.5484486692658
8,64,7,83.7142857142857,12.3114348705351
8,65,6,85.1666666666667,11.1609438071637
8,66,6,85,12.0830459735946
8,67,5,85.4,8.76356092008266
8,68,5,82.8,9.62808392152873
8,69,6,86,14.0142784330839
8,70,6,83.8333333333333,10.6473783940774
8,71,5,89,17.6776695296637
8,72,7,84.1428571428571,11.6537343289404
8,73,5,86.6,12.4619420637395
8,74,5,83.8,9.65401470891774
8,75,6,88.5,16.0093722550261
8,76,5,79.8,4.96990945591567
8,77,6,86.3333333333333,7.63326055278258
