0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0.056171073532535434,0.0012229454713096393,0.0036654577204238183,0.0012544461217752804,0.015657376022186264,0.0015627767598974207,0.010925474906694072,0.0035680102772821707,0.004686594175511669,0.00508886271891458,0.015272612513993242,0.0012630851687829717,0.005121229475885532,0.06262662134951652,0.008400140953077374,0.0071550083490274545,0.005140668477546234,0.000416030363100219,0.0005165887769700384,0.00746206193002465,0.003251472060664056,0.0027534598507601184,0.014760858829794445,0.001297759831210043,0.005581332587555741,0.010717837480124878,0.0032275938075065464,7.837995327977486e-05,0.009742872377731651,0.010731380126174497,0.0001656987830156907,0.004515468137470445,0.002872522060003728,0.004424474654457168,0.0015488905451096712,0.008841859906371268,0.00194262921956338,0.026008229063812376,0.00030391883722024064,0.006271161216001738,0.03247149314971642,0.013471502356498488,0.0026008000486405095,0.004039979498541757,0.01782147492364645,0.0010287591965620663,0.004594874327359247,0.005683442403797286,0.008864549629760214,0.0008827530178522194,0.0035275030671495936,0.0012680861363842304,0.002789200867242906,0.03160577823777942,0.015810803216390105,0.0026681445053599734,0.0015898264592763731,0.0004053269339197687,0.01697629087138574,0.014522343283752546,0.0014809288884778634,0.0006786706022642536,0.007110532565298446,0.013148055334725309,0.005223711244292511,0.013857781357356177,0.005416306315278195,0.0007413638636938008,0.0010726426691363513,0.008180969722612176
0.126943448739136,0.013683241554822,0.009825936592560263,0.006034534518648579,0.024886047036012042,0.00432345983041941,0.08276322848060577,0.008352371315209496,0.0071700184666303995,0.01251095142097989,0.04748896785960812,0.0033103481972017565,0.022286012303507532,0.10708816919182218,0.002765968131678013,0.023363387458286426,0.00451933572458548,8.626713885380235e-07,0.0013955300892484845,0.020560562398660193,0.005643635722307336,0.020985694604589454,0.035353236618198704,0.005697597330364844,0.031948944156366864,0.04477575090774197,0.00016532871989862963,0.001772736065766633,0.01365916126769502,0.02555753064124981,0.0001410750241207036,0.0397420290689932,0.0023439635334576462,0.03920140893258622,0.0005443095630668409,0.0026884849638601598,0.006771645450610747,0.12871989703706835,2.6961407025727347e-05,0.00019427750650151537,0.02542632667473006,0.05285235445788403,0.0012376655705180158,0.02061878879233779,0.017542647622613317,0.0006045693278895169,0.0072589977280913065,0.00012954445116163094,0.04448980826907771,0.00015628777064729158,0.00034380586662125716,0.010015070717698134,0.017619957153359844,0.06656525135895137,0.014714430184310304,0.011211593292603742,0.0013634552163634215,0.002936418751647606,0.013770637600778684,0.08113175940342783,0.0014579182955470177,0.01609603969749271,0.027002262667920506,0.032631212378547936,0.0016231673133102645,0.03141275823729289,0.02217458819814387,3.457429678585139e-05,0.02968092482222283,0.022138095342246863
0.08379927139100429,0.014882636981719074,0.005404282077703901,0.003689140408948003,0.008137169869621146,0.0005894724257514386,0.024322240696313883,0.007182715898990568,0.0020988322504826846,0.009192584423873969,0.017153472318729397,0.00040127951332853467,0.01000270962837217,0.06194742824594983,0.00963747590918447,0.01971914436899962,0.009175171997202223,0.001725222952557126,0.0009250659037585181,0.010112149515856421,0.007074311603103108,0.005087915480969179,0.017787583274675948,0.0006242307773603998,0.00934189454599285,0.020481344671092087,0.000572376253623235,0.0018474857599961245,0.010616749200038642,0.017140958751718716,0.002722340246499438,0.014621827089302852,0.0024910476764134844,0.017880494907598073,0.003365087602131602,0.011159472359709249,0.0037011148207334193,0.04370785296441808,0.00031047961039849293,0.0019633330388059275,0.028269172354129707,0.023437726977773497,0.0006124178151274163,0.01171522595498601,0.01579279368765992,0.002076511416620755,0.003729596088553887,0.009813864186231671,0.02020801317076407,0.0045554133912252045,0.000976814940243495,0.008538284189002883,0.010821451507639824,0.04154044610666085,0.012338200557056955,0.0029095575608128203,0.0022669662891686856,0.00014779776126112217,0.012872247220080534,0.030349416323650305,0.0021386983280486343,0.003420191350022524,0.011389388645573916,0.016471146384285294,0.0034891425500660996,0.01736996091645167,0.009702261445218035,0.0009600088893924852,0.007230728354808785,0.01158407011675106
0.0740420723974453,0.010349585609243537,0.009600611303613192,0.00682565822865362,0.00793986333963124,0.003884570219850698,0.08289579062212624,0.010502662225637832,0.0032124917590001536,0.008390123341552475,0.04182633556545055,0.002682911929049914,0.02442865895230519,0.07580763239747292,0.0017497254709310773,0.02344036482107568,0.0031749445323091983,0.0006402384748410888,0.003207588836202714,0.014282762305283388,0.006618741072404973,0.02077724250946848,0.027474481314980613,0.0036045131263870785,0.02671910334034463,0.05350694817999309,0.0036390776637322355,0.0023508060827755555,0.008710131282739784,0.01961831567736,0.0010522917137134717,0.04308472470774722,0.0007350008444343651,0.0400390716240868,0.001620699798052719,0.00039524773097612104,0.005870578030146539,0.11108160976320584,0.00019731432803130275,0.0006760463835635016,0.019328248564774858,0.03704630335169566,7.625849870149652e-05,0.02086828686224641,0.0088497145267504,0.003863404454218053,0.0016742352403234034,0.0005392248075644336,0.04133629084014745,0.0011588174307344673,0.0023909111640395744,0.00894626523933974,0.013969417751576197,0.04765968486282145,0.006414475407799987,0.013201057027626074,0.001359774785023699,0.0007175044209788755,0.012753219631121956,0.06196985301075461,0.003820574313025253,0.01443472006695268,0.0199327649929527,0.02300653288047092,0.003392272511208344,0.019222458327782545,0.016185252888509718,0.0010658523689668971,0.032196736042643156,0.011820814814170875
0.126943448739136,0.013683241554822,0.009825936592560263,0.006034534518648579,0.024886047036012042,0.00432345983041941,0.08276322848060577,0.008352371315209496,0.0071700184666303995,0.01251095142097989,0.04748896785960812,0.0033103481972017565,0.022286012303507532,0.10708816919182218,0.002765968131678013,0.023363387458286426,0.00451933572458548,8.626713885380235e-07,0.0013955300892484845,0.020560562398660193,0.005643635722307336,0.020985694604589454,0.035353236618198704,0.005697597330364844,0.031948944156366864,0.04477575090774197,0.00016532871989862963,0.001772736065766633,0.01365916126769502,0.02555753064124981,0.0001410750241207036,0.0397420290689932,0.0023439635334576462,0.03920140893258622,0.0005443095630668409,0.0026884849638601598,0.006771645450610747,0.12871989703706835,2.6961407025727347e-05,0.00019427750650151537,0.02542632667473006,0.05285235445788403,0.0012376655705180158,0.02061878879233779,0.017542647622613317,0.0006045693278895169,0.0072589977280913065,0.00012954445116163094,0.04448980826907771,0.00015628777064729158,0.00034380586662125716,0.010015070717698134,0.017619957153359844,0.06656525135895137,0.014714430184310304,0.011211593292603742,0.0013634552163634215,0.002936418751647606,0.013770637600778684,0.08113175940342783,0.0014579182955470177,0.01609603969749271,0.027002262667920506,0.032631212378547936,0.0016231673133102645,0.03141275823729289,0.02217458819814387,3.457429678585139e-05,0.02968092482222283,0.022138095342246863
0.0740420723974453,0.010349585609243537,0.009600611303613192,0.00682565822865362,0.00793986333963124,0.003884570219850698,0.08289579062212624,0.010502662225637832,0.0032124917590001536,0.008390123341552475,0.04182633556545055,0.002682911929049914,0.02442865895230519,0.07580763239747292,0.0017497254709310773,0.02344036482107568,0.0031749445323091983,0.0006402384748410888,0.003207588836202714,0.014282762305283388,0.006618741072404973,0.02077724250946848,0.027474481314980613,0.0036045131263870785,0.02671910334034463,0.05350694817999309,0.0036390776637322355,0.0023508060827755555,0.008710131282739784,0.01961831567736,0.0010522917137134717,0.04308472470774722,0.0007350008444343651,0.0400390716240868,0.001620699798052719,0.00039524773097612104,0.005870578030146539,0.11108160976320584,0.00019731432803130275,0.0006760463835635016,0.019328248564774858,0.03704630335169566,7.625849870149652e-05,0.02086828686224641,0.0088497145267504,0.003863404454218053,0.0016742352403234034,0.0005392248075644336,0.04133629084014745,0.0011588174307344673,0.0023909111640395744,0.00894626523933974,0.013969417751576197,0.04765968486282145,0.006414475407799987,0.013201057027626074,0.001359774785023699,0.0007175044209788755,0.012753219631121956,0.06196985301075461,0.003820574313025253,0.01443472006695268,0.0199327649929527,0.02300653288047092,0.003392272511208344,0.019222458327782545,0.016185252888509718,0.0010658523689668971,0.032196736042643156,0.011820814814170875
0.126943448739136,0.013683241554822,0.009825936592560263,0.006034534518648579,0.024886047036012042,0.00432345983041941,0.08276322848060577,0.008352371315209496,0.0071700184666303995,0.01251095142097989,0.04748896785960812,0.0033103481972017565,0.022286012303507532,0.10708816919182218,0.002765968131678013,0.023363387458286426,0.00451933572458548,8.626713885380235e-07,0.0013955300892484845,0.020560562398660193,0.005643635722307336,0.020985694604589454,0.035353236618198704,0.005697597330364844,0.031948944156366864,0.04477575090774197,0.00016532871989862963,0.001772736065766633,0.01365916126769502,0.02555753064124981,0.0001410750241207036,0.0397420290689932,0.0023439635334576462,0.03920140893258622,0.0005443095630668409,0.0026884849638601598,0.006771645450610747,0.12871989703706835,2.6961407025727347e-05,0.00019427750650151537,0.02542632667473006,0.05285235445788403,0.0012376655705180158,0.02061878879233779,0.017542647622613317,0.0006045693278895169,0.0072589977280913065,0.00012954445116163094,0.04448980826907771,0.00015628777064729158,0.00034380586662125716,0.010015070717698134,0.017619957153359844,0.06656525135895137,0.014714430184310304,0.011211593292603742,0.0013634552163634215,0.002936418751647606,0.013770637600778684,0.08113175940342783,0.0014579182955470177,0.01609603969749271,0.027002262667920506,0.032631212378547936,0.0016231673133102645,0.03141275823729289,0.02217458819814387,3.457429678585139e-05,0.02968092482222283,0.022138095342246863
0.10218361194877845,0.026083709843376622,0.010437281149037388,0.007465015971918115,0.015234074962429924,0.0006174657452110043,0.06015753161654732,0.009091352525140298,0.007323441680449491,0.011540345148000439,0.02873551274911082,0.001051487855077851,0.008325082212850516,0.07788107825316236,0.0067305830340022585,0.01881942737885801,0.004743685609799992,0.0001148248005680464,0.0009572086772917235,0.019645791088385187,0.0036867799942778613,0.01516485387400092,0.018067643002223528,0.0020756112450233555,0.019015845637920005,0.03157804266069146,0.0014781346561299456,0.003574698246761459,0.017186112769436827,0.019480126630522548,0.002383360595273895,0.018158972378741013,0.002787709883769547,0.030648098040416905,0.0001324976056768117,0.005327734646727363,0.007226575555655498,0.09069784721709165,0.00012780558803714292,0.002026841131442341,0.02484429858607255,0.03622986700555886,0.0005121508981930508,0.017036329697096453,0.021570984426354235,0.0009807081121821788,0.0034998573929331243,0.004209205186500754,0.04405568497113741,0.001321503378080225,0.0005024899997916574,0.010347272349768871,0.013287905944589829,0.05775351711413014,0.013632090671554837,0.0073869002863538305,0.0051798694081986885,0.0023864864164568765,0.01000292526966498,0.05106294566495875,0.0006544548223416635,0.011200981129328004,0.011338778031860973,0.016939709139224372,0.00518219443646625,0.023794260251174686,0.012589123035996361,5.5246650272084226e-05,0.013720697792435139,0.010033665499995573
0.10218361194877845,0.026083709843376622,0.010437281149037388,0.007465015971918115,0.015234074962429924,0.0006174657452110043,0.06015753161654732,0.009091352525140298,0.007323441680449491,0.011540345148000439,0.02873551274911082,0.001051487855077851,0.008325082212850516,0.07788107825316236,0.0067305830340022585,0.01881942737885801,0.004743685609799992,0.0001148248005680464,0.0009572086772917235,0.019645791088385187,0.0036867799942778613,0.01516485387400092,0.018067643002223528,0.0020756112450233555,0.019015845637920005,0.03157804266069146,0.0014781346561299456,0.003574698246761459,0.017186112769436827,0.019480126630522548,0.002383360595273895,0.018158972378741013,0.002787709883769547,0.030648098040416905,0.0001324976056768117,0.005327734646727363,0.007226575555655498,0.09069784721709165,0.00012780558803714292,0.002026841131442341,0.02484429858607255,0.03622986700555886,0.0005121508981930508,0.017036329697096453,0.021570984426354235,0.0009807081121821788,0.0034998573929331243,0.004209205186500754,0.04405568497113741,0.001321503378080225,0.0005024899997916574,0.010347272349768871,0.013287905944589829,0.05775351711413014,0.013632090671554837,0.0073869002863538305,0.0051798694081986885,0.0023864864164568765,0.01000292526966498,0.05106294566495875,0.0006544548223416635,0.011200981129328004,0.011338778031860973,0.016939709139224372,0.00518219443646625,0.023794260251174686,0.012589123035996361,5.5246650272084226e-05,0.013720697792435139,0.010033665499995573
0.06662833628007991,0.002197167626939943,0.00319409753171501,0.0005950431006031587,0.025789459487101336,0.0011088523609023742,0.01994582155990683,0.004909297319650687,0.004970667718216153,0.005979380268272999,0.02407945210690416,0.004837369443971917,0.015083367962547367,0.08065803028453329,0.0025024583670129365,0.010345619719898594,0.003974205208021681,0.0007828561792511548,0.00043858300783449145,0.007876763643390919,0.00477607622930061,0.005693376073047336,0.02536458436839712,0.005292440525964417,0.012868787337329645,0.018164466726609613,0.0017763223745024964,0.0005636826674060417,0.005399058527732749,0.013623463116546296,0.002814363864738246,0.017287292063677382,0.0022019582565113993,0.00863115993768572,0.0029144957784760723,0.006827980787694653,0.0032002906797765234,0.047316355093179975,0.00048006092006375395,0.0015227943500410368,0.025915275357896027,0.022610494279618757,0.0036693080652783288,0.005312052200930891,0.011581288997146968,0.0016017707362080775,0.007992511553100433,0.0014671196687767619,0.008253854065762473,0.0020169328267622267,0.00698752346852335,0.0023043990398659325,0.003936008506191302,0.03363440903525643,0.014799123654798645,0.004580346530735695,0.0015372262030606547,0.0016211316657354017,0.01742907745555953,0.028498518889142357,0.0012388470565923727,0.0023304764046229174,0.019449496649216462,0.02626853618282337,0.0026779432857765746,0.017697224476887503,0.012438306130216339,0.0003417960988939256,0.006424741813456015,0.01847336476732801
